"Rank","Total XP","Level","Player","Skill"
"109,744","15,420,173","99","Anastasious","FireMaking"
"80,380","16,482,363","99","Anastasious","Crafting"
"86,318","16,238,543","99","Anastasious","Smithing"
"78,385","22,174,347","99","Anastasious","Mining"
"23,976","110,435,211","120","Anastasious","Herb"
"72,299","17,237,162","99","Anastasious","Agile"
"55,026","27,629,141","99","Anastasious","Theiving"
"59,314","79,040,991","117","Anastasious","Slayer"
"21,308","139,086,889","120","Anastasious","Farming"
"78,409","14,456,353","99","Anastasious","RuneCrafting"
"85,833","16,034,020","99","Anastasious","Hunting"
"91,819","14,734,759","99","Anastasious","Construction"
"107,623","14,118,976","99","Anastasious","Summoning"
"62,820","73,869,711","116","Anastasious","Dungeoneering"
"61,761","17,647,400","99","Anastasious","Div"
"31,766","172,400,879","120","Anastasious","Inven"
"30,620","118,381,065","120","Anastasious","Arc"
"1,202,331","236,975","348","REXFUN","Overall"
"1,178,779","14,417","30","REXFUN","Atk"
"1,119,633","18,915","33","REXFUN","Def"
"1,273,240","6,012","22","REXFUN","Str"
"1,243,666","15,884","31","REXFUN","Constiution"
"--","--","--","REXFUN","Range"
"--","--","--","REXFUN","Prayer"
"1,094,216","12,218","29","REXFUN","Magic"
"--","--","--","REXFUN","Cooking"
"1,171,062","12,249","29","REXFUN","WoodCutting"
"--","--","--","REXFUN","Fletching"
"--","--","--","REXFUN","Fishing"
"--","--","--","REXFUN","FireMaking"
"--","--","--","REXFUN","Crafting"
"921,082","41,458","41","REXFUN","Smithing"
"854,171","107,056","50","REXFUN","Mining"
"--","--","--","REXFUN","Herb"
"--","--","--","REXFUN","Agile"
"--","--","--","REXFUN","Theiving"
"--","--","--","REXFUN","Slayer"
"--","--","--","REXFUN","Farming"
"--","--","--","REXFUN","RuneCrafting"
"--","--","--","REXFUN","Hunting"
"--","--","--","REXFUN","Construction"
"--","--","--","REXFUN","Summoning"
"--","--","--","REXFUN","Dungeoneering"
"--","--","--","REXFUN","Div"
"--","--","--","REXFUN","Inven"
"--","--","--","REXFUN","Arc"
"61,032","1,279,219,784","2,856","Stea","Overall"
"42,293","59,434,968","99","Stea","Atk"
"19,364","165,116,082","99","Stea","Def"
"235,725","13,454,622","99","Stea","Str"
"37,144","129,606,147","99","Stea","Constiution"
"38,585","104,279,419","99","Stea","Range"
"66,069","17,405,861","99","Stea","Prayer"
"60,208","56,420,543","99","Stea","Magic"
"62,147","18,596,524","99","Stea","Cooking"
"113,759","14,941,726","99","Stea","WoodCutting"
"64,586","15,828,354","99","Stea","Fletching"
"69,427","25,508,181","99","Stea","Fishing"
"113,926","15,224,164","99","Stea","FireMaking"
"70,371","17,446,033","99","Stea","Crafting"
"103,273","15,236,291","99","Stea","Smithing"
"54,878","29,639,786","99","Stea","Mining"
"83,125","32,043,574","108","Stea","Herb"
"99,193","15,163,538","99","Stea","Agile"
"21,451","104,693,496","99","Stea","Theiving"
"65,371","67,358,212","115","Stea","Slayer"
"75,803","39,662,317","110","Stea","Farming"
"59,632","15,550,549","99","Stea","RuneCrafting"
"65,984","18,803,368","99","Stea","Hunting"
"99,163","14,429,728","99","Stea","Construction"
"130,682","13,701,655","99","Stea","Summoning"
"104,461","23,664,222","105","Stea","Dungeoneering"
"56,159","18,547,732","99","Stea","Div"
"57,392","106,256,973","120","Stea","Inven"
"37,375","111,205,719","120","Stea","Arc"
"1,176,740","127,840","372","YubleauxIM","Overall"
"1,178,780","14,417","30","YubleauxIM","Atk"
"1,330,803","4,515","20","YubleauxIM","Def"
"1,161,914","14,667","30","YubleauxIM","Str"
"1,552,765","3,278","17","YubleauxIM","Constiution"
"--","--","--","YubleauxIM","Range"
"1,163,713","3,633","18","YubleauxIM","Prayer"
"--","--","--","YubleauxIM","Magic"
"--","--","--","YubleauxIM","Cooking"
"--","--","--","YubleauxIM","WoodCutting"
"--","--","--","YubleauxIM","Fletching"
"--","--","--","YubleauxIM","Fishing"
"1,251,397","2,492","15","YubleauxIM","FireMaking"
"1,043,828","6,236","22","YubleauxIM","Crafting"
"1,092,010","14,267","30","YubleauxIM","Smithing"
"1,135,376","15,168","31","YubleauxIM","Mining"
"649,931","20,313","34","YubleauxIM","Herb"
"--","--","--","YubleauxIM","Agile"
"--","--","--","YubleauxIM","Theiving"
"--","--","--","YubleauxIM","Slayer"
"--","--","--","YubleauxIM","Farming"
"814,442","9,883","27","YubleauxIM","RuneCrafting"
"--","--","--","YubleauxIM","Hunting"
"--","--","--","YubleauxIM","Construction"
"--","--","--","YubleauxIM","Summoning"
"--","--","--","YubleauxIM","Dungeoneering"
"560,963","10,053","27","YubleauxIM","Div"
"--","--","--","YubleauxIM","Inven"
"--","--","--","YubleauxIM","Arc"
"51,591","1,067,053,436","2,869","Brenky1","Overall"
"41,977","59,974,527","99","Brenky1","Atk"
"116,087","26,498,094","99","Brenky1","Def"
"108,385","22,171,116","99","Brenky1","Str"
"71,309","71,716,315","99","Brenky1","Constiution"
"54,211","66,951,330","99","Brenky1","Range"
"58,590","18,250,606","99","Brenky1","Prayer"
"63,795","52,257,115","99","Brenky1","Magic"
"127,561","14,408,736","99","Brenky1","Cooking"
"107,168","15,205,069","99","Brenky1","WoodCutting"
"101,363","14,304,600","99","Brenky1","Fletching"
"88,866","21,110,062","99","Brenky1","Fishing"
"114,599","15,195,868","99","Brenky1","FireMaking"
"78,844","16,611,221","99","Brenky1","Crafting"
"67,783","18,027,415","99","Brenky1","Smithing"
"124,090","16,240,460","99","Brenky1","Mining"
"54,964","84,277,321","117","Brenky1","Herb"
"108,003","14,746,652","99","Brenky1","Agile"
"60,613","24,790,506","99","Brenky1","Theiving"
"31,190","113,235,557","120","Brenky1","Slayer"
"79,392","36,124,185","109","Brenky1","Farming"
"116,140","13,445,684","99","Brenky1","RuneCrafting"
"42,595","27,042,496","99","Brenky1","Hunting"
"85,333","15,080,809","99","Brenky1","Construction"
"65,235","15,998,333","99","Brenky1","Summoning"
"101,634","24,883,366","105","Brenky1","Dungeoneering"
"98,963","14,583,893","99","Brenky1","Div"
"66,008","96,813,125","120","Brenky1","Inven"
"22,457","137,108,975","120","Brenky1","Arc"
"1,421,051","53,561","202","14+Riyl+Cry","Overall"
"1,178,781","14,417","30","14+Riyl+Cry","Atk"
"1,400,841","2,670","15","14+Riyl+Cry","Def"
"--","--","--","14+Riyl+Cry","Str"
"1,370,193","7,626","24","14+Riyl+Cry","Constiution"
"--","--","--","14+Riyl+Cry","Range"
"1,061,202","7,101","24","14+Riyl+Cry","Prayer"
"--","--","--","14+Riyl+Cry","Magic"
"1,206,197","3,730","18","14+Riyl+Cry","Cooking"
"1,236,438","6,475","23","14+Riyl+Cry","WoodCutting"
"--","--","--","14+Riyl+Cry","Fletching"
"--","--","--","14+Riyl+Cry","Fishing"
"1,120,495","8,060","25","14+Riyl+Cry","FireMaking"
"--","--","--","14+Riyl+Cry","Crafting"
"--","--","--","14+Riyl+Cry","Smithing"
"--","--","--","14+Riyl+Cry","Mining"
"--","--","--","14+Riyl+Cry","Herb"
"--","--","--","14+Riyl+Cry","Agile"
"--","--","--","14+Riyl+Cry","Theiving"
"--","--","--","14+Riyl+Cry","Slayer"
"--","--","--","14+Riyl+Cry","Farming"
"--","--","--","14+Riyl+Cry","RuneCrafting"
"--","--","--","14+Riyl+Cry","Hunting"
"--","--","--","14+Riyl+Cry","Construction"
"--","--","--","14+Riyl+Cry","Summoning"
"--","--","--","14+Riyl+Cry","Dungeoneering"
"--","--","--","14+Riyl+Cry","Div"
"--","--","--","14+Riyl+Cry","Inven"
"--","--","--","14+Riyl+Cry","Arc"
"15,279","2,447,589,711","2,898","Magickidkac","Overall"
"42,268","59,475,427","99","Magickidkac","Atk"
"65,059","61,900,594","99","Magickidkac","Def"
"77,569","30,214,052","99","Magickidkac","Str"
"44,755","112,057,278","99","Magickidkac","Constiution"
"51,440","71,474,616","99","Magickidkac","Range"
"12,507","104,292,832","99","Magickidkac","Prayer"
"26,332","123,482,478","99","Magickidkac","Magic"
"24,949","33,824,991","99","Magickidkac","Cooking"
"32,252","27,624,226","99","Magickidkac","WoodCutting"
"25,293","26,396,482","99","Magickidkac","Fletching"
"9,231","121,245,663","99","Magickidkac","Fishing"
"17,929","104,364,142","99","Magickidkac","FireMaking"
"48,951","21,188,461","99","Magickidkac","Crafting"
"18,110","62,963,439","99","Magickidkac","Smithing"
"7,562","139,879,808","99","Magickidkac","Mining"
"40,134","105,189,033","120","Magickidkac","Herb"
"11,867","104,740,357","99","Magickidkac","Agile"
"16,596","108,281,981","99","Magickidkac","Theiving"
"37,678","108,395,757","120","Magickidkac","Slayer"
"34,083","113,671,855","120","Magickidkac","Farming"
"25,786","25,873,499","99","Magickidkac","RuneCrafting"
"7,003","121,211,277","99","Magickidkac","Hunting"
"12,245","78,297,491","99","Magickidkac","Construction"
"8,696","118,368,458","99","Magickidkac","Summoning"
"19,809","136,606,855","120","Magickidkac","Dungeoneering"
"42,808","21,767,872","99","Magickidkac","Div"
"8,799","200,000,000","120","Magickidkac","Inven"
"54,123","104,800,787","120","Magickidkac","Arc"
"1,036,102","695,912","531","7mulealpha","Overall"
"1,178,782","14,417","30","7mulealpha","Atk"
"1,135,166","16,680","32","7mulealpha","Def"
"1,167,729","14,254","30","7mulealpha","Str"
"1,372,916","7,515","24","7mulealpha","Constiution"
"--","--","--","7mulealpha","Range"
"--","--","--","7mulealpha","Prayer"
"868,021","75,788","47","7mulealpha","Magic"
"1,137,916","6,435","23","7mulealpha","Cooking"
"1,073,984","26,220","36","7mulealpha","WoodCutting"
"760,341","39,260","40","7mulealpha","Fletching"
"--","--","--","7mulealpha","Fishing"
"832,391","95,638","49","7mulealpha","FireMaking"
"692,738","138,228","53","7mulealpha","Crafting"
"644,262","245,194","58","7mulealpha","Smithing"
"1,229,364","7,048","24","7mulealpha","Mining"
"--","--","--","7mulealpha","Herb"
"--","--","--","7mulealpha","Agile"
"--","--","--","7mulealpha","Theiving"
"--","--","--","7mulealpha","Slayer"
"--","--","--","7mulealpha","Farming"
"--","--","--","7mulealpha","RuneCrafting"
"--","--","--","7mulealpha","Hunting"
"--","--","--","7mulealpha","Construction"
"--","--","--","7mulealpha","Summoning"
"--","--","--","7mulealpha","Dungeoneering"
"--","--","--","7mulealpha","Div"
"--","--","--","7mulealpha","Inven"
"--","--","--","7mulealpha","Arc"
"57,168","1,392,474,889","2,861","okumakurt","Overall"
"41,256","61,149,438","99","okumakurt","Atk"
"11,048","200,000,000","99","okumakurt","Def"
"38,420","61,118,302","99","okumakurt","Str"
"31,618","146,545,857","99","okumakurt","Constiution"
"45,810","82,767,824","99","okumakurt","Range"
"80,436","16,264,287","99","okumakurt","Prayer"
"72,965","43,680,221","99","okumakurt","Magic"
"145,834","13,960,595","99","okumakurt","Cooking"
"127,287","14,503,710","99","okumakurt","WoodCutting"
"134,704","13,656,608","99","okumakurt","Fletching"
"93,726","20,278,035","99","okumakurt","Fishing"
"149,791","14,053,527","99","okumakurt","FireMaking"
"107,602","14,879,994","99","okumakurt","Crafting"
"78,044","16,897,332","99","okumakurt","Smithing"
"164,525","14,075,038","99","okumakurt","Mining"
"75,634","38,390,919","109","okumakurt","Herb"
"58,659","19,313,203","99","okumakurt","Agile"
"112,315","14,966,572","99","okumakurt","Theiving"
"13,772","155,295,461","120","okumakurt","Slayer"
"93,569","26,781,210","106","okumakurt","Farming"
"98,447","13,772,448","99","okumakurt","RuneCrafting"
"137,217","13,511,022","99","okumakurt","Hunting"
"125,573","13,617,926","99","okumakurt","Construction"
"124,749","13,790,629","99","okumakurt","Summoning"
"88,269","33,337,526","108","okumakurt","Dungeoneering"
"125,586","13,661,791","99","okumakurt","Div"
"28,816","190,229,534","120","okumakurt","Inven"
"36,398","111,975,880","120","okumakurt","Arc"
"566,682","648,366,602","1,456","yurokeiji","Overall"
"1,178,856","14,412","30","yurokeiji","Atk"
"13,618","200,000,000","99","yurokeiji","Def"
"1,160,520","14,786","30","yurokeiji","Str"
"17,552","200,000,000","99","yurokeiji","Constiution"
"984,844","13,275","29","yurokeiji","Range"
"32,097","25,974,499","99","yurokeiji","Prayer"
"12,103","200,000,000","99","yurokeiji","Magic"
"1,051,390","14,980","31","yurokeiji","Cooking"
"959,823","60,482","44","yurokeiji","WoodCutting"
"834,995","13,263","29","yurokeiji","Fletching"
"1,016,654","15,091","31","yurokeiji","Fishing"
"850,169","80,849","47","yurokeiji","FireMaking"
"340,800","2,361,358","81","yurokeiji","Crafting"
"311,780","3,504,453","85","yurokeiji","Smithing"
"1,157,241","13,061","29","yurokeiji","Mining"
"620,046","33,118","38","yurokeiji","Herb"
"462,605","385,815","63","yurokeiji","Agile"
"685,712","26,987","36","yurokeiji","Theiving"
"212,350","13,081,581","99","yurokeiji","Slayer"
"568,536","20,578","34","yurokeiji","Farming"
"777,158","14,293","30","yurokeiji","RuneCrafting"
"635,944","14,792","30","yurokeiji","Hunting"
"604,344","36,237","39","yurokeiji","Construction"
"513,614","75,711","47","yurokeiji","Summoning"
"677,406","21,432","34","yurokeiji","Dungeoneering"
"338,250","2,020,761","80","yurokeiji","Div"
"300,834","541,832","35","yurokeiji","Inven"
"357,985","12,956","29","yurokeiji","Arc"
"21,476","1,966,838,437","2,898","verdwaald","Overall"
"41,039","61,553,562","99","verdwaald","Atk"
"36,542","105,364,263","99","verdwaald","Def"
"30,568","79,539,742","99","verdwaald","Str"
"28,331","158,622,834","99","verdwaald","Constiution"
"48,297","77,450,372","99","verdwaald","Range"
"67,907","17,221,143","99","verdwaald","Prayer"
"16,726","178,712,523","99","verdwaald","Magic"
"51,697","20,497,602","99","verdwaald","Cooking"
"28,650","30,330,509","99","verdwaald","WoodCutting"
"46,802","17,741,311","99","verdwaald","Fletching"
"43,198","37,835,185","99","verdwaald","Fishing"
"24,047","61,338,847","99","verdwaald","FireMaking"
"49,224","21,109,825","99","verdwaald","Crafting"
"35,689","28,172,761","99","verdwaald","Smithing"
"36,560","43,597,595","99","verdwaald","Mining"
"20,105","113,460,713","120","verdwaald","Herb"
"57,411","19,564,201","99","verdwaald","Agile"
"64,692","23,082,154","99","verdwaald","Theiving"
"25,608","120,029,698","120","verdwaald","Slayer"
"17,205","156,895,680","120","verdwaald","Farming"
"31,462","21,918,662","99","verdwaald","RuneCrafting"
"18,880","76,835,106","99","verdwaald","Hunting"
"44,206","20,443,192","99","verdwaald","Construction"
"38,995","23,740,892","99","verdwaald","Summoning"
"22,750","128,067,998","120","verdwaald","Dungeoneering"
"57,588","18,301,599","99","verdwaald","Div"
"18,564","200,000,000","120","verdwaald","Inven"
"51,138","105,410,468","120","verdwaald","Arc"
"--","--","--","[#GZP45SSE7]","Overall"
"--","--","--","[#GZP45SSE7]","Atk"
"--","--","--","[#GZP45SSE7]","Def"
"--","--","--","[#GZP45SSE7]","Str"
"--","--","--","[#GZP45SSE7]","Constiution"
"--","--","--","[#GZP45SSE7]","Range"
"--","--","--","[#GZP45SSE7]","Prayer"
"--","--","--","[#GZP45SSE7]","Magic"
"--","--","--","[#GZP45SSE7]","Cooking"
"--","--","--","[#GZP45SSE7]","WoodCutting"
"--","--","--","[#GZP45SSE7]","Fletching"
"--","--","--","[#GZP45SSE7]","Fishing"
"--","--","--","[#GZP45SSE7]","FireMaking"
"--","--","--","[#GZP45SSE7]","Crafting"
"--","--","--","[#GZP45SSE7]","Smithing"
"--","--","--","[#GZP45SSE7]","Mining"
"--","--","--","[#GZP45SSE7]","Herb"
"--","--","--","[#GZP45SSE7]","Agile"
"--","--","--","[#GZP45SSE7]","Theiving"
"--","--","--","[#GZP45SSE7]","Slayer"
"--","--","--","[#GZP45SSE7]","Farming"
"--","--","--","[#GZP45SSE7]","RuneCrafting"
"--","--","--","[#GZP45SSE7]","Hunting"
"--","--","--","[#GZP45SSE7]","Construction"
"--","--","--","[#GZP45SSE7]","Summoning"
"--","--","--","[#GZP45SSE7]","Dungeoneering"
"--","--","--","[#GZP45SSE7]","Div"
"--","--","--","[#GZP45SSE7]","Inven"
"--","--","--","[#GZP45SSE7]","Arc"
"22,641","1,875,264,659","2,898","Oude+Vogel","Overall"
"41,907","60,063,913","99","Oude+Vogel","Atk"
"24,082","133,433,127","99","Oude+Vogel","Def"
"23,322","104,349,815","99","Oude+Vogel","Str"
"25,014","172,888,697","99","Oude+Vogel","Constiution"
"27,521","119,335,109","99","Oude+Vogel","Range"
"57,435","18,403,082","99","Oude+Vogel","Prayer"
"26,309","123,578,379","99","Oude+Vogel","Magic"
"43,341","22,672,372","99","Oude+Vogel","Cooking"
"65,871","18,226,735","99","Oude+Vogel","WoodCutting"
"34,225","20,959,886","99","Oude+Vogel","Fletching"
"56,563","30,070,708","99","Oude+Vogel","Fishing"
"57,465","22,261,209","99","Oude+Vogel","FireMaking"
"62,342","18,480,386","99","Oude+Vogel","Crafting"
"62,428","18,805,591","99","Oude+Vogel","Smithing"
"97,529","18,961,471","99","Oude+Vogel","Mining"
"25,629","109,452,188","120","Oude+Vogel","Herb"
"28,885","35,493,239","99","Oude+Vogel","Agile"
"81,062","18,488,350","99","Oude+Vogel","Theiving"
"31,195","113,231,136","120","Oude+Vogel","Slayer"
"36,695","111,224,832","120","Oude+Vogel","Farming"
"27,088","24,739,164","99","Oude+Vogel","RuneCrafting"
"34,272","33,913,050","99","Oude+Vogel","Hunting"
"45,487","20,093,316","99","Oude+Vogel","Construction"
"40,133","22,877,182","99","Oude+Vogel","Summoning"
"731","200,000,000","120","Oude+Vogel","Dungeoneering"
"39,920","22,808,257","99","Oude+Vogel","Div"
"36,430","152,827,770","120","Oude+Vogel","Inven"
"43,554","107,625,695","120","Oude+Vogel","Arc"
"1,133,859","192,147","415","Yu+Fong2","Overall"
"1,178,858","14,411","30","Yu+Fong2","Atk"
"1,128,772","17,529","32","Yu+Fong2","Def"
"1,198,400","12,094","29","Yu+Fong2","Str"
"1,178,936","23,755","35","Yu+Fong2","Constiution"
"1,025,285","7,934","25","Yu+Fong2","Range"
"1,178,835","3,305","17","Yu+Fong2","Prayer"
"977,391","31,930","38","Yu+Fong2","Magic"
"1,204,043","3,790","18","Yu+Fong2","Cooking"
"1,064,843","27,838","37","Yu+Fong2","WoodCutting"
"--","--","--","Yu+Fong2","Fletching"
"1,049,942","10,247","27","Yu+Fong2","Fishing"
"1,057,323","14,663","30","Yu+Fong2","FireMaking"
"--","--","--","Yu+Fong2","Crafting"
"1,165,803","6,648","23","Yu+Fong2","Smithing"
"1,308,602","3,828","18","Yu+Fong2","Mining"
"--","--","--","Yu+Fong2","Herb"
"--","--","--","Yu+Fong2","Agile"
"--","--","--","Yu+Fong2","Theiving"
"--","--","--","Yu+Fong2","Slayer"
"--","--","--","Yu+Fong2","Farming"
"--","--","--","Yu+Fong2","RuneCrafting"
"--","--","--","Yu+Fong2","Hunting"
"--","--","--","Yu+Fong2","Construction"
"--","--","--","Yu+Fong2","Summoning"
"726,201","12,311","29","Yu+Fong2","Dungeoneering"
"--","--","--","Yu+Fong2","Div"
"--","--","--","Yu+Fong2","Inven"
"--","--","--","Yu+Fong2","Arc"
"84,052","996,527,914","2,828","Cabbridges","Overall"
"42,294","59,432,762","99","Cabbridges","Atk"
"82,375","42,935,179","99","Cabbridges","Def"
"54,227","42,925,125","99","Cabbridges","Str"
"66,472","76,896,912","99","Cabbridges","Constiution"
"70,039","48,461,472","99","Cabbridges","Range"
"40,843","21,922,374","99","Cabbridges","Prayer"
"62,777","53,358,460","99","Cabbridges","Magic"
"34,843","26,095,671","99","Cabbridges","Cooking"
"63,525","18,527,305","99","Cabbridges","WoodCutting"
"46,641","17,764,365","99","Cabbridges","Fletching"
"92,317","20,507,396","99","Cabbridges","Fishing"
"9,523","116,683,473","99","Cabbridges","FireMaking"
"47,975","21,475,897","99","Cabbridges","Crafting"
"67,600","18,050,039","99","Cabbridges","Smithing"
"73,050","23,375,238","99","Cabbridges","Mining"
"81,670","33,043,462","108","Cabbridges","Herb"
"33,827","29,911,171","99","Cabbridges","Agile"
"57,803","26,148,948","99","Cabbridges","Theiving"
"119,079","24,971,614","105","Cabbridges","Slayer"
"79,760","35,785,888","109","Cabbridges","Farming"
"41,613","18,250,147","99","Cabbridges","RuneCrafting"
"61,683","19,749,214","99","Cabbridges","Hunting"
"33,956","24,236,423","99","Cabbridges","Construction"
"45,148","20,113,644","99","Cabbridges","Summoning"
"87,989","33,585,511","108","Cabbridges","Dungeoneering"
"51,215","19,541,209","99","Cabbridges","Div"
"78,472","88,184,500","120","Cabbridges","Inven"
"111,632","14,594,515","100","Cabbridges","Arc"
"1,288,540","2,084,873","280","No17nascar","Overall"
"1,178,859","14,411","30","No17nascar","Atk"
"1,182,963","13,407","30","No17nascar","Def"
"1,149,068","15,697","31","No17nascar","Str"
"1,248,893","15,417","31","No17nascar","Constiution"
"--","--","--","No17nascar","Range"
"--","--","--","No17nascar","Prayer"
"--","--","--","No17nascar","Magic"
"--","--","--","No17nascar","Cooking"
"--","--","--","No17nascar","WoodCutting"
"--","--","--","No17nascar","Fletching"
"364,750","2,011,750","80","No17nascar","Fishing"
"--","--","--","No17nascar","FireMaking"
"--","--","--","No17nascar","Crafting"
"--","--","--","No17nascar","Smithing"
"1,182,863","10,280","27","No17nascar","Mining"
"--","--","--","No17nascar","Herb"
"--","--","--","No17nascar","Agile"
"--","--","--","No17nascar","Theiving"
"--","--","--","No17nascar","Slayer"
"--","--","--","No17nascar","Farming"
"--","--","--","No17nascar","RuneCrafting"
"--","--","--","No17nascar","Hunting"
"--","--","--","No17nascar","Construction"
"--","--","--","No17nascar","Summoning"
"--","--","--","No17nascar","Dungeoneering"
"--","--","--","No17nascar","Div"
"--","--","--","No17nascar","Inven"
"--","--","--","No17nascar","Arc"
"31,324","1,971,299,417","2,896","Deadarf","Overall"
"42,296","59,428,496","99","Deadarf","Atk"
"25,273","128,122,005","99","Deadarf","Def"
"73,296","31,968,034","99","Deadarf","Str"
"44,555","112,433,271","99","Deadarf","Constiution"
"50,020","74,132,250","99","Deadarf","Range"
"24,931","33,037,339","99","Deadarf","Prayer"
"60,578","55,926,225","99","Deadarf","Magic"
"24,377","34,507,122","99","Deadarf","Cooking"
"26,827","32,018,076","99","Deadarf","WoodCutting"
"31,613","22,077,470","99","Deadarf","Fletching"
"23,661","66,323,242","99","Deadarf","Fishing"
"45,850","27,122,624","99","Deadarf","FireMaking"
"20,634","44,603,979","99","Deadarf","Crafting"
"31,515","31,690,213","99","Deadarf","Smithing"
"44,757","35,613,555","99","Deadarf","Mining"
"53,386","93,822,960","118","Deadarf","Herb"
"38,580","26,345,651","99","Deadarf","Agile"
"24,116","99,507,904","99","Deadarf","Theiving"
"12,469","163,399,266","120","Deadarf","Slayer"
"8,095","200,000,000","120","Deadarf","Farming"
"27,415","24,472,034","99","Deadarf","RuneCrafting"
"26,405","46,310,737","99","Deadarf","Hunting"
"16,159","50,752,073","99","Deadarf","Construction"
"32,017","32,267,931","99","Deadarf","Summoning"
"31,542","113,605,788","120","Deadarf","Dungeoneering"
"19,526","42,500,943","99","Deadarf","Div"
"34,308","161,073,130","120","Deadarf","Inven"
"25,351","128,237,099","120","Deadarf","Arc"
"1,518,709","72,032","159","Synn+Zer0","Overall"
"1,178,860","14,411","30","Synn+Zer0","Atk"
"--","--","--","Synn+Zer0","Def"
"1,164,526","14,470","30","Synn+Zer0","Str"
"--","--","--","Synn+Zer0","Constiution"
"--","--","--","Synn+Zer0","Range"
"885,666","25,761","36","Synn+Zer0","Prayer"
"--","--","--","Synn+Zer0","Magic"
"1,043,520","16,236","31","Synn+Zer0","Cooking"
"--","--","--","Synn+Zer0","WoodCutting"
"--","--","--","Synn+Zer0","Fletching"
"--","--","--","Synn+Zer0","Fishing"
"--","--","--","Synn+Zer0","FireMaking"
"--","--","--","Synn+Zer0","Crafting"
"--","--","--","Synn+Zer0","Smithing"
"--","--","--","Synn+Zer0","Mining"
"--","--","--","Synn+Zer0","Herb"
"--","--","--","Synn+Zer0","Agile"
"--","--","--","Synn+Zer0","Theiving"
"--","--","--","Synn+Zer0","Slayer"
"--","--","--","Synn+Zer0","Farming"
"--","--","--","Synn+Zer0","RuneCrafting"
"--","--","--","Synn+Zer0","Hunting"
"--","--","--","Synn+Zer0","Construction"
"--","--","--","Synn+Zer0","Summoning"
"--","--","--","Synn+Zer0","Dungeoneering"
"--","--","--","Synn+Zer0","Div"
"--","--","--","Synn+Zer0","Inven"
