"Rank","Total XP","Level","Player","Skill"
"628,334","275,668","60","M1xk","Smithing"
"696,127","280,534","60","M1xk","Mining"
"584,346","53,635","43","M1xk","Herb"
"592,395","101,452","50","M1xk","Agile"
"565,123","120,081","51","M1xk","Theiving"
"479,926","408,963","64","M1xk","Slayer"
"579,398","16,823","32","M1xk","Farming"
"752,871","17,490","32","M1xk","RuneCrafting"
"615,110","20,705","34","M1xk","Hunting"
"609,644","30,730","38","M1xk","Construction"
"526,837","55,232","43","M1xk","Summoning"
"651,804","27,552","37","M1xk","Dungeoneering"
"541,391","14,649","30","M1xk","Div"
"--","--","--","M1xk","Inven"
"--","--","--","M1xk","Arc"
"251,114","363,216,586","2,373","Rubzuz","Overall"
"224,312","13,362,166","99","Rubzuz","Atk"
"58,177","74,432,319","99","Rubzuz","Def"
"238,252","13,409,317","99","Rubzuz","Str"
"117,126","42,224,721","99","Rubzuz","Constiution"
"242,861","13,261,230","99","Rubzuz","Range"
"181,821","13,434,159","99","Rubzuz","Prayer"
"251,284","13,476,455","99","Rubzuz","Magic"
"105,409","15,131,261","99","Rubzuz","Cooking"
"284,974","5,651,730","90","Rubzuz","WoodCutting"
"293,642","5,018,894","89","Rubzuz","Fletching"
"425,935","1,238,035","75","Rubzuz","Fishing"
"195,023","13,353,437","99","Rubzuz","FireMaking"
"342,104","2,329,716","81","Rubzuz","Crafting"
"247,663","8,758,049","94","Rubzuz","Smithing"
"387,501","1,758,024","78","Rubzuz","Mining"
"170,396","14,197,791","99","Rubzuz","Herb"
"148,960","13,493,070","99","Rubzuz","Agile"
"309,626","1,046,247","73","Rubzuz","Theiving"
"77,529","50,641,014","112","Rubzuz","Slayer"
"148,832","14,690,356","100","Rubzuz","Farming"
"361,922","574,955","67","Rubzuz","RuneCrafting"
"297,641","1,459,336","76","Rubzuz","Hunting"
"258,501","2,575,786","82","Rubzuz","Construction"
"113,246","13,996,476","99","Rubzuz","Summoning"
"176,718","13,068,839","99","Rubzuz","Dungeoneering"
"390,794","633,203","68","Rubzuz","Div"
"--","--","--","Rubzuz","Inven"
"--","--","--","Rubzuz","Arc"
"564,306","24,128,665","1,457","skillcall","Overall"
"510,721","1,534,667","77","skillcall","Atk"
"547,138","1,148,724","74","skillcall","Def"
"531,257","1,637,618","78","skillcall","Str"
"602,847","1,192,092","74","skillcall","Constiution"
"702,622","157,806","54","skillcall","Range"
"770,376","56,817","44","skillcall","Prayer"
"646,629","454,700","65","skillcall","Magic"
"591,781","409,903","64","skillcall","Cooking"
"362,139","3,059,146","84","skillcall","WoodCutting"
"615,591","232,415","58","skillcall","Fletching"
"858,710","69,043","46","skillcall","Fishing"
"233,481","13,095,187","99","skillcall","FireMaking"
"743,481","97,200","49","skillcall","Crafting"
"685,904","173,258","55","skillcall","Smithing"
"837,336","114,617","51","skillcall","Mining"
"547,874","85,471","48","skillcall","Herb"
"655,891","46,394","42","skillcall","Agile"
"650,524","41,449","41","skillcall","Theiving"
"576,800","116,747","51","skillcall","Slayer"
"569,973","19,431","33","skillcall","Farming"
"520,929","147,225","53","skillcall","RuneCrafting"
"584,893","37,830","40","skillcall","Hunting"
"548,579","81,834","47","skillcall","Construction"
"571,469","21,610","34","skillcall","Summoning"
"577,683","67,945","45","skillcall","Dungeoneering"
"512,245","27,352","36","skillcall","Div"
"--","--","--","skillcall","Inven"
"--","--","--","skillcall","Arc"
"90,923","1,641,992,469","2,820","Waltherus","Overall"
"224,313","13,362,160","99","Waltherus","Atk"
"90,281","37,436,974","99","Waltherus","Def"
"220,081","13,727,808","99","Waltherus","Str"
"183,882","25,580,163","99","Waltherus","Constiution"
"175,225","16,214,403","99","Waltherus","Range"
"9,589","105,756,237","99","Waltherus","Prayer"
"114,759","25,133,000","99","Waltherus","Magic"
"12,016","78,336,674","99","Waltherus","Cooking"
"4,525","144,448,579","99","Waltherus","WoodCutting"
"14,651","52,072,002","99","Waltherus","Fletching"
"9,002","122,528,661","99","Waltherus","Fishing"
"8,398","124,986,620","99","Waltherus","FireMaking"
"16,959","56,287,800","99","Waltherus","Crafting"
"9,942","105,861,358","99","Waltherus","Smithing"
"14,696","106,734,054","99","Waltherus","Mining"
"72,624","41,592,917","110","Waltherus","Herb"
"21,718","49,941,195","99","Waltherus","Agile"
"16,907","107,860,842","99","Waltherus","Theiving"
"109,271","28,602,244","106","Waltherus","Slayer"
"95,255","25,950,854","105","Waltherus","Farming"
"31,566","21,887,936","99","Waltherus","RuneCrafting"
"31,224","37,761,967","99","Waltherus","Hunting"
"20,415","38,408,928","99","Waltherus","Construction"
"33,827","29,261,823","99","Waltherus","Summoning"
"69,830","60,501,923","114","Waltherus","Dungeoneering"
"8,129","106,097,912","99","Waltherus","Div"
"136,267","49,528,169","106","Waltherus","Inven"
"104,740","16,129,266","101","Waltherus","Arc"
"1,163,738","6,154,565","377","X+Crikey+X","Overall"
"510,722","1,534,660","77","X+Crikey+X","Atk"
"504,421","1,532,423","77","X+Crikey+X","Def"
"538,374","1,532,811","77","X+Crikey+X","Str"
"567,873","1,538,516","77","X+Crikey+X","Constiution"
"--","--","--","X+Crikey+X","Range"
"1,108,985","4,939","20","X+Crikey+X","Prayer"
"--","--","--","X+Crikey+X","Magic"
"--","--","--","X+Crikey+X","Cooking"
"--","--","--","X+Crikey+X","WoodCutting"
"--","--","--","X+Crikey+X","Fletching"
"1,038,544","11,007","28","X+Crikey+X","Fishing"
"--","--","--","X+Crikey+X","FireMaking"
"--","--","--","X+Crikey+X","Crafting"
"--","--","--","X+Crikey+X","Smithing"
"--","--","--","X+Crikey+X","Mining"
"--","--","--","X+Crikey+X","Herb"
"--","--","--","X+Crikey+X","Agile"
"--","--","--","X+Crikey+X","Theiving"
"--","--","--","X+Crikey+X","Slayer"
"--","--","--","X+Crikey+X","Farming"
"--","--","--","X+Crikey+X","RuneCrafting"
"--","--","--","X+Crikey+X","Hunting"
"--","--","--","X+Crikey+X","Construction"
"--","--","--","X+Crikey+X","Summoning"
"--","--","--","X+Crikey+X","Dungeoneering"
"--","--","--","X+Crikey+X","Div"
"--","--","--","X+Crikey+X","Inven"
"--","--","--","X+Crikey+X","Arc"
"167,079","325,460,148","2,645","Bragi39","Overall"
"224,314","13,362,155","99","Bragi39","Atk"
"265,573","13,164,027","99","Bragi39","Def"
"171,832","15,458,590","99","Bragi39","Str"
"238,568","18,936,323","99","Bragi39","Constiution"
"274,746","12,352,717","98","Bragi39","Range"
"325,312","5,337,296","89","Bragi39","Prayer"
"316,497","10,019,979","96","Bragi39","Magic"
"282,073","5,797,762","90","Bragi39","Cooking"
"343,090","3,453,972","85","Bragi39","WoodCutting"
"280,817","5,791,235","90","Bragi39","Fletching"
"224,583","9,291,149","95","Bragi39","Fishing"
"69,426","19,406,119","99","Bragi39","FireMaking"
"215,966","9,683,130","95","Bragi39","Crafting"
"129,177","14,327,122","99","Bragi39","Smithing"
"173,196","13,789,079","99","Bragi39","Mining"
"265,426","8,587,496","94","Bragi39","Herb"
"196,153","8,952,404","95","Bragi39","Agile"
"209,025","5,910,915","91","Bragi39","Theiving"
"118,534","25,101,297","105","Bragi39","Slayer"
"238,587","3,192,683","84","Bragi39","Farming"
"203,766","4,808,221","88","Bragi39","RuneCrafting"
"226,161","3,871,907","86","Bragi39","Hunting"
"186,055","8,398,400","94","Bragi39","Construction"
"234,789","9,182,697","95","Bragi39","Summoning"
"205,555","7,417,451","93","Bragi39","Dungeoneering"
"242,469","3,174,316","84","Bragi39","Div"
"124,884","57,634,197","110","Bragi39","Inven"
"141,952","9,057,509","95","Bragi39","Arc"
"596,418","30,523,968","1,373","Oquigo","Overall"
"510,723","1,534,634","77","Oquigo","Atk"
"505,524","1,514,780","77","Oquigo","Def"
"518,437","1,838,184","79","Oquigo","Str"
"563,060","1,594,118","77","Oquigo","Constiution"
"809,523","60,371","44","Oquigo","Range"
"581,427","186,932","56","Oquigo","Prayer"
"592,923","745,969","70","Oquigo","Magic"
"686,344","215,255","57","Oquigo","Cooking"
"218,127","13,072,629","99","Oquigo","WoodCutting"
"752,718","41,352","41","Oquigo","Fletching"
"238,758","7,276,430","93","Oquigo","Fishing"
"430,384","1,564,258","77","Oquigo","FireMaking"
"740,451","100,157","49","Oquigo","Crafting"
"798,458","89,151","48","Oquigo","Smithing"
"766,013","176,094","55","Oquigo","Mining"
"623,659","30,337","37","Oquigo","Herb"
"660,634","44,451","41","Oquigo","Agile"
"798,186","7,418","24","Oquigo","Theiving"
"681,220","27,552","37","Oquigo","Slayer"
"669,204","4,133","19","Oquigo","Farming"
"594,836","101,364","50","Oquigo","RuneCrafting"
"682,460","5,680","22","Oquigo","Hunting"
"649,087","15,796","31","Oquigo","Construction"
"577,795","18,605","33","Oquigo","Summoning"
"475,799","253,928","59","Oquigo","Dungeoneering"
"592,895","4,390","19","Oquigo","Div"
"--","--","--","Oquigo","Inven"
"--","--","--","Oquigo","Arc"
"442,505","86,523,607","1,792","TzT+Sonny","Overall"
"224,315","13,362,128","99","TzT+Sonny","Atk"
"318,879","8,450,197","94","TzT+Sonny","Def"
"149,046","17,019,947","99","TzT+Sonny","Str"
"288,481","14,240,590","99","TzT+Sonny","Constiution"
"327,408","5,918,370","91","TzT+Sonny","Range"
"458,972","750,957","70","TzT+Sonny","Prayer"
"386,607","4,933,723","89","TzT+Sonny","Magic"
"679,725","225,598","58","TzT+Sonny","Cooking"
"148,054","13,962,042","99","TzT+Sonny","WoodCutting"
"525,723","665,803","68","TzT+Sonny","Fletching"
"573,301","447,257","64","TzT+Sonny","Fishing"
"369,376","2,621,701","82","TzT+Sonny","FireMaking"
"589,929","308,768","61","TzT+Sonny","Crafting"
"680,674","179,428","55","TzT+Sonny","Smithing"
"503,229","809,415","70","TzT+Sonny","Mining"
"545,958","87,913","48","TzT+Sonny","Herb"
"430,658","578,461","67","TzT+Sonny","Agile"
"476,261","202,862","56","TzT+Sonny","Theiving"
"424,313","825,882","71","TzT+Sonny","Slayer"
"411,784","226,771","58","TzT+Sonny","Farming"
"523,634","144,112","53","TzT+Sonny","RuneCrafting"
"445,094","290,414","60","TzT+Sonny","Hunting"
"634,558","20,701","34","TzT+Sonny","Construction"
"485,737","130,205","52","TzT+Sonny","Summoning"
"--","--","--","TzT+Sonny","Dungeoneering"
"491,136","44,368","41","TzT+Sonny","Div"
"--","--","--","TzT+Sonny","Inven"
"291,697","74,131","46","TzT+Sonny","Arc"
"596,630","9,473,864","1,373","MessyHarbor3","Overall"
"510,724","1,534,617","77","MessyHarbor3","Atk"
"574,428","901,489","72","MessyHarbor3","Def"
"612,162","886,477","71","MessyHarbor3","Str"
"654,263","827,951","71","MessyHarbor3","Constiution"
"693,874","171,331","55","MessyHarbor3","Range"
"703,466","80,835","47","MessyHarbor3","Prayer"
"788,591","140,514","53","MessyHarbor3","Magic"
"797,937","108,221","50","MessyHarbor3","Cooking"
"765,330","261,703","59","MessyHarbor3","WoodCutting"
"690,235","102,842","50","MessyHarbor3","Fletching"
"878,484","58,771","44","MessyHarbor3","Fishing"
"724,086","169,246","55","MessyHarbor3","FireMaking"
"558,834","368,251","62","MessyHarbor3","Crafting"
"474,336","957,388","72","MessyHarbor3","Smithing"
"548,707","596,526","67","MessyHarbor3","Mining"
"668,760","14,898","31","MessyHarbor3","Herb"
"631,132","60,206","44","MessyHarbor3","Agile"
"648,943","42,211","41","MessyHarbor3","Theiving"
"674,719","30,143","37","MessyHarbor3","Slayer"
"573,192","18,507","33","MessyHarbor3","Farming"
"706,454","28,472","37","MessyHarbor3","RuneCrafting"
"617,037","19,935","33","MessyHarbor3","Hunting"
"500,271","147,399","53","MessyHarbor3","Construction"
"597,398","12,364","29","MessyHarbor3","Summoning"
"337,309","1,909,287","79","MessyHarbor3","Dungeoneering"
"524,347","21,118","34","MessyHarbor3","Div"
"--","--","--","MessyHarbor3","Inven"
"463,454","2,851","16","MessyHarbor3","Arc"
"78,690","738,993,972","2,835","Charitas","Overall"
"224,316","13,362,128","99","Charitas","Atk"
"244,582","13,425,992","99","Charitas","Def"
"232,172","13,500,620","99","Charitas","Str"
"198,068","23,569,271","99","Charitas","Constiution"
"232,760","13,442,975","99","Charitas","Range"
"125,389","14,458,984","99","Charitas","Prayer"
"281,599","13,129,361","99","Charitas","Magic"
"38,481","24,390,002","99","Charitas","Cooking"
"79,892","16,811,044","99","Charitas","WoodCutting"
"161,330","13,370,744","99","Charitas","Fletching"
"83,513","22,111,210","99","Charitas","Fishing"
"152,909","13,978,462","99","Charitas","FireMaking"
"70,473","17,430,808","99","Charitas","Crafting"
"52,869","20,735,726","99","Charitas","Smithing"
"34,874","45,837,180","99","Charitas","Mining"
"32,260","106,831,147","120","Charitas","Herb"
"66,737","17,949,397","99","Charitas","Agile"
"144,110","13,658,167","99","Charitas","Theiving"
"181,752","14,289,638","99","Charitas","Slayer"
"60,413","64,282,948","115","Charitas","Farming"
"126,855","13,310,002","99","Charitas","RuneCrafting"
"68,900","18,267,249","99","Charitas","Hunting"
"91,246","14,760,288","99","Charitas","Construction"
"201,733","13,084,878","99","Charitas","Summoning"
"157,967","13,634,680","99","Charitas","Dungeoneering"
"116,921","13,890,334","99","Charitas","Div"
"143,199","45,348,254","104","Charitas","Inven"
"38,960","110,132,483","120","Charitas","Arc"
"773,833","5,640,631","958","JustBunny369","Overall"
"510,850","1,533,201","77","JustBunny369","Atk"
"562,679","991,257","72","JustBunny369","Def"
"590,273","1,041,631","73","JustBunny369","Str"
"667,698","754,863","70","JustBunny369","Constiution"
"1,082,942","4,510","20","JustBunny369","Range"
"810,042","49,357","42","JustBunny369","Prayer"
"1,071,853","13,821","30","JustBunny369","Magic"
"1,142,289","5,886","22","JustBunny369","Cooking"
"931,839","71,079","46","JustBunny369","WoodCutting"
"836,919","12,054","29","JustBunny369","Fletching"
"1,040,164","10,805","27","JustBunny369","Fishing"
"933,312","38,088","40","JustBunny369","FireMaking"
"618,496","247,798","58","JustBunny369","Crafting"
"549,575","512,692","66","JustBunny369","Smithing"
"684,605","293,541","60","JustBunny369","Mining"
"--","--","--","JustBunny369","Herb"
"789,221","13,456","30","JustBunny369","Agile"
"--","--","--","JustBunny369","Theiving"
"--","--","--","JustBunny369","Slayer"
"--","--","--","JustBunny369","Farming"
"825,067","8,470","25","JustBunny369","RuneCrafting"
"670,219","7,261","24","JustBunny369","Hunting"
"747,009","2,950","16","JustBunny369","Construction"
"--","--","--","JustBunny369","Summoning"
"809,584","4,179","19","JustBunny369","Dungeoneering"
"558,617","9,995","27","JustBunny369","Div"
"--","--","--","JustBunny369","Inven"
"--","--","--","JustBunny369","Arc"
"176,238","459,025,256","2,614","Aglea","Overall"
"224,317","13,362,117","99","Aglea","Atk"
"100,060","32,278,143","99","Aglea","Def"
"221,662","13,693,734","99","Aglea","Str"
"121,550","40,518,568","99","Aglea","Constiution"
"172,273","16,459,282","99","Aglea","Range"
"148,686","13,930,954","99","Aglea","Prayer"
"65,302","50,647,193","99","Aglea","Magic"
"200,629","13,235,842","99","Aglea","Cooking"
"196,939","13,237,997","99","Aglea","WoodCutting"
"192,384","13,167,636","99","Aglea","Fletching"
"205,379","13,064,371","99","Aglea","Fishing"
"196,127","13,343,159","99","Aglea","FireMaking"
"159,475","13,456,447","99","Aglea","Crafting"
"311,379","3,488,422","85","Aglea","Smithing"
"209,512","13,099,112","99","Aglea","Mining"
"168,144","14,293,496","99","Aglea","Herb"
"207,293","7,272,037","93","Aglea","Agile"
"173,235","13,151,810","99","Aglea","Theiving"
"197,286","13,454,047","99","Aglea","Slayer"
"175,792","13,229,800","99","Aglea","Farming"
"222,731","3,110,787","84","Aglea","RuneCrafting"
"284,877","1,682,065","78","Aglea","Hunting"
"226,376","3,949,362","86","Aglea","Construction"
"98,397","14,368,146","99","Aglea","Summoning"
"164,038","13,364,348","99","Aglea","Dungeoneering"
"240,057","3,280,176","85","Aglea","Div"
"103,044","80,885,991","120","Aglea","Inven"
"--","--","--","Aglea","Arc"
"459,943","36,304,470","1,743","Blonde+Eagle","Overall"
"510,851","1,533,183","77","Blonde+Eagle","Atk"
"483,700","1,987,653","80","Blonde+Eagle","Def"
"553,797","1,354,079","76","Blonde+Eagle","Str"
"552,832","1,722,685","78","Blonde+Eagle","Constiution"
"626,701","335,636","62","Blonde+Eagle","Range"
"546,313","275,597","60","Blonde+Eagle","Prayer"
"540,837","1,132,121","74","Blonde+Eagle","Magic"
"418,068","1,450,366","76","Blonde+Eagle","Cooking"
"258,455","7,304,223","93","Blonde+Eagle","WoodCutting"
"590,040","308,276","61","Blonde+Eagle","Fletching"
"420,057","1,307,066","75","Blonde+Eagle","Fishing"
"228,441","13,117,899","99","Blonde+Eagle","FireMaking"
"564,090","354,191","62","Blonde+Eagle","Crafting"
"545,402","534,168","66","Blonde+Eagle","Smithing"
"490,896","875,933","71","Blonde+Eagle","Mining"
"518,513","123,163","51","Blonde+Eagle","Herb"
"497,259","274,723","60","Blonde+Eagle","Agile"
"450,775","273,836","60","Blonde+Eagle","Theiving"
"501,841","307,355","61","Blonde+Eagle","Slayer"
"346,604","583,282","67","Blonde+Eagle","Farming"
"438,455","282,603","60","Blonde+Eagle","RuneCrafting"
"447,453","283,294","60","Blonde+Eagle","Hunting"
"505,700","137,074","53","Blonde+Eagle","Construction"
"477,475","150,323","53","Blonde+Eagle","Summoning"
"493,126","193,249","56","Blonde+Eagle","Dungeoneering"
"458,596","102,492","50","Blonde+Eagle","Div"
"--","--","--","Blonde+Eagle","Inven"
"--","--","--","Blonde+Eagle","Arc"
"322,968","153,204,771","2,152","Dangit28","Overall"
"224,318","13,362,116","99","Dangit28","Atk"
"294,006","13,035,670","99","Dangit28","Def"
"255,741","13,213,684","99","Dangit28","Str"
"288,820","14,215,707","99","Dangit28","Constiution"
"354,779","4,389,253","88","Dangit28","Range"
"300,531","7,243,688","93","Dangit28","Prayer"
"292,720","13,061,986","99","Dangit28","Magic"
"367,862","2,217,052","81","Dangit28","Cooking"
"166,068","13,628,100","99","Dangit28","WoodCutting"
"128,029","13,749,839","99","Dangit28","Fletching"
"393,296","1,577,946","77","Dangit28","Fishing"
"181,108","13,505,758","99","Dangit28","FireMaking"
"437,005","1,273,945","75","Dangit28","Crafting"
"331,650","2,823,439","83","Dangit28","Smithing"
"254,324","6,519,438","92","Dangit28","Mining"
"338,971","2,203,515","81","Dangit28","Herb"
"431,223","573,598","67","Dangit28","Agile"
"350,312","714,286","69","Dangit28","Theiving"
"274,829","5,442,323","90","Dangit28","Slayer"
"328,517","761,869","70","Dangit28","Farming"
"259,882","1,986,626","80","Dangit28","RuneCrafting"
"274,163","1,989,257","80","Dangit28","Hunting"
"353,736","1,235,784","75","Dangit28","Construction"
"274,946","3,654,784","86","Dangit28","Summoning"
"403,021","825,092","71","Dangit28","Dungeoneering"
"--","--","--","Dangit28","Div"
"--","--","--","Dangit28","Inven"
"--","--","--","Dangit28","Arc"
"399,993","54,081,638","1,919","Death+War300","Overall"
"510,403","1,539,082","77","Death+War300","Atk"
"495,349","1,700,915","78","Death+War300","Def"
"536,423","1,557,361","77","Death+War300","Str"
"519,597","2,211,950","81","Death+War300","Constiution"
"469,571","1,487,428","77","Death+War300","Range"
"425,182","954,797","72","Death+War300","Prayer"
"518,853","1,372,574","76","Death+War300","Magic"
"158,074","13,728,522","99","Death+War300","Cooking"
"496,363","1,488,839","77","Death+War300","WoodCutting"
"339,483","2,999,818","84","Death+War300","Fletching"
"554,291","501,920","66","Death+War300","Fishing"
"186,208","13,446,042","99","Death+War300","FireMaking"
"456,574","996,207","73","Death+War300","Crafting"
"446,282","1,303,029","75","Death+War300","Smithing"
"618,933","408,265","64","Death+War300","Mining"
"418,238","573,934","67","Death+War300","Herb"
"494,354","280,309","60","Death+War300","Agile"
"448,511","277,324","60","Death+War300","Theiving"
"508,358","284,573","60","Death+War300","Slayer"
"356,654","509,200","66","Death+War300","Farming"
"293,354","1,214,716","75","Death+War300","RuneCrafting"
"414,983","407,184","64","Death+War300","Hunting"
"405,287","738,441","70","Death+War300","Construction"
"422,690","412,911","64","Death+War300","Summoning"
"286,111","3,041,887","84","Death+War300","Dungeoneering"
"390,288","643,992","68","Death+War300","Div"
"--","--","--","Death+War300","Inven"
"--","--","--","Death+War300","Arc"
"115,564","509,343,327","2,788","Chyo","Overall"
"224,319","13,362,096","99","Chyo","Atk"
"66,846","59,218,112","99","Chyo","Def"
"251,656","13,251,779","99","Chyo","Str"
"142,323","33,989,656","99","Chyo","Constiution"
"158,031","17,874,257","99","Chyo","Range"
"158,679","13,755,582","99","Chyo","Prayer"
"196,935","15,162,707","99","Chyo","Magic"
"162,045","13,664,597","99","Chyo","Cooking"
"193,516","13,271,577","99","Chyo","WoodCutting"
"183,669","13,213,606","99","Chyo","Fletching"
"168,872","13,885,478","99","Chyo","Fishing"
"137,674","14,375,182","99","Chyo","FireMaking"
"148,251","13,660,208","99","Chyo","Crafting"
"110,775","14,911,405","99","Chyo","Smithing"
"162,037","14,158,132","99","Chyo","Mining"
"137,260","16,162,814","101","Chyo","Herb"
"113,483","14,522,583","99","Chyo","Agile"
"166,313","13,229,817","99","Chyo","Theiving"
"180,135","14,419,386","100","Chyo","Slayer"
"138,585","15,668,533","100","Chyo","Farming"
"154,207","13,087,731","99","Chyo","RuneCrafting"
"61,544","19,791,017","99","Chyo","Hunting"
"148,640","13,242,991","99","Chyo","Construction"
"161,325","13,355,572","99","Chyo","Summoning"
"112,843","20,561,563","103","Chyo","Dungeoneering"
"143,052","13,331,477","99","Chyo","Div"
"134,384","50,803,184","107","Chyo","Inven"
"123,193","13,412,285","99","Chyo","Arc"
"344,357","78,871,862","2,087","Zero-Trente","Overall"
"510,852","1,533,174","77","Zero-Trente","Atk"
"502,362","1,571,351","77","Zero-Trente","Def"
"381,506","5,302,360","89","Zero-Trente","Str"
"453,185","3,717,586","86","Zero-Trente","Constiution"
"382,558","3,261,056","85","Zero-Trente","Range"
"350,502","2,701,081","83","Zero-Trente","Prayer"
"389,161","4,769,092","88","Zero-Trente","Magic"
"440,851","1,216,495","75","Zero-Trente","Cooking"
"368,010","2,951,753","84","Zero-Trente","WoodCutting"
"395,059","1,989,899","80","Zero-Trente","Fletching"
"439,319","1,103,491","74","Zero-Trente","Fishing"
"249,872","13,044,584","99","Zero-Trente","FireMaking"
"398,085","1,993,125","80","Zero-Trente","Crafting"
"219,250","13,093,744","99","Zero-Trente","Smithing"
"280,850","4,544,209","88","Zero-Trente","Mining"
"287,000","5,976,300","91","Zero-Trente","Herb"
"308,871","2,031,275","80","Zero-Trente","Agile"
"306,059","1,100,548","74","Zero-Trente","Theiving"
"373,965","1,589,311","77","Zero-Trente","Slayer"
"470,909","95,858","49","Zero-Trente","Farming"
"403,877","375,349","63","Zero-Trente","RuneCrafting"
"340,078","904,955","72","Zero-Trente","Hunting"
"362,689","1,211,030","75","Zero-Trente","Construction"
"406,211","600,463","67","Zero-Trente","Summoning"
"504,535","164,804","54","Zero-Trente","Dungeoneering"
"353,793","1,989,393","80","Zero-Trente","Div"
"--","--","--","Zero-Trente","Inven"
"315,787","39,576","40","Zero-Trente","Arc"
"304,001","118,684,644","2,211","xSirKriSx","Overall"
"224,320","13,362,083","99","xSirKriSx","Atk"
"185,156","15,881,179","99","xSirKriSx","Def"
"164,346","15,912,242","99","xSirKriSx","Str"
"270,418","15,798,705","99","xSirKriSx","Constiution"
"334,886","5,520,066","90","xSirKriSx","Range"
"262,381","9,404,046","95","xSirKriSx","Prayer"
"374,266","5,600,155","90","xSirKriSx","Magic"
"455,487","1,073,432","73","xSirKriSx","Cooking"
"527,628","1,293,139","75","xSirKriSx","WoodCutting"
"428,649","1,427,184","76","xSirKriSx","Fletching"
"407,450","1,425,840","76","xSirKriSx","Fishing"
"441,645","1,420,547","76","xSirKriSx","FireMaking"
"380,124","2,041,496","80","xSirKriSx","Crafting"
"413,298","1,995,949","80","xSirKriSx","Smithing"
"397,263","1,629,608","78","xSirKriSx","Mining"
"259,216","9,579,850","95","xSirKriSx","Herb"
"332,020","1,613,568","77","xSirKriSx","Agile"
"394,946","512,942","66","xSirKriSx","Theiving"
"310,652","3,467,981","85","xSirKriSx","Slayer"
