"Rank","Total XP","Level","Player","Skill"
"546,664","575,304","67","jardosorigos","Cooking"
"550,758","1,139,327","74","jardosorigos","WoodCutting"
"457,418","1,146,619","74","jardosorigos","Fletching"
"489,874","779,974","70","jardosorigos","Fishing"
"432,084","1,540,702","77","jardosorigos","FireMaking"
"289,266","3,599,779","86","jardosorigos","Crafting"
"364,849","2,259,101","81","jardosorigos","Smithing"
"537,352","644,092","68","jardosorigos","Mining"
"302,822","4,294,792","87","jardosorigos","Herb"
"335,470","1,562,078","77","jardosorigos","Agile"
"462,590","232,801","58","jardosorigos","Theiving"
"279,134","5,134,293","89","jardosorigos","Slayer"
"138,349","15,694,578","100","jardosorigos","Farming"
"153,839","13,089,868","99","jardosorigos","RuneCrafting"
"469,247","212,369","57","jardosorigos","Hunting"
"386,093","844,378","71","jardosorigos","Construction"
"375,258","876,161","71","jardosorigos","Summoning"
"308,355","2,390,727","81","jardosorigos","Dungeoneering"
"289,237","2,277,841","81","jardosorigos","Div"
"318,700","161,601","25","jardosorigos","Inven"
"202,230","877,510","71","jardosorigos","Arc"
"266,850","144,795,259","2,325","ChosenUndead","Overall"
"398,989","3,399,066","85","ChosenUndead","Atk"
"262,409","13,190,569","99","ChosenUndead","Def"
"417,138","3,640,963","86","ChosenUndead","Str"
"309,813","12,622,823","98","ChosenUndead","Constiution"
"300,610","8,022,301","94","ChosenUndead","Range"
"337,457","3,611,540","86","ChosenUndead","Prayer"
"304,838","11,962,140","98","ChosenUndead","Magic"
"339,196","2,829,980","83","ChosenUndead","Cooking"
"425,138","2,166,990","80","ChosenUndead","WoodCutting"
"318,045","3,669,819","86","ChosenUndead","Fletching"
"247,366","6,472,280","91","ChosenUndead","Fishing"
"348,466","3,204,998","84","ChosenUndead","FireMaking"
"283,803","3,816,948","86","ChosenUndead","Crafting"
"329,339","2,888,145","83","ChosenUndead","Smithing"
"294,709","3,818,896","86","ChosenUndead","Mining"
"307,637","3,814,097","86","ChosenUndead","Herb"
"266,218","3,128,427","84","ChosenUndead","Agile"
"222,250","4,248,775","87","ChosenUndead","Theiving"
"193,856","13,592,084","99","ChosenUndead","Slayer"
"301,412","1,092,478","73","ChosenUndead","Farming"
"289,636","1,262,331","75","ChosenUndead","RuneCrafting"
"311,982","1,266,328","75","ChosenUndead","Hunting"
"241,284","3,167,980","84","ChosenUndead","Construction"
"252,039","5,781,769","90","ChosenUndead","Summoning"
"166,854","13,273,008","99","ChosenUndead","Dungeoneering"
"238,606","3,329,130","85","ChosenUndead","Div"
"241,207","5,521,394","63","ChosenUndead","Inven"
"--","--","--","ChosenUndead","Arc"
"728,669","5,101,306","1,056","DustyBill","Overall"
"655,071","644,264","68","DustyBill","Atk"
"671,953","464,712","65","DustyBill","Def"
"799,064","251,127","59","DustyBill","Str"
"740,054","440,081","64","DustyBill","Constiution"
"896,484","28,980","37","DustyBill","Range"
"730,729","68,647","46","DustyBill","Prayer"
"794,682","132,644","52","DustyBill","Magic"
"612,006","354,129","62","DustyBill","Cooking"
"463,806","1,778,086","78","DustyBill","WoodCutting"
"648,340","156,470","54","DustyBill","Fletching"
"948,122","31,814","38","DustyBill","Fishing"
"692,762","215,642","57","DustyBill","FireMaking"
"767,246","79,838","47","DustyBill","Crafting"
"853,381","60,501","44","DustyBill","Smithing"
"732,029","219,029","57","DustyBill","Mining"
"694,125","10,686","27","DustyBill","Herb"
"739,241","21,876","34","DustyBill","Agile"
"586,258","97,331","49","DustyBill","Theiving"
"813,569","4,092","19","DustyBill","Slayer"
"--","--","--","DustyBill","Farming"
"865,924","5,648","22","DustyBill","RuneCrafting"
"--","--","--","DustyBill","Hunting"
"629,564","22,484","35","DustyBill","Construction"
"--","--","--","DustyBill","Summoning"
"722,970","12,271","29","DustyBill","Dungeoneering"
"--","--","--","DustyBill","Div"
"--","--","--","DustyBill","Inven"
"--","--","--","DustyBill","Arc"
"249,394","169,058,891","2,379","Call+Me+Sam","Overall"
"398,990","3,398,969","85","Call+Me+Sam","Atk"
"406,149","3,365,329","85","Call+Me+Sam","Def"
"288,599","13,048,945","99","Call+Me+Sam","Str"
"365,202","7,786,966","93","Call+Me+Sam","Constiution"
"392,857","2,908,027","83","Call+Me+Sam","Range"
"215,997","13,114,006","99","Call+Me+Sam","Prayer"
"435,043","3,010,442","84","Call+Me+Sam","Magic"
"227,188","13,080,990","99","Call+Me+Sam","Cooking"
"175,251","13,490,582","99","Call+Me+Sam","WoodCutting"
"425,061","1,476,717","77","Call+Me+Sam","Fletching"
"374,035","1,849,281","79","Call+Me+Sam","Fishing"
"200,811","13,300,484","99","Call+Me+Sam","FireMaking"
"251,646","5,781,008","90","Call+Me+Sam","Crafting"
"191,421","13,298,907","99","Call+Me+Sam","Smithing"
"313,150","3,223,850","84","Call+Me+Sam","Mining"
"336,528","2,278,476","81","Call+Me+Sam","Herb"
"188,385","10,695,335","97","Call+Me+Sam","Agile"
"314,412","989,652","72","Call+Me+Sam","Theiving"
"314,130","3,355,152","85","Call+Me+Sam","Slayer"
"329,940","752,737","70","Call+Me+Sam","Farming"
"354,380","626,931","68","Call+Me+Sam","RuneCrafting"
"150,201","13,287,483","99","Call+Me+Sam","Hunting"
"303,244","1,754,171","78","Call+Me+Sam","Construction"
"202,241","13,082,477","99","Call+Me+Sam","Summoning"
"271,127","3,479,310","85","Call+Me+Sam","Dungeoneering"
"279,111","2,380,494","81","Call+Me+Sam","Div"
"251,727","4,115,816","58","Call+Me+Sam","Inven"
"270,983","126,354","52","Call+Me+Sam","Arc"
"578,907","9,479,772","1,419","A+Lone+Sage","Overall"
"655,072","644,258","68","A+Lone+Sage","Atk"
"681,766","424,694","64","A+Lone+Sage","Def"
"567,248","1,237,248","75","A+Lone+Sage","Str"
"658,214","805,620","70","A+Lone+Sage","Constiution"
"662,598","243,634","58","A+Lone+Sage","Range"
"635,631","126,674","52","A+Lone+Sage","Prayer"
"672,476","362,362","62","A+Lone+Sage","Magic"
"489,174","843,486","71","A+Lone+Sage","Cooking"
"554,298","1,105,634","74","A+Lone+Sage","WoodCutting"
"608,479","257,656","59","A+Lone+Sage","Fletching"
"516,122","659,577","68","A+Lone+Sage","Fishing"
"504,306","863,997","71","A+Lone+Sage","FireMaking"
"669,002","163,824","54","A+Lone+Sage","Crafting"
"635,619","259,635","59","A+Lone+Sage","Smithing"
"585,313","483,364","65","A+Lone+Sage","Mining"
"607,734","38,157","40","A+Lone+Sage","Herb"
"587,349","104,490","50","A+Lone+Sage","Agile"
"566,495","118,149","51","A+Lone+Sage","Theiving"
"626,042","58,885","44","A+Lone+Sage","Slayer"
"523,718","41,939","41","A+Lone+Sage","Farming"
"423,747","314,518","61","A+Lone+Sage","RuneCrafting"
"623,658","17,526","32","A+Lone+Sage","Hunting"
"611,731","29,532","37","A+Lone+Sage","Construction"
"607,888","9,900","27","A+Lone+Sage","Summoning"
"473,540","264,625","59","A+Lone+Sage","Dungeoneering"
"--","--","--","A+Lone+Sage","Div"
"--","--","--","A+Lone+Sage","Inven"
"--","--","--","A+Lone+Sage","Arc"
"429,474","48,707,303","1,831","evanmaster3o","Overall"
"398,991","3,398,957","85","evanmaster3o","Atk"
"334,003","6,890,795","92","evanmaster3o","Def"
"615,341","865,052","71","evanmaster3o","Str"
"456,692","3,615,377","86","evanmaster3o","Constiution"
"540,463","817,228","71","evanmaster3o","Range"
"583,629","183,870","55","evanmaster3o","Prayer"
"382,594","5,226,271","89","evanmaster3o","Magic"
"629,512","315,110","61","evanmaster3o","Cooking"
"748,440","292,788","60","evanmaster3o","WoodCutting"
"536,148","575,061","67","evanmaster3o","Fletching"
"473,007","864,147","71","evanmaster3o","Fishing"
"541,923","658,131","68","evanmaster3o","FireMaking"
"385,681","2,021,880","80","evanmaster3o","Crafting"
"420,409","1,987,064","80","evanmaster3o","Smithing"
"690,756","286,381","60","evanmaster3o","Mining"
"463,057","279,676","60","evanmaster3o","Herb"
"445,471","468,956","65","evanmaster3o","Agile"
"442,291","293,362","60","evanmaster3o","Theiving"
"346,241","2,262,832","81","evanmaster3o","Slayer"
"371,497","420,275","64","evanmaster3o","Farming"
"378,937","485,310","65","evanmaster3o","RuneCrafting"
"335,831","947,272","72","evanmaster3o","Hunting"
"492,359","167,456","55","evanmaster3o","Construction"
"484,708","132,261","52","evanmaster3o","Summoning"
"470,514","277,362","60","evanmaster3o","Dungeoneering"
"90,998","14,974,429","99","evanmaster3o","Div"
"--","--","--","evanmaster3o","Inven"
"--","--","--","evanmaster3o","Arc"
"818,053","4,744,528","869","LilCoughDrop","Overall"
"655,073","644,239","68","LilCoughDrop","Atk"
"709,593","327,245","61","LilCoughDrop","Def"
"538,297","1,533,870","77","LilCoughDrop","Str"
"645,169","883,128","71","LilCoughDrop","Constiution"
"785,514","76,211","47","LilCoughDrop","Range"
"758,728","59,777","44","LilCoughDrop","Prayer"
"695,394","305,638","61","LilCoughDrop","Magic"
"999,356","22,848","35","LilCoughDrop","Cooking"
"789,793","207,675","57","LilCoughDrop","WoodCutting"
"618,236","224,982","58","LilCoughDrop","Fletching"
"1,144,938","2,950","16","LilCoughDrop","Fishing"
"719,612","174,455","55","LilCoughDrop","FireMaking"
"640,546","200,793","56","LilCoughDrop","Crafting"
"1,037,800","18,974","33","LilCoughDrop","Smithing"
"1,062,846","24,382","35","LilCoughDrop","Mining"
"--","--","--","LilCoughDrop","Herb"
"712,721","27,171","36","LilCoughDrop","Agile"
"804,474","6,715","23","LilCoughDrop","Theiving"
"--","--","--","LilCoughDrop","Slayer"
"--","--","--","LilCoughDrop","Farming"
"--","--","--","LilCoughDrop","RuneCrafting"
"--","--","--","LilCoughDrop","Hunting"
"--","--","--","LilCoughDrop","Construction"
"--","--","--","LilCoughDrop","Summoning"
"--","--","--","LilCoughDrop","Dungeoneering"
"--","--","--","LilCoughDrop","Div"
"--","--","--","LilCoughDrop","Inven"
"--","--","--","LilCoughDrop","Arc"
"327,256","80,696,192","2,139","Potnooble+R3","Overall"
"398,992","3,398,934","85","Potnooble+R3","Atk"
"377,081","4,871,869","89","Potnooble+R3","Def"
"294,343","13,037,928","99","Potnooble+R3","Str"
"364,642","7,821,967","93","Potnooble+R3","Constiution"
"378,225","3,373,398","85","Potnooble+R3","Range"
"303,975","6,998,330","92","Potnooble+R3","Prayer"
"346,340","7,638,693","93","Potnooble+R3","Magic"
"435,664","1,257,134","75","Potnooble+R3","Cooking"
"527,998","1,291,256","75","Potnooble+R3","WoodCutting"
"300,134","4,554,142","88","Potnooble+R3","Fletching"
"715,874","183,033","55","Potnooble+R3","Fishing"
"471,235","1,141,310","74","Potnooble+R3","FireMaking"
"397,812","1,993,514","80","Potnooble+R3","Crafting"
"417,723","1,989,474","80","Potnooble+R3","Smithing"
"436,700","1,281,788","75","Potnooble+R3","Mining"
"376,028","1,263,703","75","Potnooble+R3","Herb"
"294,259","2,291,893","81","Potnooble+R3","Agile"
"344,635","752,328","70","Potnooble+R3","Theiving"
"285,740","4,663,808","88","Potnooble+R3","Slayer"
"318,448","850,558","71","Potnooble+R3","Farming"
"374,564","507,382","66","Potnooble+R3","RuneCrafting"
"351,084","804,807","70","Potnooble+R3","Hunting"
"336,737","1,337,708","76","Potnooble+R3","Construction"
"350,741","1,273,733","75","Potnooble+R3","Summoning"
"267,599","3,596,684","85","Potnooble+R3","Dungeoneering"
"338,352","2,018,311","80","Potnooble+R3","Div"
"301,734","488,421","34","Potnooble+R3","Inven"
"353,773","14,086","30","Potnooble+R3","Arc"
"425,040","49,474,585","1,844","PestsWay","Overall"
"655,074","644,233","68","PestsWay","Atk"
"452,326","2,200,303","81","PestsWay","Def"
"718,947","417,295","64","PestsWay","Str"
"482,632","2,933,745","83","PestsWay","Constiution"
"347,973","4,783,344","88","PestsWay","Range"
"218,256","13,100,621","99","PestsWay","Prayer"
"636,947","495,596","65","PestsWay","Magic"
"706,678","188,296","56","PestsWay","Cooking"
"902,055","90,213","48","PestsWay","WoodCutting"
"655,023","144,251","53","PestsWay","Fletching"
"696,138","206,774","57","PestsWay","Fishing"
"681,468","239,228","58","PestsWay","FireMaking"
"393,714","2,000,525","80","PestsWay","Crafting"
"412,202","1,998,013","80","PestsWay","Smithing"
"587,860","477,030","65","PestsWay","Mining"
"208,339","13,289,479","99","PestsWay","Herb"
"376,493","1,031,540","73","PestsWay","Agile"
"383,139","541,450","66","PestsWay","Theiving"
"525,604","226,021","58","PestsWay","Slayer"
"502,483","56,954","44","PestsWay","Farming"
"530,263","137,611","53","PestsWay","RuneCrafting"
"351,288","803,122","70","PestsWay","Hunting"
"442,548","359,592","62","PestsWay","Construction"
"455,668","226,543","58","PestsWay","Summoning"
"466,354","291,498","60","PestsWay","Dungeoneering"
"355,709","1,987,835","80","PestsWay","Div"
"299,668","558,311","35","PestsWay","Inven"
"310,912","45,162","41","PestsWay","Arc"
"793,734","6,961,521","917","Shadow+Blood","Overall"
"398,993","3,398,930","85","Shadow+Blood","Atk"
"807,425","161,528","54","Shadow+Blood","Def"
"732,884","374,367","63","Shadow+Blood","Str"
"588,739","1,319,183","75","Shadow+Blood","Constiution"
"777,885","83,221","48","Shadow+Blood","Range"
"1,050,439","7,353","24","Shadow+Blood","Prayer"
"902,685","54,802","43","Shadow+Blood","Magic"
"1,003,031","22,121","34","Shadow+Blood","Cooking"
"771,775","243,427","58","Shadow+Blood","WoodCutting"
"883,552","5,610","21","Shadow+Blood","Fletching"
"979,457","22,604","35","Shadow+Blood","Fishing"
"1,073,484","12,292","29","Shadow+Blood","FireMaking"
"827,550","51,023","43","Shadow+Blood","Crafting"
"1,026,322","20,489","34","Shadow+Blood","Smithing"
"1,061,777","24,583","35","Shadow+Blood","Mining"
"--","--","--","Shadow+Blood","Herb"
"869,615","4,203","19","Shadow+Blood","Agile"
"398,137","502,046","66","Shadow+Blood","Theiving"
"739,082","12,218","29","Shadow+Blood","Slayer"
"340,796","635,344","68","Shadow+Blood","Farming"
"--","--","--","Shadow+Blood","RuneCrafting"
"--","--","--","Shadow+Blood","Hunting"
"--","--","--","Shadow+Blood","Construction"
"--","--","--","Shadow+Blood","Summoning"
"--","--","--","Shadow+Blood","Dungeoneering"
"--","--","--","Shadow+Blood","Div"
"--","--","--","Shadow+Blood","Inven"
"--","--","--","Shadow+Blood","Arc"
"--","--","--","deliria","Overall"
"--","--","--","deliria","Atk"
"--","--","--","deliria","Def"
"--","--","--","deliria","Str"
"--","--","--","deliria","Constiution"
"--","--","--","deliria","Range"
"--","--","--","deliria","Prayer"
"--","--","--","deliria","Magic"
"--","--","--","deliria","Cooking"
"--","--","--","deliria","WoodCutting"
"--","--","--","deliria","Fletching"
"--","--","--","deliria","Fishing"
"--","--","--","deliria","FireMaking"
"--","--","--","deliria","Crafting"
"--","--","--","deliria","Smithing"
"--","--","--","deliria","Mining"
"--","--","--","deliria","Herb"
"--","--","--","deliria","Agile"
"--","--","--","deliria","Theiving"
"--","--","--","deliria","Slayer"
"--","--","--","deliria","Farming"
"--","--","--","deliria","RuneCrafting"
"--","--","--","deliria","Hunting"
"--","--","--","deliria","Construction"
"--","--","--","deliria","Summoning"
"--","--","--","deliria","Dungeoneering"
"--","--","--","deliria","Div"
"--","--","--","deliria","Inven"
"--","--","--","deliria","Arc"
"359,371","66,418,855","2,042","PoogusLoopus","Overall"
"398,962","3,399,852","85","PoogusLoopus","Atk"
"341,686","6,414,283","91","PoogusLoopus","Def"
"451,949","2,770,493","83","PoogusLoopus","Str"
"413,629","5,240,352","89","PoogusLoopus","Constiution"
"326,494","5,965,064","91","PoogusLoopus","Range"
"378,567","1,740,781","78","PoogusLoopus","Prayer"
"507,016","1,543,469","77","PoogusLoopus","Magic"
"688,217","212,696","57","PoogusLoopus","Cooking"
"510,240","1,395,503","76","PoogusLoopus","WoodCutting"
"438,814","1,319,082","75","PoogusLoopus","Fletching"
"725,887","172,535","55","PoogusLoopus","Fishing"
"321,559","4,315,084","87","PoogusLoopus","FireMaking"
"337,668","2,395,399","81","PoogusLoopus","Crafting"
"156,566","13,739,552","99","PoogusLoopus","Smithing"
"330,286","2,711,057","83","PoogusLoopus","Mining"
"367,651","1,362,639","76","PoogusLoopus","Herb"
"290,709","2,371,156","81","PoogusLoopus","Agile"
"470,291","214,128","57","PoogusLoopus","Theiving"
"485,188","381,205","63","PoogusLoopus","Slayer"
"461,738","108,310","50","PoogusLoopus","Farming"
"458,697","237,070","58","PoogusLoopus","RuneCrafting"
"494,734","155,480","54","PoogusLoopus","Hunting"
"297,256","1,884,784","79","PoogusLoopus","Construction"
"304,773","2,156,551","80","PoogusLoopus","Summoning"
"375,767","1,277,973","75","PoogusLoopus","Dungeoneering"
"273,248","2,456,230","82","PoogusLoopus","Div"
"305,009","388,767","32","PoogusLoopus","Inven"
"285,029","89,360","48","PoogusLoopus","Arc"
"669,686","6,911,581","1,191","midnightswam","Overall"
"655,075","644,225","68","midnightswam","Atk"
"689,940","386,901","63","midnightswam","Def"
"674,285","599,574","67","midnightswam","Str"
"721,302","506,341","66","midnightswam","Constiution"
"785,447","76,266","47","midnightswam","Range"
"771,951","56,508","44","midnightswam","Prayer"
"729,872","245,226","58","midnightswam","Magic"
"579,729","451,029","65","midnightswam","Cooking"
"557,461","1,075,234","73","midnightswam","WoodCutting"
"477,030","951,392","72","midnightswam","Fletching"
"589,767","400,490","63","midnightswam","Fishing"
"948,353","33,439","38","midnightswam","FireMaking"
"644,107","194,658","56","midnightswam","Crafting"
"602,150","326,693","61","midnightswam","Smithing"
"508,487","783,931","70","midnightswam","Mining"
"629,211","27,540","37","midnightswam","Herb"
"784,012","14,370","30","midnightswam","Agile"
"683,309","26,704","36","midnightswam","Theiving"
"704,313","19,870","33","midnightswam","Slayer"
"553,869","25,198","36","midnightswam","Farming"
"659,345","45,782","42","midnightswam","RuneCrafting"
"631,946","15,126","31","midnightswam","Hunting"
"--","--","--","midnightswam","Construction"
"--","--","--","midnightswam","Summoning"
"842,695","2,537","15","midnightswam","Dungeoneering"
"--","--","--","midnightswam","Div"
"--","--","--","midnightswam","Inven"
"--","--","--","midnightswam","Arc"
"278,718","98,087,151","2,289","Hakazin06","Overall"
"379,912","4,220,000","87","Hakazin06","Atk"
"373,872","5,187,604","89","Hakazin06","Def"
"399,391","4,269,312","87","Hakazin06","Str"
"384,410","6,667,066","92","Hakazin06","Constiution"
"358,859","4,161,175","87","Hakazin06","Range"
"350,168","2,717,492","83","Hakazin06","Prayer"
"357,406","6,681,566","92","Hakazin06","Magic"
"299,243","4,583,423","88","Hakazin06","Cooking"
"436,625","2,066,356","80","Hakazin06","WoodCutting"
"363,263","2,425,296","82","Hakazin06","Fletching"
"328,739","2,567,428","82","Hakazin06","Fishing"
"378,937","2,425,455","82","Hakazin06","FireMaking"
"279,320","4,042,733","87","Hakazin06","Crafting"
"337,868","2,685,947","83","Hakazin06","Smithing"
"322,627","2,911,134","83","Hakazin06","Mining"
"328,547","2,636,847","82","Hakazin06","Herb"
"236,746","4,666,451","88","Hakazin06","Agile"
"269,021","1,817,291","79","Hakazin06","Theiving"
"255,903","6,820,460","92","Hakazin06","Slayer"
"195,021","8,832,448","95","Hakazin06","Farming"
"233,961","2,571,363","82","Hakazin06","RuneCrafting"
"242,192","2,880,182","83","Hakazin06","Hunting"
"234,976","3,443,741","85","Hakazin06","Construction"
"347,147","1,301,453","75","Hakazin06","Summoning"
"421,834","587,768","67","Hakazin06","Dungeoneering"
"221,131","4,344,170","87","Hakazin06","Div"
"307,710","322,057","31","Hakazin06","Inven"
"245,648","250,933","59","Hakazin06","Arc"
