"Rank","Total XP","Level","Player","Skill"
"115,495","42,885,246","99","TDW+Kasper","Constiution"
"145,171","19,561,516","99","TDW+Kasper","Range"
"63,802","17,645,889","99","TDW+Kasper","Prayer"
"168,391","17,090,509","99","TDW+Kasper","Magic"
"62,049","18,606,892","99","TDW+Kasper","Cooking"
"21,593","39,112,303","99","TDW+Kasper","WoodCutting"
"99,214","14,366,220","99","TDW+Kasper","Fletching"
"56,068","30,283,794","99","TDW+Kasper","Fishing"
"117,407","15,064,725","99","TDW+Kasper","FireMaking"
"80,666","16,459,473","99","TDW+Kasper","Crafting"
"57,330","19,727,049","99","TDW+Kasper","Smithing"
"25,562","65,320,679","99","TDW+Kasper","Mining"
"124,056","17,733,664","102","TDW+Kasper","Herb"
"61,658","18,749,263","99","TDW+Kasper","Agile"
"36,083","47,639,080","99","TDW+Kasper","Theiving"
"94,386","36,445,639","109","TDW+Kasper","Slayer"
"106,025","21,863,983","104","TDW+Kasper","Farming"
"54,966","16,022,945","99","TDW+Kasper","RuneCrafting"
"70,272","18,036,390","99","TDW+Kasper","Hunting"
"81,592","15,308,385","99","TDW+Kasper","Construction"
"73,736","15,331,447","99","TDW+Kasper","Summoning"
"141,497","14,966,752","100","TDW+Kasper","Dungeoneering"
"23,858","34,485,501","99","TDW+Kasper","Div"
"168,545","35,738,061","98","TDW+Kasper","Inven"
"135,833","12,847,788","98","TDW+Kasper","Arc"
"1,350,468","63,092","235","corrode12","Overall"
"1,224,322","10,080","27","corrode12","Atk"
"1,216,745","8,881","26","corrode12","Def"
"1,220,945","8,899","26","corrode12","Str"
"1,370,553","7,251","24","corrode12","Constiution"
"--","--","--","corrode12","Range"
"--","--","--","corrode12","Prayer"
"--","--","--","corrode12","Magic"
"1,230,550","2,970","16","corrode12","Cooking"
"1,267,074","4,757","20","corrode12","WoodCutting"
"--","--","--","corrode12","Fletching"
"--","--","--","corrode12","Fishing"
"--","--","--","corrode12","FireMaking"
"--","--","--","corrode12","Crafting"
"1,177,538","5,255","21","corrode12","Smithing"
"1,162,461","11,607","28","corrode12","Mining"
"--","--","--","corrode12","Herb"
"--","--","--","corrode12","Agile"
"--","--","--","corrode12","Theiving"
"--","--","--","corrode12","Slayer"
"--","--","--","corrode12","Farming"
"--","--","--","corrode12","RuneCrafting"
"--","--","--","corrode12","Hunting"
"--","--","--","corrode12","Construction"
"--","--","--","corrode12","Summoning"
"--","--","--","corrode12","Dungeoneering"
"--","--","--","corrode12","Div"
"--","--","--","corrode12","Inven"
"--","--","--","corrode12","Arc"
"63,727","872,173,131","2,853","Ravin+Crazy","Overall"
"72,464","33,022,137","99","Ravin+Crazy","Atk"
"56,890","77,525,159","99","Ravin+Crazy","Def"
"49,346","47,154,574","99","Ravin+Crazy","Str"
"69,681","73,280,034","99","Ravin+Crazy","Constiution"
"74,859","44,293,401","99","Ravin+Crazy","Range"
"124,760","14,473,765","99","Ravin+Crazy","Prayer"
"105,283","27,735,535","99","Ravin+Crazy","Magic"
"122,201","14,542,154","99","Ravin+Crazy","Cooking"
"163,288","13,674,725","99","Ravin+Crazy","WoodCutting"
"134,208","13,660,715","99","Ravin+Crazy","Fletching"
"155,265","14,461,518","99","Ravin+Crazy","Fishing"
"122,546","14,854,328","99","Ravin+Crazy","FireMaking"
"99,592","15,246,032","99","Ravin+Crazy","Crafting"
"115,177","14,749,628","99","Ravin+Crazy","Smithing"
"185,559","13,471,828","99","Ravin+Crazy","Mining"
"62,806","57,873,789","114","Ravin+Crazy","Herb"
"123,356","14,158,213","99","Ravin+Crazy","Agile"
"60,118","24,971,212","99","Ravin+Crazy","Theiving"
"106,097","30,002,125","107","Ravin+Crazy","Slayer"
"78,570","36,872,923","109","Ravin+Crazy","Farming"
"115,082","13,461,435","99","Ravin+Crazy","RuneCrafting"
"139,005","13,471,492","99","Ravin+Crazy","Hunting"
"118,997","13,767,670","99","Ravin+Crazy","Construction"
"140,380","13,572,582","99","Ravin+Crazy","Summoning"
"92,015","30,350,617","107","Ravin+Crazy","Dungeoneering"
"122,986","13,720,734","99","Ravin+Crazy","Div"
"106,639","78,745,186","119","Ravin+Crazy","Inven"
"57,512","99,059,620","119","Ravin+Crazy","Arc"
"1,323,055","70,033","252","13mintcake37","Overall"
"1,227,892","9,736","27","13mintcake37","Atk"
"1,207,013","9,753","27","13mintcake37","Def"
"1,211,429","9,769","27","13mintcake37","Str"
"1,260,280","13,804","30","13mintcake37","Constiution"
"1,020,360","7,914","25","13mintcake37","Range"
"--","--","--","13mintcake37","Prayer"
"1,218,713","3,168","17","13mintcake37","Magic"
"1,248,155","2,631","15","13mintcake37","Cooking"
"1,213,123","7,512","24","13mintcake37","WoodCutting"
"--","--","--","13mintcake37","Fletching"
"--","--","--","13mintcake37","Fishing"
"1,245,961","2,452","15","13mintcake37","FireMaking"
"--","--","--","13mintcake37","Crafting"
"--","--","--","13mintcake37","Smithing"
"--","--","--","13mintcake37","Mining"
"--","--","--","13mintcake37","Herb"
"--","--","--","13mintcake37","Agile"
"--","--","--","13mintcake37","Theiving"
"--","--","--","13mintcake37","Slayer"
"--","--","--","13mintcake37","Farming"
"--","--","--","13mintcake37","RuneCrafting"
"--","--","--","13mintcake37","Hunting"
"--","--","--","13mintcake37","Construction"
"--","--","--","13mintcake37","Summoning"
"--","--","--","13mintcake37","Dungeoneering"
"--","--","--","13mintcake37","Div"
"--","--","--","13mintcake37","Inven"
"--","--","--","13mintcake37","Arc"
"69,833","1,186,596,756","2,845","EpicFatPanda","Overall"
"72,466","33,021,023","99","EpicFatPanda","Atk"
"75,817","48,735,638","99","EpicFatPanda","Def"
"80,749","29,024,522","99","EpicFatPanda","Str"
"42,233","117,175,715","99","EpicFatPanda","Constiution"
"62,658","55,836,733","99","EpicFatPanda","Range"
"43,150","21,225,147","99","EpicFatPanda","Prayer"
"12,354","200,000,000","99","EpicFatPanda","Magic"
"46,293","21,802,383","99","EpicFatPanda","Cooking"
"32,452","27,535,415","99","EpicFatPanda","WoodCutting"
"60,490","16,136,023","99","EpicFatPanda","Fletching"
"44,744","36,667,419","99","EpicFatPanda","Fishing"
"44,501","27,963,716","99","EpicFatPanda","FireMaking"
"77,325","16,743,618","99","EpicFatPanda","Crafting"
"100,325","15,379,128","99","EpicFatPanda","Smithing"
"70,825","23,928,510","99","EpicFatPanda","Mining"
"44,151","104,715,838","120","EpicFatPanda","Herb"
"44,542","23,359,083","99","EpicFatPanda","Agile"
"83,145","18,079,324","99","EpicFatPanda","Theiving"
"70,066","60,564,262","114","EpicFatPanda","Slayer"
"81,749","34,156,751","108","EpicFatPanda","Farming"
"95,121","13,856,190","99","EpicFatPanda","RuneCrafting"
"73,911","17,474,206","99","EpicFatPanda","Hunting"
"65,989","16,639,292","99","EpicFatPanda","Construction"
"43,515","20,815,408","99","EpicFatPanda","Summoning"
"102,989","24,224,730","105","EpicFatPanda","Dungeoneering"
"80,322","15,691,381","99","EpicFatPanda","Div"
"43,705","131,163,968","120","EpicFatPanda","Inven"
"111,104","14,681,333","100","EpicFatPanda","Arc"
"--","--","--","[#HM64OI4UG]","Overall"
"--","--","--","[#HM64OI4UG]","Atk"
"--","--","--","[#HM64OI4UG]","Def"
"--","--","--","[#HM64OI4UG]","Str"
"--","--","--","[#HM64OI4UG]","Constiution"
"--","--","--","[#HM64OI4UG]","Range"
"--","--","--","[#HM64OI4UG]","Prayer"
"--","--","--","[#HM64OI4UG]","Magic"
"--","--","--","[#HM64OI4UG]","Cooking"
"--","--","--","[#HM64OI4UG]","WoodCutting"
"--","--","--","[#HM64OI4UG]","Fletching"
"--","--","--","[#HM64OI4UG]","Fishing"
"--","--","--","[#HM64OI4UG]","FireMaking"
"--","--","--","[#HM64OI4UG]","Crafting"
"--","--","--","[#HM64OI4UG]","Smithing"
"--","--","--","[#HM64OI4UG]","Mining"
"--","--","--","[#HM64OI4UG]","Herb"
"--","--","--","[#HM64OI4UG]","Agile"
"--","--","--","[#HM64OI4UG]","Theiving"
"--","--","--","[#HM64OI4UG]","Slayer"
"--","--","--","[#HM64OI4UG]","Farming"
"--","--","--","[#HM64OI4UG]","RuneCrafting"
"--","--","--","[#HM64OI4UG]","Hunting"
"--","--","--","[#HM64OI4UG]","Construction"
"--","--","--","[#HM64OI4UG]","Summoning"
"--","--","--","[#HM64OI4UG]","Dungeoneering"
"--","--","--","[#HM64OI4UG]","Div"
"--","--","--","[#HM64OI4UG]","Inven"
"--","--","--","[#HM64OI4UG]","Arc"
"84,445","742,643,255","2,828","Panda-sama","Overall"
"72,467","33,020,829","99","Panda-sama","Atk"
"124,926","24,096,380","99","Panda-sama","Def"
"96,179","24,665,428","99","Panda-sama","Str"
"93,600","54,068,073","99","Panda-sama","Constiution"
"79,238","41,174,303","99","Panda-sama","Range"
"103,094","15,140,125","99","Panda-sama","Prayer"
"73,013","43,585,448","99","Panda-sama","Magic"
"148,691","13,897,150","99","Panda-sama","Cooking"
"126,145","14,532,341","99","Panda-sama","WoodCutting"
"106,110","14,175,767","99","Panda-sama","Fletching"
"54,325","31,085,391","99","Panda-sama","Fishing"
"171,773","13,632,899","99","Panda-sama","FireMaking"
"106,549","14,918,992","99","Panda-sama","Crafting"
"145,887","13,930,610","99","Panda-sama","Smithing"
"97,271","18,987,907","99","Panda-sama","Mining"
"137,095","16,176,107","101","Panda-sama","Herb"
"87,678","15,878,347","99","Panda-sama","Agile"
"58,879","25,553,618","99","Panda-sama","Theiving"
"59,916","77,697,382","117","Panda-sama","Slayer"
"128,531","16,924,528","101","Panda-sama","Farming"
"96,995","13,808,581","99","Panda-sama","RuneCrafting"
"97,525","15,082,890","99","Panda-sama","Hunting"
"95,379","14,573,605","99","Panda-sama","Construction"
"90,581","14,588,989","99","Panda-sama","Summoning"
"76,847","46,465,536","111","Panda-sama","Dungeoneering"
"72,247","16,400,475","99","Panda-sama","Div"
"88,469","84,097,805","120","Panda-sama","Inven"
"112,430","14,483,749","100","Panda-sama","Arc"
"1,447,588","41,116","185","Garcon40","Overall"
"1,227,894","9,736","27","Garcon40","Atk"
"--","--","--","Garcon40","Def"
"1,265,306","6,049","22","Garcon40","Str"
"1,386,014","6,680","23","Garcon40","Constiution"
"--","--","--","Garcon40","Range"
"1,182,915","3,105","16","Garcon40","Prayer"
"--","--","--","Garcon40","Magic"
"1,244,596","2,697","15","Garcon40","Cooking"
"--","--","--","Garcon40","WoodCutting"
"--","--","--","Garcon40","Fletching"
"--","--","--","Garcon40","Fishing"
"--","--","--","Garcon40","FireMaking"
"--","--","--","Garcon40","Crafting"
"--","--","--","Garcon40","Smithing"
"1,201,491","8,305","25","Garcon40","Mining"
"--","--","--","Garcon40","Herb"
"--","--","--","Garcon40","Agile"
"--","--","--","Garcon40","Theiving"
"--","--","--","Garcon40","Slayer"
"--","--","--","Garcon40","Farming"
"--","--","--","Garcon40","RuneCrafting"
"--","--","--","Garcon40","Hunting"
"--","--","--","Garcon40","Construction"
"--","--","--","Garcon40","Summoning"
"--","--","--","Garcon40","Dungeoneering"
"--","--","--","Garcon40","Div"
"--","--","--","Garcon40","Inven"
"--","--","--","Garcon40","Arc"
"89,329","1,049,290,165","2,822","Sir+T+Scott","Overall"
"72,437","33,030,841","99","Sir+T+Scott","Atk"
"112,872","27,408,938","99","Sir+T+Scott","Def"
"86,771","27,100,914","99","Sir+T+Scott","Str"
"126,022","38,932,077","99","Sir+T+Scott","Constiution"
"109,461","27,238,457","99","Sir+T+Scott","Range"
"30,636","26,995,765","99","Sir+T+Scott","Prayer"
"119,953","23,940,277","99","Sir+T+Scott","Magic"
"18,077","45,681,561","99","Sir+T+Scott","Cooking"
"23,454","36,036,583","99","Sir+T+Scott","WoodCutting"
"32,270","21,796,352","99","Sir+T+Scott","Fletching"
"32,118","49,127,903","99","Sir+T+Scott","Fishing"
"42,946","29,026,176","99","Sir+T+Scott","FireMaking"
"22,252","41,070,126","99","Sir+T+Scott","Crafting"
"44,048","23,678,184","99","Sir+T+Scott","Smithing"
"36,183","44,075,534","99","Sir+T+Scott","Mining"
"95,954","25,338,735","105","Sir+T+Scott","Herb"
"24,833","42,320,298","99","Sir+T+Scott","Agile"
"30,916","59,864,562","99","Sir+T+Scott","Theiving"
"79,797","48,150,973","112","Sir+T+Scott","Slayer"
"43,444","106,878,843","120","Sir+T+Scott","Farming"
"19,485","34,577,808","99","Sir+T+Scott","RuneCrafting"
"31,347","37,578,294","99","Sir+T+Scott","Hunting"
"26,464","29,459,188","99","Sir+T+Scott","Construction"
"44,575","20,333,009","99","Sir+T+Scott","Summoning"
"64,110","70,554,694","116","Sir+T+Scott","Dungeoneering"
"28,998","28,913,527","99","Sir+T+Scott","Div"
"196,733","17,622,142","83","Sir+T+Scott","Inven"
"79,629","32,558,404","108","Sir+T+Scott","Arc"
"--","--","--","[#6S30X9C9T]","Overall"
"--","--","--","[#6S30X9C9T]","Atk"
"--","--","--","[#6S30X9C9T]","Def"
"--","--","--","[#6S30X9C9T]","Str"
"--","--","--","[#6S30X9C9T]","Constiution"
"--","--","--","[#6S30X9C9T]","Range"
"--","--","--","[#6S30X9C9T]","Prayer"
"--","--","--","[#6S30X9C9T]","Magic"
"--","--","--","[#6S30X9C9T]","Cooking"
"--","--","--","[#6S30X9C9T]","WoodCutting"
"--","--","--","[#6S30X9C9T]","Fletching"
"--","--","--","[#6S30X9C9T]","Fishing"
"--","--","--","[#6S30X9C9T]","FireMaking"
"--","--","--","[#6S30X9C9T]","Crafting"
"--","--","--","[#6S30X9C9T]","Smithing"
"--","--","--","[#6S30X9C9T]","Mining"
"--","--","--","[#6S30X9C9T]","Herb"
"--","--","--","[#6S30X9C9T]","Agile"
"--","--","--","[#6S30X9C9T]","Theiving"
"--","--","--","[#6S30X9C9T]","Slayer"
"--","--","--","[#6S30X9C9T]","Farming"
"--","--","--","[#6S30X9C9T]","RuneCrafting"
"--","--","--","[#6S30X9C9T]","Hunting"
"--","--","--","[#6S30X9C9T]","Construction"
"--","--","--","[#6S30X9C9T]","Summoning"
"--","--","--","[#6S30X9C9T]","Dungeoneering"
"--","--","--","[#6S30X9C9T]","Div"
"--","--","--","[#6S30X9C9T]","Inven"
"--","--","--","[#6S30X9C9T]","Arc"
"127,153","696,343,335","2,765","billyboy0634","Overall"
"72,416","33,041,601","99","billyboy0634","Atk"
"75,849","48,698,192","99","billyboy0634","Def"
"70,240","33,258,275","99","billyboy0634","Str"
"99,435","50,717,529","99","billyboy0634","Constiution"
"123,701","23,442,863","99","billyboy0634","Range"
"160,510","13,727,179","99","billyboy0634","Prayer"
"135,862","20,955,842","99","billyboy0634","Magic"
"302,516","4,382,240","87","billyboy0634","Cooking"
"296,400","5,175,443","89","billyboy0634","WoodCutting"
"258,016","7,771,172","93","billyboy0634","Fletching"
"191,241","13,266,341","99","billyboy0634","Fishing"
"197,856","13,326,800","99","billyboy0634","FireMaking"
"134,426","13,981,749","99","billyboy0634","Crafting"
"219,388","13,093,069","99","billyboy0634","Smithing"
"77,409","22,377,025","99","billyboy0634","Mining"
"87,341","29,510,789","107","billyboy0634","Herb"
"149,749","13,477,287","99","billyboy0634","Agile"
"235,758","3,261,851","85","billyboy0634","Theiving"
"58,381","81,503,578","117","billyboy0634","Slayer"
"181,002","13,087,847","99","billyboy0634","Farming"
"196,302","5,566,427","90","billyboy0634","RuneCrafting"
"227,221","3,781,901","86","billyboy0634","Hunting"
"190,561","7,449,985","93","billyboy0634","Construction"
"175,450","13,242,574","99","billyboy0634","Summoning"
"165,666","13,310,007","99","billyboy0634","Dungeoneering"
"187,577","8,728,637","94","billyboy0634","Div"
"102,021","81,018,575","120","billyboy0634","Inven"
"52,368","105,188,557","120","billyboy0634","Arc"
"1,409,762","53,462","203","goldkingbob3","Overall"
"1,227,896","9,736","27","goldkingbob3","Atk"
"1,193,468","11,298","28","goldkingbob3","Def"
"1,214,459","9,473","26","goldkingbob3","Str"
"1,279,889","12,224","29","goldkingbob3","Constiution"
"--","--","--","goldkingbob3","Range"
"--","--","--","goldkingbob3","Prayer"
"--","--","--","goldkingbob3","Magic"
"--","--","--","goldkingbob3","Cooking"
"--","--","--","goldkingbob3","WoodCutting"
"--","--","--","goldkingbob3","Fletching"
"--","--","--","goldkingbob3","Fishing"
"--","--","--","goldkingbob3","FireMaking"
"--","--","--","goldkingbob3","Crafting"
"--","--","--","goldkingbob3","Smithing"
"--","--","--","goldkingbob3","Mining"
"--","--","--","goldkingbob3","Herb"
"--","--","--","goldkingbob3","Agile"
