"Rank","Total XP","Level","Player","Skill"
"--","--","--","DashyJayz","Arc"
"627,631","222,625,060","1,285","Plu-t0","Overall"
"918,984","88,566","48","Plu-t0","Atk"
"835,352","124,513","52","Plu-t0","Def"
"922,771","98,943","49","Plu-t0","Str"
"935,141","112,379","51","Plu-t0","Constiution"
"940,478","16,557","32","Plu-t0","Range"
"875,590","25,689","36","Plu-t0","Prayer"
"561,995","898,978","71","Plu-t0","Magic"
"1,084,367","9,258","26","Plu-t0","Cooking"
"986,588","44,596","41","Plu-t0","WoodCutting"
"778,838","25,747","36","Plu-t0","Fletching"
"32,346","48,990,010","99","Plu-t0","Fishing"
"1,064,769","12,288","29","Plu-t0","FireMaking"
"357,134","2,167,424","80","Plu-t0","Crafting"
"325,292","2,967,240","84","Plu-t0","Smithing"
"1,079,868","20,257","34","Plu-t0","Mining"
"703,051","9,323","26","Plu-t0","Herb"
"799,198","10,464","27","Plu-t0","Agile"
"688,631","23,743","35","Plu-t0","Theiving"
"737,909","11,518","28","Plu-t0","Slayer"
"615,053","9,321","26","Plu-t0","Farming"
"810,221","9,421","26","Plu-t0","RuneCrafting"
"597,012","28,216","37","Plu-t0","Hunting"
"655,301","13,611","30","Plu-t0","Construction"
"609,081","9,260","26","Plu-t0","Summoning"
"733,606","10,263","27","Plu-t0","Dungeoneering"
"5,156","122,010,996","99","Plu-t0","Div"
"144,181","44,867,076","104","Plu-t0","Inven"
"369,889","9,403","26","Plu-t0","Arc"
"784,071","3,306,495","927","988668786","Overall"
"707,435","347,559","62","988668786","Atk"
"762,250","245,914","58","988668786","Def"
"731,529","367,268","62","988668786","Str"
"798,939","283,400","60","988668786","Constiution"
"850,527","41,407","41","988668786","Range"
"764,735","57,028","44","988668786","Prayer"
"639,278","466,857","65","988668786","Magic"
"605,126","361,149","62","988668786","Cooking"
"923,876","71,648","46","988668786","WoodCutting"
"745,719","42,784","41","988668786","Fletching"
"607,502","353,599","62","988668786","Fishing"
"1,041,586","14,804","30","988668786","FireMaking"
"705,405","119,290","51","988668786","Crafting"
"752,694","112,745","51","988668786","Smithing"
"718,689","233,265","58","988668786","Mining"
"587,320","49,091","42","988668786","Herb"
"753,299","18,168","32","988668786","Agile"
"561,988","120,519","51","988668786","Theiving"
"--","--","--","988668786","Slayer"
"--","--","--","988668786","Farming"
"--","--","--","988668786","RuneCrafting"
"--","--","--","988668786","Hunting"
"--","--","--","988668786","Construction"
"--","--","--","988668786","Summoning"
"--","--","--","988668786","Dungeoneering"
"--","--","--","988668786","Div"
"--","--","--","988668786","Inven"
"--","--","--","988668786","Arc"
"793,326","3,918,876","908","Talent121","Overall"
"918,985","88,565","48","Talent121","Atk"
"913,398","84,085","48","Talent121","Def"
"815,314","205,241","57","Talent121","Str"
"826,647","234,301","58","Talent121","Constiution"
"613,896","364,569","62","Talent121","Range"
"812,975","45,271","41","Talent121","Prayer"
"764,373","170,202","55","Talent121","Magic"
"626,260","313,140","61","Talent121","Cooking"
"534,980","1,233,835","75","Talent121","WoodCutting"
"889,317","4,539","20","Talent121","Fletching"
"710,090","184,191","56","Talent121","Fishing"
"587,015","433,099","64","Talent121","FireMaking"
"867,560","38,134","40","Talent121","Crafting"
"711,101","142,544","53","Talent121","Smithing"
"643,236","349,896","62","Talent121","Mining"
"782,715","2,611","15","Talent121","Herb"
"--","--","--","Talent121","Agile"
"--","--","--","Talent121","Theiving"
"--","--","--","Talent121","Slayer"
"--","--","--","Talent121","Farming"
"783,176","12,608","29","Talent121","RuneCrafting"
"--","--","--","Talent121","Hunting"
"--","--","--","Talent121","Construction"
"--","--","--","Talent121","Summoning"
"756,553","7,633","24","Talent121","Dungeoneering"
"--","--","--","Talent121","Div"
"--","--","--","Talent121","Inven"
"--","--","--","Talent121","Arc"
"552,132","7,595,322","1,483","Petirionmeme","Overall"
"707,436","347,552","62","Petirionmeme","Atk"
"631,919","738,798","70","Petirionmeme","Def"
"745,784","331,093","61","Petirionmeme","Str"
"647,391","842,729","71","Petirionmeme","Constiution"
"880,040","34,133","39","Petirionmeme","Range"
"630,279","127,596","52","Petirionmeme","Prayer"
"521,167","1,309,044","75","Petirionmeme","Magic"
"670,315","233,364","58","Petirionmeme","Cooking"
"804,906","177,212","55","Petirionmeme","WoodCutting"
"751,499","39,627","40","Petirionmeme","Fletching"
"702,883","192,243","56","Petirionmeme","Fishing"
"761,008","125,423","52","Petirionmeme","FireMaking"
"620,278","233,181","58","Petirionmeme","Crafting"
"598,218","326,841","61","Petirionmeme","Smithing"
"518,761","734,158","69","Petirionmeme","Mining"
"586,825","49,469","42","Petirionmeme","Herb"
"682,584","36,201","39","Petirionmeme","Agile"
"643,434","43,211","41","Petirionmeme","Theiving"
"561,283","138,823","53","Petirionmeme","Slayer"
"424,564","182,233","55","Petirionmeme","Farming"
"355,504","616,165","68","Petirionmeme","RuneCrafting"
"508,775","128,853","52","Petirionmeme","Hunting"
"573,704","51,286","43","Petirionmeme","Construction"
"483,125","132,321","52","Petirionmeme","Summoning"
"524,637","123,511","51","Petirionmeme","Dungeoneering"
"438,531","154,754","54","Petirionmeme","Div"
"--","--","--","Petirionmeme","Inven"
"268,985","145,501","53","Petirionmeme","Arc"
"939,824","1,127,779","651","jjroub471","Overall"
"918,986","88,565","48","jjroub471","Atk"
"944,557","63,509","45","jjroub471","Def"
"816,388","203,748","57","jjroub471","Str"
"925,853","119,100","51","jjroub471","Constiution"
"1,022,925","7,092","24","jjroub471","Range"
"919,842","17,685","32","jjroub471","Prayer"
"893,602","56,108","44","jjroub471","Magic"
"821,562","88,960","48","jjroub471","Cooking"
"1,031,007","32,277","38","jjroub471","WoodCutting"
"--","--","--","jjroub471","Fletching"
"852,012","69,430","46","jjroub471","Fishing"
"929,264","37,400","40","jjroub471","FireMaking"
"921,515","21,993","34","jjroub471","Crafting"
"806,127","80,282","47","jjroub471","Smithing"
"719,863","231,180","58","jjroub471","Mining"
"--","--","--","jjroub471","Herb"
"--","--","--","jjroub471","Agile"
"--","--","--","jjroub471","Theiving"
"--","--","--","jjroub471","Slayer"
"--","--","--","jjroub471","Farming"
"800,249","10,450","27","jjroub471","RuneCrafting"
"--","--","--","jjroub471","Hunting"
"--","--","--","jjroub471","Construction"
"--","--","--","jjroub471","Summoning"
"--","--","--","jjroub471","Dungeoneering"
"--","--","--","jjroub471","Div"
"--","--","--","jjroub471","Inven"
"--","--","--","jjroub471","Arc"
"793,360","3,519,681","908","Blacki+1+2+3","Overall"
"707,438","347,544","62","Blacki+1+2+3","Atk"
"692,626","361,803","62","Blacki+1+2+3","Def"
"732,856","362,475","62","Blacki+1+2+3","Str"
"750,542","394,060","63","Blacki+1+2+3","Constiution"
"922,792","19,837","33","Blacki+1+2+3","Range"
"950,401","14,531","30","Blacki+1+2+3","Prayer"
"757,109","179,475","55","Blacki+1+2+3","Magic"
"714,370","174,375","55","Blacki+1+2+3","Cooking"
"705,743","368,540","62","Blacki+1+2+3","WoodCutting"
"792,212","21,160","34","Blacki+1+2+3","Fletching"
"731,130","162,924","54","Blacki+1+2+3","Fishing"
"657,928","277,716","60","Blacki+1+2+3","FireMaking"
"815,187","53,570","43","Blacki+1+2+3","Crafting"
"612,245","294,434","60","Blacki+1+2+3","Smithing"
"677,174","297,539","60","Blacki+1+2+3","Mining"
"--","--","--","Blacki+1+2+3","Herb"
"--","--","--","Blacki+1+2+3","Agile"
"--","--","--","Blacki+1+2+3","Theiving"
"--","--","--","Blacki+1+2+3","Slayer"
"--","--","--","Blacki+1+2+3","Farming"
"727,074","22,073","34","Blacki+1+2+3","RuneCrafting"
"--","--","--","Blacki+1+2+3","Hunting"
"--","--","--","Blacki+1+2+3","Construction"
"--","--","--","Blacki+1+2+3","Summoning"
"502,117","166,058","54","Blacki+1+2+3","Dungeoneering"
"--","--","--","Blacki+1+2+3","Div"
"--","--","--","Blacki+1+2+3","Inven"
"--","--","--","Blacki+1+2+3","Arc"
"840,184","1,313,111","818","Dragonhood75","Overall"
"918,987","88,564","48","Dragonhood75","Atk"
"1,140,085","14,558","30","Dragonhood75","Def"
"1,054,252","31,105","38","Dragonhood75","Str"
"1,032,043","57,802","44","Dragonhood75","Constiution"
"823,789","50,648","43","Dragonhood75","Range"
"959,445","13,538","30","Dragonhood75","Prayer"
"900,790","52,848","43","Dragonhood75","Magic"
"999,185","21,413","34","Dragonhood75","Cooking"
"702,498","375,687","63","Dragonhood75","WoodCutting"
"599,719","274,792","60","Dragonhood75","Fletching"
"970,191","23,040","35","Dragonhood75","Fishing"
"809,139","102,165","50","Dragonhood75","FireMaking"
"793,333","63,118","45","Dragonhood75","Crafting"
"936,183","36,320","39","Dragonhood75","Smithing"
"1,052,216","24,933","36","Dragonhood75","Mining"
"776,770","2,991","16","Dragonhood75","Herb"
"669,643","39,799","40","Dragonhood75","Agile"
"748,968","12,554","29","Dragonhood75","Theiving"
"739,996","11,155","28","Dragonhood75","Slayer"
"629,987","7,420","24","Dragonhood75","Farming"
"852,977","6,106","22","Dragonhood75","RuneCrafting"
"--","--","--","Dragonhood75","Hunting"
"--","--","--","Dragonhood75","Construction"
"--","--","--","Dragonhood75","Summoning"
"--","--","--","Dragonhood75","Dungeoneering"
"--","--","--","Dragonhood75","Div"
"--","--","--","Dragonhood75","Inven"
"--","--","--","Dragonhood75","Arc"
"799,700","5,858,891","895","Jackie+Boi","Overall"
"707,439","347,542","62","Jackie+Boi","Atk"
"652,067","559,571","67","Jackie+Boi","Def"
"618,180","831,870","71","Jackie+Boi","Str"
"683,087","649,216","68","Jackie+Boi","Constiution"
"685,705","177,514","55","Jackie+Boi","Range"
"715,072","73,081","46","Jackie+Boi","Prayer"
"727,861","236,971","58","Jackie+Boi","Magic"
"628,259","309,131","61","Jackie+Boi","Cooking"
"472,352","1,663,203","78","Jackie+Boi","WoodCutting"
"--","--","--","Jackie+Boi","Fletching"
"646,620","278,974","60","Jackie+Boi","Fishing"
"574,625","474,080","65","Jackie+Boi","FireMaking"
"818,770","52,191","43","Jackie+Boi","Crafting"
"892,992","45,718","42","Jackie+Boi","Smithing"
"800,013","137,626","53","Jackie+Boi","Mining"
"--","--","--","Jackie+Boi","Herb"
"--","--","--","Jackie+Boi","Agile"
"--","--","--","Jackie+Boi","Theiving"
"--","--","--","Jackie+Boi","Slayer"
"--","--","--","Jackie+Boi","Farming"
"769,268","14,242","30","Jackie+Boi","RuneCrafting"
"--","--","--","Jackie+Boi","Hunting"
"--","--","--","Jackie+Boi","Construction"
"--","--","--","Jackie+Boi","Summoning"
"753,069","7,961","25","Jackie+Boi","Dungeoneering"
"--","--","--","Jackie+Boi","Div"
"--","--","--","Jackie+Boi","Inven"
"--","--","--","Jackie+Boi","Arc"
"1,027,683","697,152","525","Zombieelf266","Overall"
"918,989","88,559","48","Zombieelf266","Atk"
"909,412","88,118","48","Zombieelf266","Def"
"844,030","166,065","54","Zombieelf266","Str"
"943,636","106,471","50","Zombieelf266","Constiution"
"1,100,812","3,256","17","Zombieelf266","Range"
"1,079,436","5,688","22","Zombieelf266","Prayer"
"987,571","26,137","36","Zombieelf266","Magic"
"854,201","69,096","46","Zombieelf266","Cooking"
"1,116,297","16,702","32","Zombieelf266","WoodCutting"
"--","--","--","Zombieelf266","Fletching"
"856,823","66,700","45","Zombieelf266","Fishing"
"1,095,616","8,820","26","Zombieelf266","FireMaking"
"--","--","--","Zombieelf266","Crafting"
"1,017,964","20,597","34","Zombieelf266","Smithing"
"1,032,866","29,020","37","Zombieelf266","Mining"
"--","--","--","Zombieelf266","Herb"
"--","--","--","Zombieelf266","Agile"
"--","--","--","Zombieelf266","Theiving"
"--","--","--","Zombieelf266","Slayer"
"--","--","--","Zombieelf266","Farming"
"--","--","--","Zombieelf266","RuneCrafting"
"--","--","--","Zombieelf266","Hunting"
"--","--","--","Zombieelf266","Construction"
"--","--","--","Zombieelf266","Summoning"
"--","--","--","Zombieelf266","Dungeoneering"
"--","--","--","Zombieelf266","Div"
"--","--","--","Zombieelf266","Inven"
"--","--","--","Zombieelf266","Arc"
"771,821","19,015,566","952","OriginAnubis","Overall"
"707,440","347,541","62","OriginAnubis","Atk"
"687,218","378,982","63","OriginAnubis","Def"
"733,569","360,198","62","OriginAnubis","Str"
"639,896","889,012","71","OriginAnubis","Constiution"
"616,783","353,892","62","OriginAnubis","Range"
"383,798","1,561,857","77","OriginAnubis","Prayer"
"562,634","892,369","71","OriginAnubis","Magic"
"830,416","82,917","47","OriginAnubis","Cooking"
"817,634","161,745","54","OriginAnubis","WoodCutting"
"877,460","5,717","22","OriginAnubis","Fletching"
"831,174","83,652","48","OriginAnubis","Fishing"
"160,787","13,808,504","99","OriginAnubis","FireMaking"
"1,023,463","6,961","23","OriginAnubis","Crafting"
"853,585","58,098","44","OriginAnubis","Smithing"
"1,255,677","5,027","21","OriginAnubis","Mining"
"--","--","--","OriginAnubis","Herb"
"837,090","5,998","22","OriginAnubis","Agile"
"--","--","--","OriginAnubis","Theiving"
"--","--","--","OriginAnubis","Slayer"
"--","--","--","OriginAnubis","Farming"
"--","--","--","OriginAnubis","RuneCrafting"
"--","--","--","OriginAnubis","Hunting"
"--","--","--","OriginAnubis","Construction"
"--","--","--","OriginAnubis","Summoning"
"--","--","--","OriginAnubis","Dungeoneering"
"--","--","--","OriginAnubis","Div"
"--","--","--","OriginAnubis","Inven"
"--","--","--","OriginAnubis","Arc"
"744,258","6,541,922","1,012","Johannesmooo","Overall"
"918,335","89,406","48","Johannesmooo","Atk"
"937,735","66,649","45","Johannesmooo","Def"
"964,995","64,745","45","Johannesmooo","Str"
"1,053,509","49,841","42","Johannesmooo","Constiution"
"--","--","--","Johannesmooo","Range"
"850,593","32,064","38","Johannesmooo","Prayer"
"986,300","26,461","36","Johannesmooo","Magic"
"592,848","394,475","63","Johannesmooo","Cooking"
"1,261,386","4,561","20","Johannesmooo","WoodCutting"
"--","--","--","Johannesmooo","Fletching"
"323,988","2,645,866","82","Johannesmooo","Fishing"
"1,227,243","2,607","15","Johannesmooo","FireMaking"
"714,777","112,246","51","Johannesmooo","Crafting"
"504,796","764,946","70","Johannesmooo","Smithing"
"386,299","1,749,907","78","Johannesmooo","Mining"
"603,284","39,001","40","Johannesmooo","Herb"
"760,048","17,004","32","Johannesmooo","Agile"
"750,868","12,256","29","Johannesmooo","Theiving"
"691,645","22,501","35","Johannesmooo","Slayer"
"--","--","--","Johannesmooo","Farming"
"583,671","103,096","50","Johannesmooo","RuneCrafting"
"--","--","--","Johannesmooo","Hunting"
"--","--","--","Johannesmooo","Construction"
"--","--","--","Johannesmooo","Summoning"
"621,606","38,420","40","Johannesmooo","Dungeoneering"
"450,647","115,954","51","Johannesmooo","Div"
"--","--","--","Johannesmooo","Inven"
"259,674","184,837","56","Johannesmooo","Arc"
"629,375","18,337,641","1,281","KLutZ_01","Overall"
"707,441","347,536","62","KLutZ_01","Atk"
"535,400","1,217,731","75","KLutZ_01","Def"
"757,195","306,479","61","KLutZ_01","Str"
"554,396","1,657,265","78","KLutZ_01","Constiution"
"354,194","4,300,107","87","KLutZ_01","Range"
"714,968","73,132","46","KLutZ_01","Prayer"
"597,910","687,303","69","KLutZ_01","Magic"
"784,387","113,905","51","KLutZ_01","Cooking"
"817,366","162,124","54","KLutZ_01","WoodCutting"
"257,239","7,716,904","93","KLutZ_01","Fletching"
"813,669","98,917","49","KLutZ_01","Fishing"
"912,348","42,075","41","KLutZ_01","FireMaking"
"611,128","257,603","59","KLutZ_01","Crafting"
"671,318","185,728","56","KLutZ_01","Smithing"
"547,122","589,959","67","KLutZ_01","Mining"
"660,049","15,988","31","KLutZ_01","Herb"
"681,614","36,755","39","KLutZ_01","Agile"
"694,743","22,152","34","KLutZ_01","Theiving"
"499,027","307,760","61","KLutZ_01","Slayer"
"--","--","--","KLutZ_01","Farming"
"583,610","103,114","50","KLutZ_01","RuneCrafting"
"--","--","--","KLutZ_01","Hunting"
"585,511","43,507","41","KLutZ_01","Construction"
"644,267","4,520","20","KLutZ_01","Summoning"
"607,070","45,373","41","KLutZ_01","Dungeoneering"
"--","--","--","KLutZ_01","Div"
"--","--","--","KLutZ_01","Inven"
"--","--","--","KLutZ_01","Arc"
"974,263","943,538","600","Lil+Kupid","Overall"
"918,990","88,557","48","Lil+Kupid","Atk"
"795,110","169,082","55","Lil+Kupid","Def"
"1,012,388","42,376","41","Lil+Kupid","Str"
"982,543","81,949","47","Lil+Kupid","Constiution"
"1,077,551","4,482","20","Lil+Kupid","Range"
"--","--","--","Lil+Kupid","Prayer"
"771,682","159,013","54","Lil+Kupid","Magic"
"1,003,926","20,523","34","Lil+Kupid","Cooking"
"--","--","--","Lil+Kupid","WoodCutting"
"718,368","64,972","45","Lil+Kupid","Fletching"
"--","--","--","Lil+Kupid","Fishing"
"693,131","205,632","57","Lil+Kupid","FireMaking"
"--","--","--","Lil+Kupid","Crafting"
"843,590","62,020","45","Lil+Kupid","Smithing"
"1,275,575","4,340","19","Lil+Kupid","Mining"
"--","--","--","Lil+Kupid","Herb"
"--","--","--","Lil+Kupid","Agile"
"--","--","--","Lil+Kupid","Theiving"
"--","--","--","Lil+Kupid","Slayer"
"--","--","--","Lil+Kupid","Farming"
"859,187","5,737","22","Lil+Kupid","RuneCrafting"
"--","--","--","Lil+Kupid","Hunting"
"--","--","--","Lil+Kupid","Construction"
"--","--","--","Lil+Kupid","Summoning"
"654,647","25,804","36","Lil+Kupid","Dungeoneering"
"--","--","--","Lil+Kupid","Div"
"--","--","--","Lil+Kupid","Inven"
"466,021","2,691","15","Lil+Kupid","Arc"
"--","--","--","[#3LL7WEAPU]","Overall"
"--","--","--","[#3LL7WEAPU]","Atk"
"--","--","--","[#3LL7WEAPU]","Def"
"--","--","--","[#3LL7WEAPU]","Str"
"--","--","--","[#3LL7WEAPU]","Constiution"
"--","--","--","[#3LL7WEAPU]","Range"
"--","--","--","[#3LL7WEAPU]","Prayer"
"--","--","--","[#3LL7WEAPU]","Magic"
"--","--","--","[#3LL7WEAPU]","Cooking"
"--","--","--","[#3LL7WEAPU]","WoodCutting"
"--","--","--","[#3LL7WEAPU]","Fletching"
"--","--","--","[#3LL7WEAPU]","Fishing"
"--","--","--","[#3LL7WEAPU]","FireMaking"
"--","--","--","[#3LL7WEAPU]","Crafting"
"--","--","--","[#3LL7WEAPU]","Smithing"
"--","--","--","[#3LL7WEAPU]","Mining"
"--","--","--","[#3LL7WEAPU]","Herb"
"--","--","--","[#3LL7WEAPU]","Agile"
"--","--","--","[#3LL7WEAPU]","Theiving"
"--","--","--","[#3LL7WEAPU]","Slayer"
"--","--","--","[#3LL7WEAPU]","Farming"
"--","--","--","[#3LL7WEAPU]","RuneCrafting"
"--","--","--","[#3LL7WEAPU]","Hunting"
"--","--","--","[#3LL7WEAPU]","Construction"
"--","--","--","[#3LL7WEAPU]","Summoning"
"--","--","--","[#3LL7WEAPU]","Dungeoneering"
"--","--","--","[#3LL7WEAPU]","Div"
"--","--","--","[#3LL7WEAPU]","Inven"
"--","--","--","[#3LL7WEAPU]","Arc"
"--","--","--","shiftysack","Overall"
"--","--","--","shiftysack","Atk"
"--","--","--","shiftysack","Def"
"--","--","--","shiftysack","Str"
"--","--","--","shiftysack","Constiution"
"--","--","--","shiftysack","Range"
"--","--","--","shiftysack","Prayer"
"--","--","--","shiftysack","Magic"
"--","--","--","shiftysack","Cooking"
"--","--","--","shiftysack","WoodCutting"
"--","--","--","shiftysack","Fletching"
"--","--","--","shiftysack","Fishing"
"--","--","--","shiftysack","FireMaking"
"--","--","--","shiftysack","Crafting"
"--","--","--","shiftysack","Smithing"
"--","--","--","shiftysack","Mining"
"--","--","--","shiftysack","Herb"
"--","--","--","shiftysack","Agile"
"--","--","--","shiftysack","Theiving"
"--","--","--","shiftysack","Slayer"
"--","--","--","shiftysack","Farming"
"--","--","--","shiftysack","RuneCrafting"
"--","--","--","shiftysack","Hunting"
"--","--","--","shiftysack","Construction"
"--","--","--","shiftysack","Summoning"
"--","--","--","shiftysack","Dungeoneering"
"--","--","--","shiftysack","Div"
"--","--","--","shiftysack","Inven"
"--","--","--","shiftysack","Arc"
"831,818","4,750,823","833","tendermen","Overall"
"707,443","347,534","62","tendermen","Atk"
"952,602","61,541","45","tendermen","Def"
"520,091","1,746,629","78","tendermen","Str"
"677,526","677,888","69","tendermen","Constiution"
"753,566","102,771","50","tendermen","Range"
"946,619","14,879","31","tendermen","Prayer"
"730,225","230,834","58","tendermen","Magic"
"884,744","55,086","43","tendermen","Cooking"
"1,022,235","34,917","39","tendermen","WoodCutting"
"900,187","3,576","18","tendermen","Fletching"
"988,027","18,349","33","tendermen","Fishing"
"1,155,279","5,030","21","tendermen","FireMaking"
"908,215","25,137","36","tendermen","Crafting"
"--","--","--","tendermen","Smithing"
"473,542","974,370","72","tendermen","Mining"
"--","--","--","tendermen","Herb"
"733,278","22,407","35","tendermen","Agile"
"754,640","11,692","28","tendermen","Theiving"
"757,443","8,464","25","tendermen","Slayer"
"--","--","--","tendermen","Farming"
"395,134","407,561","64","tendermen","RuneCrafting"
"--","--","--","tendermen","Hunting"
"--","--","--","tendermen","Construction"
"--","--","--","tendermen","Summoning"
"--","--","--","tendermen","Dungeoneering"
"--","--","--","tendermen","Div"
"--","--","--","tendermen","Inven"
"--","--","--","tendermen","Arc"
"1,249,266","1,241,991","295","66darkdog","Overall"
"942,248","68,944","46","66darkdog","Atk"
"932,826","69,157","46","66darkdog","Def"
"893,663","114,075","51","66darkdog","Str"
"978,529","84,334","48","66darkdog","Constiution"
"--","--","--","66darkdog","Range"
"--","--","--","66darkdog","Prayer"
"--","--","--","66darkdog","Magic"
"--","--","--","66darkdog","Cooking"
"--","--","--","66darkdog","WoodCutting"
"--","--","--","66darkdog","Fletching"
"--","--","--","66darkdog","Fishing"
"--","--","--","66darkdog","FireMaking"
"--","--","--","66darkdog","Crafting"
"--","--","--","66darkdog","Smithing"
"483,800","904,180","72","66darkdog","Mining"
"--","--","--","66darkdog","Herb"
"--","--","--","66darkdog","Agile"
"--","--","--","66darkdog","Theiving"
"--","--","--","66darkdog","Slayer"
"--","--","--","66darkdog","Farming"
"--","--","--","66darkdog","RuneCrafting"
"--","--","--","66darkdog","Hunting"
"--","--","--","66darkdog","Construction"
"--","--","--","66darkdog","Summoning"
"--","--","--","66darkdog","Dungeoneering"
"--","--","--","66darkdog","Div"
"--","--","--","66darkdog","Inven"
"--","--","--","66darkdog","Arc"
"949,465","1,954,974","636","619david","Overall"
"707,444","347,530","62","619david","Atk"
"809,050","151,004","54","619david","Def"
"654,333","709,499","69","619david","Str"
"740,785","422,477","64","619david","Constiution"
"736,428","113,620","51","619david","Range"
"855,572","30,688","38","619david","Prayer"
"962,596","32,512","38","619david","Magic"
"920,931","42,424","41","619david","Cooking"
"1,024,230","34,277","39","619david","WoodCutting"
"--","--","--","619david","Fletching"
"1,119,796","3,690","18","619david","Fishing"
"1,059,599","13,200","29","619david","FireMaking"
"957,001","15,838","31","619david","Crafting"
"1,081,747","14,035","30","619david","Smithing"
"1,073,069","21,312","34","619david","Mining"
"--","--","--","619david","Herb"
"--","--","--","619david","Agile"
"--","--","--","619david","Theiving"
"--","--","--","619david","Slayer"
"--","--","--","619david","Farming"
"--","--","--","619david","RuneCrafting"
"--","--","--","619david","Hunting"
"--","--","--","619david","Construction"
"--","--","--","619david","Summoning"
"--","--","--","619david","Dungeoneering"
"--","--","--","619david","Div"
"--","--","--","619david","Inven"
"--","--","--","619david","Arc"
"1,090,668","1,223,269","446","Walksoul2012","Overall"
