"Rank","Total XP","Level","Player","Skill"
"604,756","775,096","70","KlameOskand","Def"
"639,366","765,076","70","KlameOskand","Str"
"561,974","1,608,294","77","KlameOskand","Constiution"
"445,959","1,903,247","79","KlameOskand","Range"
"487,764","496,593","66","KlameOskand","Prayer"
"481,877","2,031,065","80","KlameOskand","Magic"
"520,961","733,994","69","KlameOskand","Cooking"
"351,510","3,290,290","85","KlameOskand","WoodCutting"
"437,428","1,335,963","75","KlameOskand","Fletching"
"445,294","1,049,761","73","KlameOskand","Fishing"
"308,334","5,341,813","89","KlameOskand","FireMaking"
"373,513","2,070,451","80","KlameOskand","Crafting"
"338,837","2,667,543","82","KlameOskand","Smithing"
"468,029","1,035,121","73","KlameOskand","Mining"
"475,832","231,542","58","KlameOskand","Herb"
"384,498","930,454","72","KlameOskand","Agile"
"290,283","1,314,205","75","KlameOskand","Theiving"
"419,765","872,611","71","KlameOskand","Slayer"
"411,344","228,285","58","KlameOskand","Farming"
"386,016","453,362","65","KlameOskand","RuneCrafting"
"335,563","950,093","72","KlameOskand","Hunting"
"432,748","423,601","64","KlameOskand","Construction"
"454,464","231,744","58","KlameOskand","Summoning"
"392,425","1,007,581","73","KlameOskand","Dungeoneering"
"302,038","2,180,068","80","KlameOskand","Div"
"266,392","2,514,224","52","KlameOskand","Inven"
"273,124","120,105","51","KlameOskand","Arc"
"356,486","123,191,156","2,050","PlayThisHigh","Overall"
"212,459","13,586,852","99","PlayThisHigh","Atk"
"235,282","13,618,264","99","PlayThisHigh","Def"
"211,304","13,946,359","99","PlayThisHigh","Str"
"264,037","16,391,754","99","PlayThisHigh","Constiution"
"261,933","13,075,275","99","PlayThisHigh","Range"
"433,223","874,266","71","PlayThisHigh","Prayer"
"420,786","3,418,659","85","PlayThisHigh","Magic"
"238,496","13,044,164","99","PlayThisHigh","Cooking"
"573,496","951,937","72","PlayThisHigh","WoodCutting"
"184,416","13,209,411","99","PlayThisHigh","Fletching"
"342,792","2,296,485","81","PlayThisHigh","Fishing"
"404,358","2,010,219","80","PlayThisHigh","FireMaking"
"554,306","379,626","63","PlayThisHigh","Crafting"
"616,926","292,938","60","PlayThisHigh","Smithing"
"408,861","1,503,237","77","PlayThisHigh","Mining"
"488,086","195,528","56","PlayThisHigh","Herb"
"470,688","348,494","62","PlayThisHigh","Agile"
"375,739","564,459","67","PlayThisHigh","Theiving"
"398,747","1,150,117","74","PlayThisHigh","Slayer"
"433,146","164,487","54","PlayThisHigh","Farming"
"247,033","2,190,657","80","PlayThisHigh","RuneCrafting"
"216,282","4,934,562","89","PlayThisHigh","Hunting"
"398,893","764,985","70","PlayThisHigh","Construction"
"393,398","699,376","69","PlayThisHigh","Summoning"
"279,416","3,293,831","85","PlayThisHigh","Dungeoneering"
"417,683","285,214","60","PlayThisHigh","Div"
"--","--","--","PlayThisHigh","Inven"
"--","--","--","PlayThisHigh","Arc"
"477,272","23,422,521","1,694","GodsBlade27","Overall"
"445,728","2,290,366","81","GodsBlade27","Atk"
"463,880","2,065,801","80","GodsBlade27","Def"
"514,147","1,930,746","79","GodsBlade27","Str"
"609,492","1,135,420","74","GodsBlade27","Constiution"
"715,883","139,399","53","GodsBlade27","Range"
"502,612","407,513","64","GodsBlade27","Prayer"
"656,768","414,466","64","GodsBlade27","Magic"
"577,767","456,851","65","GodsBlade27","Cooking"
"351,978","3,282,894","85","GodsBlade27","WoodCutting"
"697,764","94,861","49","GodsBlade27","Fletching"
"585,959","410,582","64","GodsBlade27","Fishing"
"547,868","619,673","68","GodsBlade27","FireMaking"
"509,174","585,901","67","GodsBlade27","Crafting"
"503,359","780,348","70","GodsBlade27","Smithing"
"664,518","320,842","61","GodsBlade27","Mining"
"498,414","165,540","54","GodsBlade27","Herb"
"463,754","374,584","63","GodsBlade27","Agile"
"586,288","97,301","49","GodsBlade27","Theiving"
"268,988","5,794,322","90","GodsBlade27","Slayer"
"474,815","89,745","48","GodsBlade27","Farming"
"614,841","74,323","46","GodsBlade27","RuneCrafting"
"324,365","1,095,158","73","GodsBlade27","Hunting"
"541,628","94,525","49","GodsBlade27","Construction"
"494,792","112,356","51","GodsBlade27","Summoning"
"439,666","437,633","64","GodsBlade27","Dungeoneering"
"444,463","139,004","53","GodsBlade27","Div"
"--","--","--","GodsBlade27","Inven"
"358,525","12,367","29","GodsBlade27","Arc"
"149,107","357,712,478","2,704","kingkoetter","Overall"
"212,460","13,586,840","99","kingkoetter","Atk"
"259,413","13,220,227","99","kingkoetter","Def"
"192,227","14,544,723","99","kingkoetter","Str"
"249,849","17,794,137","99","kingkoetter","Constiution"
"261,129","13,079,989","99","kingkoetter","Range"
"136,360","14,190,784","99","kingkoetter","Prayer"
"223,905","14,099,384","99","kingkoetter","Magic"
"168,341","13,571,859","99","kingkoetter","Cooking"
"155,074","13,821,840","99","kingkoetter","WoodCutting"
"134,012","13,663,011","99","kingkoetter","Fletching"
"136,573","15,549,949","99","kingkoetter","Fishing"
"136,240","14,412,901","99","kingkoetter","FireMaking"
"156,105","13,513,310","99","kingkoetter","Crafting"
"108,103","15,018,965","99","kingkoetter","Smithing"
"129,284","15,859,762","99","kingkoetter","Mining"
"231,143","13,053,572","99","kingkoetter","Herb"
"123,161","14,164,927","99","kingkoetter","Agile"
"175,000","13,135,138","99","kingkoetter","Theiving"
"264,516","6,121,161","91","kingkoetter","Slayer"
"151,304","14,507,493","100","kingkoetter","Farming"
"184,417","6,737,916","92","kingkoetter","RuneCrafting"
"169,212","13,094,683","99","kingkoetter","Hunting"
"165,933","13,078,935","99","kingkoetter","Construction"
"151,570","13,449,173","99","kingkoetter","Summoning"
"185,487","10,816,956","97","kingkoetter","Dungeoneering"
"133,188","13,498,030","99","kingkoetter","Div"
"224,426","8,770,178","70","kingkoetter","Inven"
"188,280","1,356,635","76","kingkoetter","Arc"
"418,778","37,064,536","1,863","Owls+Castle","Overall"
"445,729","2,290,338","81","Owls+Castle","Atk"
"423,980","2,851,706","83","Owls+Castle","Def"
"477,532","2,288,141","81","Owls+Castle","Str"
"446,361","3,940,791","86","Owls+Castle","Constiution"
"397,069","2,781,393","83","Owls+Castle","Range"
"393,490","1,390,660","76","Owls+Castle","Prayer"
"460,151","2,418,339","81","Owls+Castle","Magic"
"514,675","750,345","70","Owls+Castle","Cooking"
"530,132","1,280,737","75","Owls+Castle","WoodCutting"
"511,001","758,852","70","Owls+Castle","Fletching"
"558,041","489,549","65","Owls+Castle","Fishing"
"568,725","513,483","66","Owls+Castle","FireMaking"
"433,525","1,326,332","75","Owls+Castle","Crafting"
"649,876","227,496","58","Owls+Castle","Smithing"
"440,602","1,260,572","75","Owls+Castle","Mining"
"375,477","1,268,375","75","Owls+Castle","Herb"
"283,841","2,545,815","82","Owls+Castle","Agile"
"336,646","798,185","70","Owls+Castle","Theiving"
"308,259","3,560,801","85","Owls+Castle","Slayer"
"407,552","243,355","58","Owls+Castle","Farming"
"633,668","60,663","44","Owls+Castle","RuneCrafting"
"504,256","138,889","53","Owls+Castle","Hunting"
"344,663","1,284,989","75","Owls+Castle","Construction"
"349,212","1,284,623","75","Owls+Castle","Summoning"
"373,298","1,296,692","75","Owls+Castle","Dungeoneering"
"564,612","8,640","25","Owls+Castle","Div"
"--","--","--","Owls+Castle","Inven"
"394,909","4,775","20","Owls+Castle","Arc"
"175,832","301,468,706","2,616","Olderbro7","Overall"
"212,448","13,587,109","99","Olderbro7","Atk"
"250,005","13,338,166","99","Olderbro7","Def"
"238,861","13,401,380","99","Olderbro7","Str"
"209,966","22,076,530","99","Olderbro7","Constiution"
"134,394","21,328,786","99","Olderbro7","Range"
"191,621","13,320,363","99","Olderbro7","Prayer"
"195,449","15,237,491","99","Olderbro7","Magic"
"375,543","2,106,853","80","Olderbro7","Cooking"
"389,150","2,594,950","82","Olderbro7","WoodCutting"
"230,412","13,038,983","99","Olderbro7","Fletching"
"269,856","4,919,340","89","Olderbro7","Fishing"
"219,176","13,166,194","99","Olderbro7","FireMaking"
"197,323","13,055,201","99","Olderbro7","Crafting"
"164,689","13,617,592","99","Olderbro7","Smithing"
"163,074","14,121,694","99","Olderbro7","Mining"
"199,762","13,427,929","99","Olderbro7","Herb"
"229,583","5,358,924","90","Olderbro7","Agile"
"253,982","2,240,210","81","Olderbro7","Theiving"
"176,948","14,653,210","100","Olderbro7","Slayer"
"137,686","15,764,744","100","Olderbro7","Farming"
"160,423","13,052,700","99","Olderbro7","RuneCrafting"
"198,051","7,056,610","92","Olderbro7","Hunting"
"194,124","6,867,396","92","Olderbro7","Construction"
"180,985","13,204,222","99","Olderbro7","Summoning"
"264,289","3,703,521","86","Olderbro7","Dungeoneering"
"254,673","2,785,223","83","Olderbro7","Div"
"210,340","12,431,275","76","Olderbro7","Inven"
"177,323","2,012,110","80","Olderbro7","Arc"
"591,347","24,108,600","1,386","Iamcll","Overall"
"445,730","2,290,331","81","Iamcll","Atk"
"465,908","2,051,364","80","Iamcll","Def"
"488,244","2,151,789","80","Iamcll","Str"
"513,466","2,314,883","81","Iamcll","Constiution"
"869,259","38,395","40","Iamcll","Range"
"623,322","134,971","52","Iamcll","Prayer"
"840,584","93,188","49","Iamcll","Magic"
"835,011","83,689","48","Iamcll","Cooking"
"227,993","13,034,540","99","Iamcll","WoodCutting"
"749,775","43,037","41","Iamcll","Fletching"
"799,894","110,254","50","Iamcll","Fishing"
"476,899","1,082,516","73","Iamcll","FireMaking"
"785,920","69,729","46","Iamcll","Crafting"
"941,323","36,843","39","Iamcll","Smithing"
"937,737","59,849","44","Iamcll","Mining"
"603,938","39,911","40","Iamcll","Herb"
"612,770","75,693","47","Iamcll","Agile"
"657,667","38,210","40","Iamcll","Theiving"
"657,240","38,600","40","Iamcll","Slayer"
"541,951","31,022","38","Iamcll","Farming"
"669,567","41,257","41","Iamcll","RuneCrafting"
"568,714","49,655","42","Iamcll","Hunting"
"585,579","45,472","41","Iamcll","Construction"
"528,532","53,320","43","Iamcll","Summoning"
"612,221","43,901","41","Iamcll","Dungeoneering"
"490,972","44,615","41","Iamcll","Div"
"--","--","--","Iamcll","Inven"
"360,911","11,566","28","Iamcll","Arc"
"251,847","223,996,377","2,371","RevertEoC","Overall"
"212,461","13,586,738","99","RevertEoC","Atk"
"159,965","18,204,936","99","RevertEoC","Def"
"133,333","18,592,196","99","RevertEoC","Str"
"193,955","24,103,462","99","RevertEoC","Constiution"
"160,758","17,588,144","99","RevertEoC","Range"
"147,301","13,958,632","99","RevertEoC","Prayer"
"277,545","13,160,575","99","RevertEoC","Magic"
"374,495","2,119,882","80","RevertEoC","Cooking"
"359,463","3,113,182","84","RevertEoC","WoodCutting"
"377,486","2,176,006","80","RevertEoC","Fletching"
"386,305","1,667,540","78","RevertEoC","Fishing"
"258,227","13,035,049","99","RevertEoC","FireMaking"
"278,718","4,074,266","87","RevertEoC","Crafting"
"335,414","2,735,621","83","RevertEoC","Smithing"
"289,753","4,043,061","87","RevertEoC","Mining"
"263,711","8,868,972","95","RevertEoC","Herb"
"226,876","5,502,531","90","RevertEoC","Agile"
"229,055","3,607,275","86","RevertEoC","Theiving"
"184,099","14,125,037","99","RevertEoC","Slayer"
"318,719","847,809","71","RevertEoC","Farming"
"290,162","1,254,581","75","RevertEoC","RuneCrafting"
"274,660","1,985,172","79","RevertEoC","Hunting"
"250,400","2,820,380","83","RevertEoC","Construction"
"209,786","13,050,352","99","RevertEoC","Summoning"
"132,349","16,202,823","101","RevertEoC","Dungeoneering"
"253,689","2,809,513","83","RevertEoC","Div"
"294,010","762,642","38","RevertEoC","Inven"
"--","--","--","RevertEoC","Arc"
