"Rank","Total XP","Level","Player","Skill"
"350,575","1,797,213","78","BDundeadv4","Herb"
"227,873","5,453,780","90","BDundeadv4","Agile"
"674,192","28,627","37","BDundeadv4","Theiving"
"260,331","6,380,126","91","BDundeadv4","Slayer"
"561,409","21,766","34","BDundeadv4","Farming"
"452,607","248,900","59","BDundeadv4","RuneCrafting"
"484,887","169,830","55","BDundeadv4","Hunting"
"423,134","482,139","65","BDundeadv4","Construction"
"331,898","1,474,669","76","BDundeadv4","Summoning"
"104,888","23,470,079","104","BDundeadv4","Dungeoneering"
"308,378","2,132,738","80","BDundeadv4","Div"
"240,651","5,490,747","63","BDundeadv4","Inven"
"340,742","21,307","34","BDundeadv4","Arc"
"327,065","58,720,643","2,137","deyusvult","Overall"
"430,098","2,516,008","82","deyusvult","Atk"
"392,300","3,743,941","86","deyusvult","Def"
"461,188","2,513,483","82","deyusvult","Str"
"447,307","3,812,553","86","deyusvult","Constiution"
"356,141","4,193,922","87","deyusvult","Range"
"431,713","873,843","71","deyusvult","Prayer"
"496,260","1,683,932","78","deyusvult","Magic"
"540,175","590,485","67","deyusvult","Cooking"
"504,514","1,410,557","76","deyusvult","WoodCutting"
"478,377","918,929","72","deyusvult","Fletching"
"502,617","718,174","69","deyusvult","Fishing"
"418,584","1,705,807","78","deyusvult","FireMaking"
"294,236","3,366,663","85","deyusvult","Crafting"
"318,422","3,203,184","84","deyusvult","Smithing"
"329,384","2,702,493","83","deyusvult","Mining"
"439,442","382,548","63","deyusvult","Herb"
"238,487","4,534,241","88","deyusvult","Agile"
"288,168","1,337,460","76","deyusvult","Theiving"
"345,071","2,254,846","81","deyusvult","Slayer"
"377,816","374,241","63","deyusvult","Farming"
"400,008","386,581","63","deyusvult","RuneCrafting"
"327,830","1,027,163","73","deyusvult","Hunting"
"252,981","2,707,121","83","deyusvult","Construction"
"409,446","552,146","67","deyusvult","Summoning"
"393,399","954,305","72","deyusvult","Dungeoneering"
"208,351","5,519,411","90","deyusvult","Div"
"270,458","2,130,336","50","deyusvult","Inven"
"170,339","2,606,270","82","deyusvult","Arc"
"775,949","12,943,341","943","slow+brz","Overall"
"650,978","643,888","68","slow+brz","Atk"
"647,549","605,069","68","slow+brz","Def"
"591,599","1,002,052","73","slow+brz","Str"
"647,404","842,233","71","slow+brz","Constiution"
"686,539","175,895","55","slow+brz","Range"
"676,506","96,015","49","slow+brz","Prayer"
"984,973","26,776","36","slow+brz","Magic"
"587,614","410,852","64","slow+brz","Cooking"
"291,798","5,372,320","90","slow+brz","WoodCutting"
"--","--","--","slow+brz","Fletching"
"579,889","416,803","64","slow+brz","Fishing"
"399,190","2,035,729","80","slow+brz","FireMaking"
"766,413","77,334","47","slow+brz","Crafting"
"612,465","293,840","60","slow+brz","Smithing"
"478,188","939,891","72","slow+brz","Mining"
"--","--","--","slow+brz","Herb"
"--","--","--","slow+brz","Agile"
"--","--","--","slow+brz","Theiving"
"--","--","--","slow+brz","Slayer"
"--","--","--","slow+brz","Farming"
"923,093","2,778","16","slow+brz","RuneCrafting"
"--","--","--","slow+brz","Hunting"
"--","--","--","slow+brz","Construction"
"--","--","--","slow+brz","Summoning"
"--","--","--","slow+brz","Dungeoneering"
"--","--","--","slow+brz","Div"
"--","--","--","slow+brz","Inven"
"--","--","--","slow+brz","Arc"
"472,721","34,850,796","1,701","AverageFrost","Overall"
"430,559","2,507,099","82","AverageFrost","Atk"
"464,660","2,041,473","80","AverageFrost","Def"
"397,352","4,243,168","87","AverageFrost","Str"
"453,953","3,610,734","86","AverageFrost","Constiution"
"471,721","1,416,276","76","AverageFrost","Range"
"500,013","408,841","64","AverageFrost","Prayer"
"379,366","5,346,338","90","AverageFrost","Magic"
"419,689","1,401,701","76","AverageFrost","Cooking"
"519,611","1,319,956","75","AverageFrost","WoodCutting"
"542,505","511,296","66","AverageFrost","Fletching"
"268,216","4,966,047","89","AverageFrost","Fishing"
"569,807","493,490","65","AverageFrost","FireMaking"
"576,770","322,108","61","AverageFrost","Crafting"
"603,477","313,297","61","AverageFrost","Smithing"
"310,217","3,281,630","85","AverageFrost","Mining"
"565,921","65,824","45","AverageFrost","Herb"
"375,533","1,029,003","73","AverageFrost","Agile"
"503,963","163,510","54","AverageFrost","Theiving"
"465,236","476,211","65","AverageFrost","Slayer"
"518,192","44,980","41","AverageFrost","Farming"
"380,814","472,601","65","AverageFrost","RuneCrafting"
"570,122","46,039","42","AverageFrost","Hunting"
"508,067","128,562","52","AverageFrost","Construction"
"460,282","203,521","57","AverageFrost","Summoning"
"635,730","32,233","38","AverageFrost","Dungeoneering"
"--","--","--","AverageFrost","Div"
"--","--","--","AverageFrost","Inven"
"423,209","4,470","20","AverageFrost","Arc"
"493,618","24,512,663","1,643","ALTIMATR","Overall"
"650,933","644,426","68","ALTIMATR","Atk"
"469,089","2,017,456","80","ALTIMATR","Def"
"994,989","49,440","42","ALTIMATR","Str"
"560,924","1,575,160","77","ALTIMATR","Constiution"
"315,794","6,560,012","92","ALTIMATR","Range"
"575,566","191,603","56","ALTIMATR","Prayer"
"535,710","1,157,579","74","ALTIMATR","Magic"
"822,352","88,301","48","ALTIMATR","Cooking"
"887,133","97,051","49","ALTIMATR","WoodCutting"
"620,734","206,012","57","ALTIMATR","Fletching"
"968,945","23,324","35","ALTIMATR","Fishing"
"589,918","423,114","64","ALTIMATR","FireMaking"
"371,226","2,074,362","80","ALTIMATR","Crafting"
"418,901","1,986,641","80","ALTIMATR","Smithing"
"829,741","115,845","51","ALTIMATR","Mining"
"411,014","655,034","68","ALTIMATR","Herb"
"429,799","571,095","67","ALTIMATR","Agile"
"614,350","61,709","45","ALTIMATR","Theiving"
"353,961","2,051,238","80","ALTIMATR","Slayer"
"500,202","58,246","44","ALTIMATR","Farming"
"632,366","59,585","44","ALTIMATR","RuneCrafting"
"530,962","95,960","49","ALTIMATR","Hunting"
"344,278","1,278,595","75","ALTIMATR","Construction"
"513,771","70,004","46","ALTIMATR","Summoning"
"456,382","326,580","61","ALTIMATR","Dungeoneering"
"341,639","2,007,323","80","ALTIMATR","Div"
"327,063","65,531","20","ALTIMATR","Inven"
"--","--","--","ALTIMATR","Arc"
"353,028","45,490,019","2,058","KlameOskand","Overall"
"430,243","2,513,060","82","KlameOskand","Atk"
"511,193","1,387,240","76","KlameOskand","Def"
"535,477","1,525,090","77","KlameOskand","Str"
"529,326","2,010,363","80","KlameOskand","Constiution"
"426,061","2,131,384","80","KlameOskand","Range"
"482,096","522,027","66","KlameOskand","Prayer"
"464,649","2,260,968","81","KlameOskand","Magic"
"515,435","740,805","70","KlameOskand","Cooking"
"335,243","3,611,656","86","KlameOskand","WoodCutting"
"431,189","1,371,156","76","KlameOskand","Fletching"
"439,310","1,081,565","73","KlameOskand","Fishing"
"303,931","5,417,747","90","KlameOskand","FireMaking"
"355,649","2,180,737","80","KlameOskand","Crafting"
"335,786","2,693,870","83","KlameOskand","Smithing"
"459,682","1,083,693","73","KlameOskand","Mining"
"456,534","293,891","60","KlameOskand","Herb"
"324,158","1,721,842","78","KlameOskand","Agile"
"285,368","1,378,987","76","KlameOskand","Theiving"
"412,419","930,874","72","KlameOskand","Slayer"
"390,095","310,312","61","KlameOskand","Farming"
"385,147","453,976","65","KlameOskand","RuneCrafting"
"331,828","979,235","72","KlameOskand","Hunting"
"427,153","451,159","65","KlameOskand","Construction"
"434,742","311,968","61","KlameOskand","Summoning"
"389,207","1,036,750","73","KlameOskand","Dungeoneering"
"291,109","2,253,392","81","KlameOskand","Div"
"248,343","4,527,782","60","KlameOskand","Inven"
"240,387","308,490","61","KlameOskand","Arc"
"377,874","88,500,586","1,982","Hazel+Mae","Overall"
"650,980","643,874","68","Hazel+Mae","Atk"
"606,306","763,568","70","Hazel+Mae","Def"
"651,299","737,822","70","Hazel+Mae","Str"
"634,803","921,386","72","Hazel+Mae","Constiution"
"522,664","912,995","72","Hazel+Mae","Range"
"461,247","742,376","70","Hazel+Mae","Prayer"
"592,747","737,754","70","Hazel+Mae","Magic"
"470,138","939,395","72","Hazel+Mae","Cooking"
"472,710","1,659,632","78","Hazel+Mae","WoodCutting"
"446,199","1,233,279","75","Hazel+Mae","Fletching"
"289,626","3,717,438","86","Hazel+Mae","Fishing"
"471,878","1,101,896","74","Hazel+Mae","FireMaking"
"351,193","2,217,644","81","Hazel+Mae","Crafting"
"328,634","2,862,377","83","Hazel+Mae","Smithing"
"91,996","19,752,750","99","Hazel+Mae","Mining"
"386,942","1,033,402","73","Hazel+Mae","Herb"
"281,235","2,619,176","82","Hazel+Mae","Agile"
"296,189","1,225,988","75","Hazel+Mae","Theiving"
"525,427","217,932","57","Hazel+Mae","Slayer"
"366,883","443,836","64","Hazel+Mae","Farming"
"296,061","1,160,629","74","Hazel+Mae","RuneCrafting"
"165,337","13,121,718","99","Hazel+Mae","Hunting"
"437,180","377,203","63","Hazel+Mae","Construction"
"592,195","13,377","30","Hazel+Mae","Summoning"
"512,382","143,573","53","Hazel+Mae","Dungeoneering"
"55,298","18,730,312","99","Hazel+Mae","Div"
"216,407","10,469,254","73","Hazel+Mae","Inven"
"--","--","--","Hazel+Mae","Arc"
"474,918","23,446,998","1,695","GodsBlade27","Overall"
"443,088","2,290,366","81","GodsBlade27","Atk"
"461,046","2,065,801","80","GodsBlade27","Def"
"510,789","1,930,746","79","GodsBlade27","Str"
"605,395","1,135,420","74","GodsBlade27","Constiution"
"711,245","139,399","53","GodsBlade27","Range"
"500,315","407,513","64","GodsBlade27","Prayer"
"652,563","414,466","64","GodsBlade27","Magic"
"574,046","456,851","65","GodsBlade27","Cooking"
"349,913","3,287,514","85","GodsBlade27","WoodCutting"
"693,412","94,861","49","GodsBlade27","Fletching"
"582,336","410,582","64","GodsBlade27","Fishing"
"543,848","619,673","68","GodsBlade27","FireMaking"
"506,344","585,901","67","GodsBlade27","Crafting"
"496,435","797,020","70","GodsBlade27","Smithing"
"660,223","320,842","61","GodsBlade27","Mining"
"496,227","165,540","54","GodsBlade27","Herb"
"461,464","375,333","63","GodsBlade27","Agile"
"583,169","97,301","49","GodsBlade27","Theiving"
"268,053","5,794,322","90","GodsBlade27","Slayer"
"473,801","89,745","48","GodsBlade27","Farming"
"612,062","74,323","46","GodsBlade27","RuneCrafting"
"323,011","1,095,158","73","GodsBlade27","Hunting"
"538,808","94,525","49","GodsBlade27","Construction"
"493,220","112,356","51","GodsBlade27","Summoning"
"437,705","437,633","64","GodsBlade27","Dungeoneering"
"442,802","139,004","53","GodsBlade27","Div"
"--","--","--","GodsBlade27","Inven"
"353,688","14,803","30","GodsBlade27","Arc"
"601,403","12,855,117","1,352","kane3415","Overall"
"650,981","643,870","68","kane3415","Atk"
"603,935","768,151","70","kane3415","Def"
"637,748","758,832","70","kane3415","Str"
"617,906","1,038,380","73","kane3415","Constiution"
"509,092","1,032,503","73","kane3415","Range"
"731,618","66,532","45","kane3415","Prayer"
"565,159","872,373","71","kane3415","Magic"
"502,552","774,608","70","kane3415","Cooking"
"743,898","290,752","60","kane3415","WoodCutting"
"538,334","536,945","66","kane3415","Fletching"
"650,552","274,670","60","kane3415","Fishing"
"515,592","784,813","70","kane3415","FireMaking"
"498,928","645,384","68","kane3415","Crafting"
"328,058","2,876,995","83","kane3415","Smithing"
"473,852","971,560","72","kane3415","Mining"
"--","--","--","kane3415","Herb"
"786,943","13,089","29","kane3415","Agile"
"747,429","12,808","29","kane3415","Theiving"
"577,423","111,099","50","kane3415","Slayer"
"--","--","--","kane3415","Farming"
"620,487","67,303","45","kane3415","RuneCrafting"
"572,145","44,405","41","kane3415","Hunting"
"--","--","--","kane3415","Construction"
"--","--","--","kane3415","Summoning"
"476,523","242,355","58","kane3415","Dungeoneering"
"520,859","21,664","34","kane3415","Div"
"--","--","--","kane3415","Inven"
"--","--","--","kane3415","Arc"
"417,225","37,064,536","1,863","Owls+Castle","Overall"
"443,089","2,290,338","81","Owls+Castle","Atk"
"421,457","2,851,706","83","Owls+Castle","Def"
"474,458","2,288,141","81","Owls+Castle","Str"
"443,481","3,940,791","86","Owls+Castle","Constiution"
"394,773","2,781,393","83","Owls+Castle","Range"
"392,258","1,390,660","76","Owls+Castle","Prayer"
"457,491","2,418,339","81","Owls+Castle","Magic"
"511,481","750,345","70","Owls+Castle","Cooking"
"526,646","1,280,737","75","Owls+Castle","WoodCutting"
"507,899","758,852","70","Owls+Castle","Fletching"
"554,594","489,549","65","Owls+Castle","Fishing"
"564,611","513,483","66","Owls+Castle","FireMaking"
"431,516","1,326,332","75","Owls+Castle","Crafting"
"645,535","227,496","58","Owls+Castle","Smithing"
"438,099","1,260,572","75","Owls+Castle","Mining"
"374,092","1,268,375","75","Owls+Castle","Herb"
"283,649","2,545,815","82","Owls+Castle","Agile"
"335,456","798,185","70","Owls+Castle","Theiving"
"307,001","3,560,801","85","Owls+Castle","Slayer"
"406,246","243,355","58","Owls+Castle","Farming"
"630,761","60,663","44","Owls+Castle","RuneCrafting"
"501,786","138,889","53","Owls+Castle","Hunting"
"343,042","1,284,989","75","Owls+Castle","Construction"
"347,670","1,284,623","75","Owls+Castle","Summoning"
"371,637","1,296,692","75","Owls+Castle","Dungeoneering"
"561,796","8,640","25","Owls+Castle","Div"
"--","--","--","Owls+Castle","Inven"
"395,613","4,775","20","Owls+Castle","Arc"
"833,345","4,695,056","830","Covard2","Overall"
"660,508","552,983","67","Covard2","Atk"
"519,402","1,308,351","75","Covard2","Def"
"683,873","524,436","66","Covard2","Str"
"651,541","818,304","71","Covard2","Constiution"
"671,562","205,939","57","Covard2","Range"
"711,597","74,785","46","Covard2","Prayer"
"799,380","121,262","51","Covard2","Magic"
"569,826","470,489","65","Covard2","Cooking"
"870,967","107,095","50","Covard2","WoodCutting"
"--","--","--","Covard2","Fletching"
"569,566","448,442","64","Covard2","Fishing"
"1,060,403","13,019","29","Covard2","FireMaking"
"1,086,116","2,716","15","Covard2","Crafting"
"1,159,032","5,930","22","Covard2","Smithing"
"1,130,091","14,127","30","Covard2","Mining"
"--","--","--","Covard2","Herb"
"--","--","--","Covard2","Agile"
"--","--","--","Covard2","Theiving"
"--","--","--","Covard2","Slayer"
"--","--","--","Covard2","Farming"
"816,969","8,777","26","Covard2","RuneCrafting"
"--","--","--","Covard2","Hunting"
"--","--","--","Covard2","Construction"
"--","--","--","Covard2","Summoning"
"720,304","12,081","29","Covard2","Dungeoneering"
"--","--","--","Covard2","Div"
"--","--","--","Covard2","Inven"
"--","--","--","Covard2","Arc"
"588,207","24,108,600","1,386","Iamcll","Overall"
"443,090","2,290,331","81","Iamcll","Atk"
"463,038","2,051,364","80","Iamcll","Def"
"485,115","2,151,789","80","Iamcll","Str"
"510,043","2,314,883","81","Iamcll","Constiution"
"863,338","38,395","40","Iamcll","Range"
"619,820","134,971","52","Iamcll","Prayer"
"834,725","93,188","49","Iamcll","Magic"
"829,112","83,689","48","Iamcll","Cooking"
"227,123","13,034,540","99","Iamcll","WoodCutting"
"745,194","43,037","41","Iamcll","Fletching"
"794,362","110,254","50","Iamcll","Fishing"
"473,589","1,082,516","73","Iamcll","FireMaking"
"780,573","69,729","46","Iamcll","Crafting"
"934,453","36,843","39","Iamcll","Smithing"
"930,905","59,849","44","Iamcll","Mining"
"601,257","39,911","40","Iamcll","Herb"
"609,549","75,693","47","Iamcll","Agile"
"653,891","38,210","40","Iamcll","Theiving"
"653,535","38,600","40","Iamcll","Slayer"
"540,762","31,022","38","Iamcll","Farming"
"666,247","41,257","41","Iamcll","RuneCrafting"
"566,131","49,655","42","Iamcll","Hunting"
"582,508","45,472","41","Iamcll","Construction"
"527,265","53,320","43","Iamcll","Summoning"
"609,635","43,901","41","Iamcll","Dungeoneering"
"488,970","44,615","41","Iamcll","Div"
"--","--","--","Iamcll","Inven"
"362,543","11,566","28","Iamcll","Arc"
"756,326","18,259,180","985","Reda547","Overall"
"660,509","552,980","67","Reda547","Atk"
"699,553","339,240","62","Reda547","Def"
"625,082","802,634","70","Reda547","Str"
"685,786","636,017","68","Reda547","Constiution"
"611,383","372,933","63","Reda547","Range"
"842,400","34,737","39","Reda547","Prayer"
"866,105","70,014","46","Reda547","Magic"
"933,940","38,669","40","Reda547","Cooking"
"215,709","13,082,819","99","Reda547","WoodCutting"
"394,357","1,986,295","80","Reda547","Fletching"
"961,240","25,407","36","Reda547","Fishing"
"743,399","140,575","53","Reda547","FireMaking"
"852,260","41,361","41","Reda547","Crafting"
"978,266","26,768","36","Reda547","Smithing"
"945,122","54,223","43","Reda547","Mining"
"--","--","--","Reda547","Herb"
"723,849","23,720","35","Reda547","Agile"
"782,249","8,449","25","Reda547","Theiving"
"740,251","11,091","28","Reda547","Slayer"
"--","--","--","Reda547","Farming"
"--","--","--","Reda547","RuneCrafting"
"--","--","--","Reda547","Hunting"
"689,191","8,398","25","Reda547","Construction"
"--","--","--","Reda547","Summoning"
"--","--","--","Reda547","Dungeoneering"
"--","--","--","Reda547","Div"
"--","--","--","Reda547","Inven"
"--","--","--","Reda547","Arc"
"459,082","33,187,562","1,740","Iron+Puppyy","Overall"
"443,091","2,290,325","81","Iron+Puppyy","Atk"
"377,401","4,647,503","88","Iron+Puppyy","Def"
"609,023","880,665","71","Iron+Puppyy","Str"
"434,362","4,266,320","87","Iron+Puppyy","Constiution"
"808,251","57,942","44","Iron+Puppyy","Range"
"442,544","803,341","70","Iron+Puppyy","Prayer"
"372,690","5,578,191","90","Iron+Puppyy","Magic"
"330,931","3,035,128","84","Iron+Puppyy","Cooking"
"727,249","321,267","61","Iron+Puppyy","WoodCutting"
"757,742","36,931","39","Iron+Puppyy","Fletching"
"319,837","2,744,479","83","Iron+Puppyy","Fishing"
"720,713","167,012","55","Iron+Puppyy","FireMaking"
"462,594","902,261","72","Iron+Puppyy","Crafting"
"556,731","470,373","65","Iron+Puppyy","Smithing"
"390,026","1,694,827","78","Iron+Puppyy","Mining"
"443,961","354,285","62","Iron+Puppyy","Herb"
"485,785","298,168","60","Iron+Puppyy","Agile"
"487,490","181,569","55","Iron+Puppyy","Theiving"
"480,511","391,384","63","Iron+Puppyy","Slayer"
"372,537","406,225","63","Iron+Puppyy","Farming"
"564,166","111,973","51","Iron+Puppyy","RuneCrafting"
"505,915","132,392","52","Iron+Puppyy","Hunting"
"683,572","9,435","26","Iron+Puppyy","Construction"
"370,164","929,435","72","Iron+Puppyy","Summoning"
"320,757","2,136,230","80","Iron+Puppyy","Dungeoneering"
"410,366","330,463","61","Iron+Puppyy","Div"
"--","--","--","Iron+Puppyy","Inven"
"369,701","9,438","26","Iron+Puppyy","Arc"
"732,076","21,497,896","1,038","lody04","Overall"
"660,510","552,980","67","lody04","Atk"
"654,071","547,973","67","lody04","Def"
"651,013","737,920","70","lody04","Str"
"640,841","882,513","71","lody04","Constiution"
"558,276","737,742","70","lody04","Range"
"664,791","104,102","50","lody04","Prayer"
"579,835","784,371","70","lody04","Magic"
"330,220","3,058,016","84","lody04","Cooking"
"440,410","2,016,475","80","lody04","WoodCutting"
"--","--","--","lody04","Fletching"
"552,741","496,460","66","lody04","Fishing"
"263,707","10,453,640","96","lody04","FireMaking"
"601,698","280,749","60","lody04","Crafting"
"672,415","184,285","56","lody04","Smithing"
"566,599","524,025","66","lody04","Mining"
"--","--","--","lody04","Herb"
"--","--","--","lody04","Agile"
"--","--","--","lody04","Theiving"
"--","--","--","lody04","Slayer"
"--","--","--","lody04","Farming"
"529,444","136,645","53","lody04","RuneCrafting"
"--","--","--","lody04","Hunting"
"--","--","--","lody04","Construction"
"--","--","--","lody04","Summoning"
"--","--","--","lody04","Dungeoneering"
"--","--","--","lody04","Div"
"--","--","--","lody04","Inven"
"--","--","--","lody04","Arc"
"413,468","54,844,847","1,874","Itasca","Overall"
"443,092","2,290,319","81","Itasca","Atk"
"335,474","6,647,492","92","Itasca","Def"
"406,889","3,872,034","86","Itasca","Str"
"369,112","7,413,801","93","Itasca","Constiution"
"329,977","5,656,371","90","Itasca","Range"
"469,594","653,229","68","Itasca","Prayer"
"441,169","2,761,280","83","Itasca","Magic"
"485,525","846,831","71","Itasca","Cooking"
"246,511","8,468,869","94","Itasca","WoodCutting"
"554,536","452,617","65","Itasca","Fletching"
"297,580","3,419,695","85","Itasca","Fishing"
"589,692","423,806","64","Itasca","FireMaking"
"553,429","373,173","63","Itasca","Crafting"
"498,798","786,876","70","Itasca","Smithing"
"501,040","804,998","70","Itasca","Mining"
"314,536","3,357,586","85","Itasca","Herb"
"448,809","440,007","64","Itasca","Agile"
"509,438","158,439","54","Itasca","Theiving"
"295,196","4,084,044","87","Itasca","Slayer"
"420,893","192,078","56","Itasca","Farming"
"469,782","213,292","57","Itasca","RuneCrafting"
"490,723","158,337","54","Itasca","Hunting"
"488,426","169,642","55","Itasca","Construction"
"432,741","323,503","61","Itasca","Summoning"
"412,255","680,821","69","Itasca","Dungeoneering"
"429,077","195,707","56","Itasca","Div"
"--","--","--","Itasca","Inven"
"--","--","--","Itasca","Arc"
"644,644","7,747,356","1,243","Poolts123","Overall"
"660,511","552,975","67","Poolts123","Atk"
"641,110","678,162","69","Poolts123","Def"
"728,820","372,800","63","Poolts123","Str"
"747,016","404,076","63","Poolts123","Constiution"
"990,025","10,176","27","Poolts123","Range"
"730,697","66,908","45","Poolts123","Prayer"
"517,715","1,349,940","76","Poolts123","Magic"
"607,416","355,297","62","Poolts123","Cooking"
"758,534","265,724","59","Poolts123","WoodCutting"
"517,035","725,570","69","Poolts123","Fletching"
"791,345","112,392","51","Poolts123","Fishing"
"487,554","953,278","72","Poolts123","FireMaking"
"662,247","167,084","55","Poolts123","Crafting"
"453,808","1,163,176","74","Poolts123","Smithing"
"663,080","316,723","61","Poolts123","Mining"
"750,417","4,363","19","Poolts123","Herb"
"705,503","27,933","37","Poolts123","Agile"
"680,508","26,240","36","Poolts123","Theiving"
"752,928","9,085","26","Poolts123","Slayer"
"687,816","2,883","16","Poolts123","Farming"
"619,829","67,901","45","Poolts123","RuneCrafting"
"678,230","5,749","22","Poolts123","Hunting"
"652,130","14,164","30","Poolts123","Construction"
"631,264","5,813","22","Poolts123","Summoning"
"562,213","77,725","47","Poolts123","Dungeoneering"
"551,070","11,219","28","Poolts123","Div"
"--","--","--","Poolts123","Inven"
"--","--","--","Poolts123","Arc"
"--","--","--","Raw+Black","Overall"
"--","--","--","Raw+Black","Atk"
"--","--","--","Raw+Black","Def"
"--","--","--","Raw+Black","Str"
"--","--","--","Raw+Black","Constiution"
"--","--","--","Raw+Black","Range"
"--","--","--","Raw+Black","Prayer"
"--","--","--","Raw+Black","Magic"
"--","--","--","Raw+Black","Cooking"
"--","--","--","Raw+Black","WoodCutting"
"--","--","--","Raw+Black","Fletching"
"--","--","--","Raw+Black","Fishing"
"--","--","--","Raw+Black","FireMaking"
"--","--","--","Raw+Black","Crafting"
"--","--","--","Raw+Black","Smithing"
"--","--","--","Raw+Black","Mining"
"--","--","--","Raw+Black","Herb"
"--","--","--","Raw+Black","Agile"
"--","--","--","Raw+Black","Theiving"
"--","--","--","Raw+Black","Slayer"
"--","--","--","Raw+Black","Farming"
"--","--","--","Raw+Black","RuneCrafting"
"--","--","--","Raw+Black","Hunting"
"--","--","--","Raw+Black","Construction"
"--","--","--","Raw+Black","Summoning"
"--","--","--","Raw+Black","Dungeoneering"
"--","--","--","Raw+Black","Div"
"--","--","--","Raw+Black","Inven"
"--","--","--","Raw+Black","Arc"
"624,357","5,786,552","1,294","Skullfirez69","Overall"
"660,512","552,974","67","Skullfirez69","Atk"
"671,432","451,846","65","Skullfirez69","Def"
"724,743","383,212","63","Skullfirez69","Str"
"737,899","430,993","64","Skullfirez69","Constiution"
"881,537","33,158","38","Skullfirez69","Range"
"621,969","133,096","52","Skullfirez69","Prayer"
"715,040","264,274","59","Skullfirez69","Magic"
"657,040","258,295","59","Skullfirez69","Cooking"
"619,546","670,679","69","Skullfirez69","WoodCutting"
"554,378","453,276","65","Skullfirez69","Fletching"
"611,906","343,813","62","Skullfirez69","Fishing"
"778,539","113,544","51","Skullfirez69","FireMaking"
"770,621","75,133","47","Skullfirez69","Crafting"
"614,141","290,626","60","Skullfirez69","Smithing"
"521,400","713,935","69","Skullfirez69","Mining"
"680,652","12,225","29","Skullfirez69","Herb"
"584,734","104,220","50","Skullfirez69","Agile"
"561,654","120,966","51","Skullfirez69","Theiving"
"617,466","63,107","45","Skullfirez69","Slayer"
"519,339","44,278","41","Skullfirez69","Farming"
"758,157","15,822","31","Skullfirez69","RuneCrafting"
"499,321","143,062","53","Skullfirez69","Hunting"
"592,097","39,409","40","Skullfirez69","Construction"
"662,936","3,088","16","Skullfirez69","Summoning"
"569,623","71,521","46","Skullfirez69","Dungeoneering"
"--","--","--","Skullfirez69","Div"
"--","--","--","Skullfirez69","Inven"
"--","--","--","Skullfirez69","Arc"
"589,035","16,331,611","1,384","skillermonke","Overall"
"443,094","2,290,304","81","skillermonke","Atk"
"445,958","2,243,808","81","skillermonke","Def"
"418,464","3,539,861","85","skillermonke","Str"
"479,651","2,929,232","83","skillermonke","Constiution"
"456,794","1,638,730","78","skillermonke","Range"
"524,209","312,337","61","skillermonke","Prayer"
"559,414","915,899","72","skillermonke","Magic"
"845,561","73,658","46","skillermonke","Cooking"
"791,145","196,832","56","skillermonke","WoodCutting"
"798,063","19,424","33","skillermonke","Fletching"
"741,115","153,206","54","skillermonke","Fishing"
"533,751","689,366","69","skillermonke","FireMaking"
"661,594","167,561","55","skillermonke","Crafting"
