"Rank","Total XP","Level","Player","Skill"
"654,461","530,923","66","Corbus+Corax","WoodCutting"
"585,515","323,489","61","Corbus+Corax","Fletching"
"607,809","362,255","62","Corbus+Corax","Fishing"
"792,555","109,395","50","Corbus+Corax","FireMaking"
"737,120","102,040","50","Corbus+Corax","Crafting"
"540,248","564,753","67","Corbus+Corax","Smithing"
"424,112","1,373,174","76","Corbus+Corax","Mining"
"469,387","256,981","59","Corbus+Corax","Herb"
"589,485","102,916","50","Corbus+Corax","Agile"
"468,591","218,001","57","Corbus+Corax","Theiving"
"615,757","67,843","45","Corbus+Corax","Slayer"
"338,729","657,713","68","Corbus+Corax","Farming"
"776,278","13,936","30","Corbus+Corax","RuneCrafting"
"549,808","70,058","46","Corbus+Corax","Hunting"
"597,455","38,362","40","Corbus+Corax","Construction"
"543,357","40,897","40","Corbus+Corax","Summoning"
"--","--","--","Corbus+Corax","Dungeoneering"
"--","--","--","Corbus+Corax","Div"
"--","--","--","Corbus+Corax","Inven"
"--","--","--","Corbus+Corax","Arc"
"361,600","89,405,730","2,035","Sintherus","Overall"
"185,818","14,488,198","99","Sintherus","Atk"
"233,123","13,671,529","99","Sintherus","Def"
"166,758","15,760,378","99","Sintherus","Str"
"311,612","12,380,357","98","Sintherus","Constiution"
"471,665","1,457,750","76","Sintherus","Range"
"330,307","4,425,198","88","Sintherus","Prayer"
"397,879","4,306,361","87","Sintherus","Magic"
"590,850","412,743","64","Sintherus","Cooking"
"674,774","464,075","65","Sintherus","WoodCutting"
"577,665","354,551","62","Sintherus","Fletching"
"611,209","353,810","62","Sintherus","Fishing"
"530,583","740,648","70","Sintherus","FireMaking"
"319,310","2,709,764","83","Sintherus","Crafting"
"391,999","2,059,091","80","Sintherus","Smithing"
"614,872","416,568","64","Sintherus","Mining"
"393,627","921,215","72","Sintherus","Herb"
"450,316","443,357","64","Sintherus","Agile"
"418,128","392,253","63","Sintherus","Theiving"
"343,309","2,336,836","81","Sintherus","Slayer"
"388,692","322,713","61","Sintherus","Farming"
"398,879","393,939","63","Sintherus","RuneCrafting"
"422,848","371,974","63","Sintherus","Hunting"
"441,697","365,665","62","Sintherus","Construction"
"404,002","610,951","68","Sintherus","Summoning"
"396,425","930,923","72","Sintherus","Dungeoneering"
"306,587","2,148,599","80","Sintherus","Div"
"237,431","6,157,284","64","Sintherus","Inven"
"369,969","9,000","26","Sintherus","Arc"
"718,491","17,934,472","1,078","Bombilater","Overall"
"402,607","3,319,540","85","Bombilater","Atk"
"430,687","2,649,806","82","Bombilater","Def"
"449,624","2,826,630","83","Bombilater","Str"
"472,778","3,170,356","84","Bombilater","Constiution"
"556,362","748,255","70","Bombilater","Range"
"787,390","53,221","43","Bombilater","Prayer"
"679,562","342,855","62","Bombilater","Magic"
"567,872","490,896","65","Bombilater","Cooking"
"547,670","1,172,336","74","Bombilater","WoodCutting"
"432,099","1,387,136","76","Bombilater","Fletching"
"415,816","1,352,134","76","Bombilater","Fishing"
"--","--","--","Bombilater","FireMaking"
"702,057","126,142","52","Bombilater","Crafting"
"1,103,131","13,331","29","Bombilater","Smithing"
"846,654","108,919","50","Bombilater","Mining"
"--","--","--","Bombilater","Herb"
"630,390","60,862","44","Bombilater","Agile"
"583,581","101,525","50","Bombilater","Theiving"
"762,365","8,439","25","Bombilater","Slayer"
"--","--","--","Bombilater","Farming"
"--","--","--","Bombilater","RuneCrafting"
"--","--","--","Bombilater","Hunting"
"--","--","--","Bombilater","Construction"
"--","--","--","Bombilater","Summoning"
"--","--","--","Bombilater","Dungeoneering"
"--","--","--","Bombilater","Div"
"--","--","--","Bombilater","Inven"
"--","--","--","Bombilater","Arc"
"79,348","839,073,924","2,834","R+Boss","Overall"
"185,819","14,488,165","99","R+Boss","Atk"
"216,321","14,228,229","99","R+Boss","Def"
"139,039","17,971,450","99","R+Boss","Str"
"97,684","51,710,448","99","R+Boss","Constiution"
"37,282","104,377,532","99","R+Boss","Range"
"115,019","14,738,470","99","R+Boss","Prayer"
"246,179","13,566,181","99","R+Boss","Magic"
"58,195","19,235,013","99","R+Boss","Cooking"
"162,721","13,684,357","99","R+Boss","WoodCutting"
"117,656","13,925,944","99","R+Boss","Fletching"
"167,038","13,947,160","99","R+Boss","Fishing"
"116,406","15,106,954","99","R+Boss","FireMaking"
"134,172","13,988,830","99","R+Boss","Crafting"
"154,618","13,771,504","99","R+Boss","Smithing"
"178,416","13,643,739","99","R+Boss","Mining"
"111,319","20,156,694","103","R+Boss","Herb"
"87,680","15,877,998","99","R+Boss","Agile"
"111,033","15,036,674","99","R+Boss","Theiving"
"52,633","104,288,947","120","R+Boss","Slayer"
"144,779","15,040,002","100","R+Boss","Farming"
"114,657","13,467,448","99","R+Boss","RuneCrafting"
"126,103","13,788,321","99","R+Boss","Hunting"
"85,612","15,063,200","99","R+Boss","Construction"
"111,299","14,035,203","99","R+Boss","Summoning"
"14,418","167,391,175","120","R+Boss","Dungeoneering"
"72,558","16,369,970","99","R+Boss","Div"
"115,136","67,010,693","114","R+Boss","Inven"
"129,552","13,163,623","99","R+Boss","Arc"
"466,127","73,947,489","1,725","Keplers","Overall"
"402,608","3,319,522","85","Keplers","Atk"
"368,526","5,362,313","90","Keplers","Def"
"380,350","5,349,228","90","Keplers","Str"
"332,853","10,193,998","96","Keplers","Constiution"
"280,754","10,823,935","97","Keplers","Range"
"401,467","1,282,163","75","Keplers","Prayer"
"362,723","6,300,150","91","Keplers","Magic"
"1,134,656","6,290","22","Keplers","Cooking"
"1,025,715","36,585","39","Keplers","WoodCutting"
"854,417","9,775","27","Keplers","Fletching"
"1,082,151","6,356","23","Keplers","Fishing"
"712,918","183,879","55","Keplers","FireMaking"
"389,697","2,010,068","80","Keplers","Crafting"
"403,473","2,019,105","80","Keplers","Smithing"
"1,017,732","35,231","39","Keplers","Mining"
"365,512","1,398,874","76","Keplers","Herb"
"432,191","565,902","67","Keplers","Agile"
"711,140","19,130","33","Keplers","Theiving"
"312,607","3,400,720","85","Keplers","Slayer"
"625,820","8,196","25","Keplers","Farming"
"544,544","125,576","52","Keplers","RuneCrafting"
"570,271","48,148","42","Keplers","Hunting"
"583,988","46,240","42","Keplers","Construction"
"303,762","2,192,374","80","Keplers","Summoning"
"395,979","938,241","72","Keplers","Dungeoneering"
"323,531","2,066,260","80","Keplers","Div"
"199,884","16,199,230","81","Keplers","Inven"
"--","--","--","Keplers","Arc"
"301,895","173,999,973","2,217","GainSoul","Overall"
"185,820","14,488,149","99","GainSoul","Atk"
"235,740","13,607,161","99","GainSoul","Def"
"269,430","13,118,969","99","GainSoul","Str"
"236,523","19,155,711","99","GainSoul","Constiution"
"184,597","15,508,512","99","GainSoul","Range"
"178,761","13,472,068","99","GainSoul","Prayer"
"244,617","13,595,878","99","GainSoul","Magic"
"497,512","804,676","70","GainSoul","Cooking"
"260,009","7,183,199","92","GainSoul","WoodCutting"
"169,483","13,305,966","99","GainSoul","Fletching"
"436,791","1,125,753","74","GainSoul","Fishing"
"371,152","2,579,859","82","GainSoul","FireMaking"
"236,124","6,950,343","92","GainSoul","Crafting"
"290,843","4,737,998","88","GainSoul","Smithing"
"270,047","5,401,237","90","GainSoul","Mining"
"398,310","840,534","71","GainSoul","Herb"
"344,274","1,439,081","76","GainSoul","Agile"
"351,364","704,156","69","GainSoul","Theiving"
"343,212","2,339,660","81","GainSoul","Slayer"
"407,400","243,995","58","GainSoul","Farming"
"370,271","527,683","66","GainSoul","RuneCrafting"
"218,446","4,652,223","88","GainSoul","Hunting"
"364,375","1,168,523","74","GainSoul","Construction"
"268,899","4,247,567","87","GainSoul","Summoning"
"180,829","12,540,812","98","GainSoul","Dungeoneering"
"421,333","259,285","59","GainSoul","Div"
"--","--","--","GainSoul","Inven"
"--","--","--","GainSoul","Arc"
"283,139","126,761,342","2,275","Jeeeeeeeesus","Overall"
"420,504","2,817,618","83","Jeeeeeeeesus","Atk"
"302,348","11,003,961","97","Jeeeeeeeesus","Def"
"448,309","2,862,573","83","Jeeeeeeeesus","Str"
"358,887","8,207,537","94","Jeeeeeeeesus","Constiution"
"305,868","7,474,825","93","Jeeeeeeeesus","Range"
"305,833","6,899,112","92","Jeeeeeeeesus","Prayer"
"244,953","13,589,484","99","Jeeeeeeeesus","Magic"
"441,946","1,211,104","75","Jeeeeeeeesus","Cooking"
"413,487","2,285,957","81","Jeeeeeeeesus","WoodCutting"
"487,584","873,228","71","Jeeeeeeeesus","Fletching"
"395,756","1,549,926","77","Jeeeeeeeesus","Fishing"
"426,032","1,633,879","78","Jeeeeeeeesus","FireMaking"
"210,848","10,928,538","97","Jeeeeeeeesus","Crafting"
"270,142","6,048,099","91","Jeeeeeeeesus","Smithing"
"385,476","1,794,757","78","Jeeeeeeeesus","Mining"
"218,242","13,164,943","99","Jeeeeeeeesus","Herb"
"270,991","2,948,316","83","Jeeeeeeeesus","Agile"
"354,568","677,472","69","Jeeeeeeeesus","Theiving"
"207,613","13,156,249","99","Jeeeeeeeesus","Slayer"
"345,115","596,114","67","Jeeeeeeeesus","Farming"
"454,480","247,674","58","Jeeeeeeeesus","RuneCrafting"
"310,172","1,290,532","75","Jeeeeeeeesus","Hunting"
"282,028","2,107,489","80","Jeeeeeeeesus","Construction"
"318,643","1,813,666","79","Jeeeeeeeesus","Summoning"
"324,493","2,100,598","80","Jeeeeeeeesus","Dungeoneering"
"212,128","5,351,975","90","Jeeeeeeeesus","Div"
"252,353","4,029,367","58","Jeeeeeeeesus","Inven"
"282,497","96,349","49","Jeeeeeeeesus","Arc"
"79,335","844,813,762","2,834","Lailo","Overall"
"185,821","14,488,148","99","Lailo","Atk"
"42,140","104,446,582","99","Lailo","Def"
"126,514","19,437,918","99","Lailo","Str"
"87,453","58,164,053","99","Lailo","Constiution"
"161,417","17,518,600","99","Lailo","Range"
"71,226","16,927,243","99","Lailo","Prayer"
"146,690","19,410,985","99","Lailo","Magic"
"144,223","13,989,090","99","Lailo","Cooking"
"136,730","14,235,971","99","Lailo","WoodCutting"
"121,315","13,858,397","99","Lailo","Fletching"
"93,016","20,376,325","99","Lailo","Fishing"
"109,301","15,435,207","99","Lailo","FireMaking"
"97,441","15,359,162","99","Lailo","Crafting"
"63,136","18,688,131","99","Lailo","Smithing"
"151,062","14,619,803","99","Lailo","Mining"
"117,891","18,714,730","102","Lailo","Herb"
"67,561","17,837,599","99","Lailo","Agile"
"90,519","16,911,181","99","Lailo","Theiving"
"37,209","108,692,844","120","Lailo","Slayer"
"122,195","17,978,517","102","Lailo","Farming"
"88,764","14,044,977","99","Lailo","RuneCrafting"
"86,676","15,950,328","99","Lailo","Hunting"
"104,783","14,205,296","99","Lailo","Construction"
"86,214","14,736,653","99","Lailo","Summoning"
"73,176","52,949,053","113","Lailo","Dungeoneering"
"55,746","18,609,304","99","Lailo","Div"
"39,283","143,238,776","120","Lailo","Inven"
"115,927","13,988,889","99","Lailo","Arc"
"597,305","18,830,877","1,371","Cut-up+Chuck","Overall"
"420,505","2,817,598","83","Cut-up+Chuck","Atk"
"483,446","1,987,975","80","Cut-up+Chuck","Def"
"535,762","1,567,590","77","Cut-up+Chuck","Str"
"502,366","2,516,222","82","Cut-up+Chuck","Constiution"
"559,020","741,681","70","Cut-up+Chuck","Range"
"460,619","747,579","70","Cut-up+Chuck","Prayer"
"565,119","900,229","72","Cut-up+Chuck","Magic"
"660,562","260,238","59","Cut-up+Chuck","Cooking"
"1,054,245","28,861","37","Cut-up+Chuck","WoodCutting"
"--","--","--","Cut-up+Chuck","Fletching"
"436,072","1,132,480","74","Cut-up+Chuck","Fishing"
"765,572","126,440","52","Cut-up+Chuck","FireMaking"
"794,242","65,280","45","Cut-up+Chuck","Crafting"
"914,017","42,021","41","Cut-up+Chuck","Smithing"
"927,816","63,828","45","Cut-up+Chuck","Mining"
"770,323","3,402","17","Cut-up+Chuck","Herb"
"524,817","203,106","56","Cut-up+Chuck","Agile"
"816,947","5,567","21","Cut-up+Chuck","Theiving"
"637,662","50,114","42","Cut-up+Chuck","Slayer"
"618,314","9,156","26","Cut-up+Chuck","Farming"
"--","--","--","Cut-up+Chuck","RuneCrafting"
"445,409","289,545","60","Cut-up+Chuck","Hunting"
"328,221","1,403,675","76","Cut-up+Chuck","Construction"
"582,624","16,718","32","Cut-up+Chuck","Summoning"
"554,312","88,661","48","Cut-up+Chuck","Dungeoneering"
"229,151","3,760,183","86","Cut-up+Chuck","Div"
"--","--","--","Cut-up+Chuck","Inven"
"--","--","--","Cut-up+Chuck","Arc"
"313,912","187,600,588","2,180","Its+Bodhi","Overall"
"185,822","14,488,132","99","Its+Bodhi","Atk"
"206,357","14,623,215","99","Its+Bodhi","Def"
"90,159","26,189,599","99","Its+Bodhi","Str"
"200,974","23,185,437","99","Its+Bodhi","Constiution"
"224,351","13,655,425","99","Its+Bodhi","Range"
"266,487","9,235,889","95","Its+Bodhi","Prayer"
"306,455","11,598,818","97","Its+Bodhi","Magic"
"383,408","2,024,087","80","Its+Bodhi","Cooking"
"544,345","1,211,012","75","Its+Bodhi","WoodCutting"
"434,796","1,358,974","76","Its+Bodhi","Fletching"
"558,662","487,308","65","Its+Bodhi","Fishing"
"493,878","932,276","72","Its+Bodhi","FireMaking"
"397,284","1,994,236","80","Its+Bodhi","Crafting"
"412,756","1,996,911","80","Its+Bodhi","Smithing"
"448,559","1,213,443","75","Its+Bodhi","Mining"
"249,567","10,354,399","96","Its+Bodhi","Herb"
"390,269","876,176","71","Its+Bodhi","Agile"
"346,401","744,240","70","Its+Bodhi","Theiving"
"206,313","13,186,352","99","Its+Bodhi","Slayer"
"382,714","353,678","62","Its+Bodhi","Farming"
"335,461","765,941","70","Its+Bodhi","RuneCrafting"
"224,172","4,060,503","87","Its+Bodhi","Hunting"
"368,123","1,080,052","73","Its+Bodhi","Construction"
"233,654","9,687,904","96","Its+Bodhi","Summoning"
"108,493","22,011,370","104","Its+Bodhi","Dungeoneering"
"417,678","285,211","60","Its+Bodhi","Div"
"--","--","--","Its+Bodhi","Inven"
"--","--","--","Its+Bodhi","Arc"
"374,595","94,169,453","1,996","5yk","Overall"
"420,506","2,817,597","83","5yk","Atk"
"411,504","3,282,696","85","5yk","Def"
"323,563","8,448,225","94","5yk","Str"
"375,306","7,188,940","92","5yk","Constiution"
"324,245","6,093,186","91","5yk","Range"
"279,925","8,881,574","95","5yk","Prayer"
"353,365","6,989,279","92","5yk","Magic"
"169,873","13,551,382","99","5yk","Cooking"
"172,561","13,529,026","99","5yk","WoodCutting"
"356,717","2,543,953","82","5yk","Fletching"
"354,198","2,121,317","80","5yk","Fishing"
"350,552","3,130,500","84","5yk","FireMaking"
"443,642","1,212,547","75","5yk","Crafting"
"489,229","848,147","71","5yk","Smithing"
"575,851","508,307","66","5yk","Mining"
"355,357","1,656,607","78","5yk","Herb"
"436,856","527,704","66","5yk","Agile"
"335,131","808,025","70","5yk","Theiving"
"380,643","1,452,409","76","5yk","Slayer"
"372,014","417,139","64","5yk","Farming"
"476,373","205,686","57","5yk","RuneCrafting"
"475,963","194,219","56","5yk","Hunting"
"391,716","801,105","70","5yk","Construction"
"316,963","1,859,841","79","5yk","Summoning"
"238,021","5,100,042","89","5yk","Dungeoneering"
"--","--","--","5yk","Div"
"--","--","--","5yk","Inven"
"--","--","--","5yk","Arc"
"116,173","533,228,327","2,787","Brainzz2","Overall"
"185,823","14,487,995","99","Brainzz2","Atk"
"99,533","32,524,523","99","Brainzz2","Def"
"88,810","26,527,821","99","Brainzz2","Str"
"116,931","42,305,561","99","Brainzz2","Constiution"
"133,274","21,527,997","99","Brainzz2","Range"
"102,922","15,146,648","99","Brainzz2","Prayer"
"73,602","43,154,443","99","Brainzz2","Magic"
"131,253","14,303,127","99","Brainzz2","Cooking"
"180,622","13,419,050","99","Brainzz2","WoodCutting"
"174,566","13,270,269","99","Brainzz2","Fletching"
"154,634","14,492,214","99","Brainzz2","Fishing"
"190,735","13,397,385","99","Brainzz2","FireMaking"
"147,345","13,679,213","99","Brainzz2","Crafting"
"208,972","13,156,921","99","Brainzz2","Smithing"
"190,322","13,373,646","99","Brainzz2","Mining"
"149,456","15,206,411","100","Brainzz2","Herb"
"158,868","13,312,494","99","Brainzz2","Agile"
"155,724","13,394,307","99","Brainzz2","Theiving"
"104,920","30,549,428","107","Brainzz2","Slayer"
"160,719","13,868,949","99","Brainzz2","Farming"
"147,735","13,128,558","99","Brainzz2","RuneCrafting"
"142,494","13,406,784","99","Brainzz2","Hunting"
"153,678","13,186,703","99","Brainzz2","Construction"
"92,503","14,529,672","99","Brainzz2","Summoning"
"104,703","23,501,591","104","Brainzz2","Dungeoneering"
"145,412","13,297,494","99","Brainzz2","Div"
"160,941","37,704,005","100","Brainzz2","Inven"
"123,983","13,375,118","99","Brainzz2","Arc"
"407,710","45,115,071","1,896","OmegaFilouz","Overall"
"420,507","2,817,553","83","OmegaFilouz","Atk"
"428,106","2,715,017","83","OmegaFilouz","Def"
"451,867","2,772,370","83","OmegaFilouz","Str"
"488,379","2,805,224","83","OmegaFilouz","Constiution"
"492,621","1,240,473","75","OmegaFilouz","Range"
"441,850","817,411","71","OmegaFilouz","Prayer"
"446,663","2,692,558","83","OmegaFilouz","Magic"
"322,819","3,365,800","85","OmegaFilouz","Cooking"
"350,775","3,303,591","85","OmegaFilouz","WoodCutting"
"319,052","3,633,432","86","OmegaFilouz","Fletching"
"351,714","2,157,258","80","OmegaFilouz","Fishing"
"401,674","2,036,567","80","OmegaFilouz","FireMaking"
"379,558","2,043,724","80","OmegaFilouz","Crafting"
"372,643","2,184,962","80","OmegaFilouz","Smithing"
"298,019","3,690,071","86","OmegaFilouz","Mining"
"402,844","778,240","70","OmegaFilouz","Herb"
"380,061","985,574","72","OmegaFilouz","Agile"
"303,311","1,136,160","74","OmegaFilouz","Theiving"
"443,487","652,764","68","OmegaFilouz","Slayer"
"326,267","778,522","70","OmegaFilouz","Farming"
"363,435","566,260","67","OmegaFilouz","RuneCrafting"
"373,705","627,682","68","OmegaFilouz","Hunting"
"386,902","837,550","71","OmegaFilouz","Construction"
"424,490","396,707","63","OmegaFilouz","Summoning"
"562,545","79,601","47","OmegaFilouz","Dungeoneering"
"--","--","--","OmegaFilouz","Div"
"--","--","--","OmegaFilouz","Inven"
"--","--","--","OmegaFilouz","Arc"
"81,806","839,999,807","2,831","Firedeath422","Overall"
"185,770","14,489,781","99","Firedeath422","Atk"
"169,594","17,175,588","99","Firedeath422","Def"
"138,564","18,021,634","99","Firedeath422","Str"
"240,568","18,732,049","99","Firedeath422","Constiution"
"172,181","16,467,528","99","Firedeath422","Range"
"79,757","16,303,803","99","Firedeath422","Prayer"
"206,393","14,721,738","99","Firedeath422","Magic"
"54,021","20,028,625","99","Firedeath422","Cooking"
"72,286","17,502,644","99","Firedeath422","WoodCutting"
"98,069","14,397,465","99","Firedeath422","Fletching"
"62,431","27,771,579","99","Firedeath422","Fishing"
"54,180","23,352,608","99","Firedeath422","FireMaking"
"52,303","20,354,643","99","Firedeath422","Crafting"
"48,419","22,039,330","99","Firedeath422","Smithing"
"38,069","41,841,197","99","Firedeath422","Mining"
"131,156","16,767,210","101","Firedeath422","Herb"
"41,230","24,855,714","99","Firedeath422","Agile"
"22,466","104,420,850","99","Firedeath422","Theiving"
"103,738","31,128,441","107","Firedeath422","Slayer"
"56,636","74,559,845","116","Firedeath422","Farming"
"66,338","15,051,672","99","Firedeath422","RuneCrafting"
"40,539","28,397,423","99","Firedeath422","Hunting"
"50,344","18,976,755","99","Firedeath422","Construction"
"51,225","18,109,571","99","Firedeath422","Summoning"
"89,372","32,409,638","108","Firedeath422","Dungeoneering"
"49,941","19,816,942","99","Firedeath422","Div"
"154,624","40,033,250","101","Firedeath422","Inven"
"36,154","112,272,284","120","Firedeath422","Arc"
"514,874","48,691,246","1,590","T0+Th3+Edge","Overall"
"420,509","2,817,443","83","T0+Th3+Edge","Atk"
"502,755","1,563,466","77","T0+Th3+Edge","Def"
"412,693","3,760,692","86","T0+Th3+Edge","Str"
"492,551","2,716,533","83","T0+Th3+Edge","Constiution"
"531,952","867,649","71","T0+Th3+Edge","Range"
"587,789","176,806","55","T0+Th3+Edge","Prayer"
"434,846","3,015,694","84","T0+Th3+Edge","Magic"
"514,048","751,866","70","T0+Th3+Edge","Cooking"
"80,793","16,737,629","99","T0+Th3+Edge","WoodCutting"
"235,720","13,034,734","99","T0+Th3+Edge","Fletching"
"467,391","899,944","72","T0+Th3+Edge","Fishing"
"653,465","288,795","60","T0+Th3+Edge","FireMaking"
"613,078","263,544","59","T0+Th3+Edge","Crafting"
"653,735","220,142","57","T0+Th3+Edge","Smithing"
"675,485","305,524","61","T0+Th3+Edge","Mining"
"494,310","175,302","55","T0+Th3+Edge","Herb"
"558,910","138,161","53","T0+Th3+Edge","Agile"
"465,550","225,775","58","T0+Th3+Edge","Theiving"
"544,161","179,026","55","T0+Th3+Edge","Slayer"
"472,183","93,848","49","T0+Th3+Edge","Farming"
"481,574","198,162","56","T0+Th3+Edge","RuneCrafting"
"529,655","102,048","50","T0+Th3+Edge","Hunting"
"534,885","103,098","50","T0+Th3+Edge","Construction"
"526,867","55,240","43","T0+Th3+Edge","Summoning"
"--","--","--","T0+Th3+Edge","Dungeoneering"
"--","--","--","T0+Th3+Edge","Div"
"--","--","--","T0+Th3+Edge","Inven"
"--","--","--","T0+Th3+Edge","Arc"
"143,023","427,678,543","2,721","Xsikuser+69x","Overall"
"174,914","14,985,484","99","Xsikuser+69x","Atk"
"199,206","14,972,704","99","Xsikuser+69x","Def"
"181,100","14,985,277","99","Xsikuser+69x","Str"
"194,913","23,980,818","99","Xsikuser+69x","Constiution"
"179,819","15,871,563","99","Xsikuser+69x","Range"
"181,018","13,444,329","99","Xsikuser+69x","Prayer"
"143,537","19,829,286","99","Xsikuser+69x","Magic"
"224,256","13,094,134","99","Xsikuser+69x","Cooking"
"249,528","8,224,998","94","Xsikuser+69x","WoodCutting"
"202,018","13,123,514","99","Xsikuser+69x","Fletching"
"230,200","8,368,744","94","Xsikuser+69x","Fishing"
"227,878","13,120,426","99","Xsikuser+69x","FireMaking"
"179,522","13,186,472","99","Xsikuser+69x","Crafting"
"219,825","13,090,714","99","Xsikuser+69x","Smithing"
"201,481","13,191,395","99","Xsikuser+69x","Mining"
"164,405","14,460,519","100","Xsikuser+69x","Herb"
"57,791","19,492,095","99","Xsikuser+69x","Agile"
"183,911","13,060,409","99","Xsikuser+69x","Theiving"
"280,236","5,047,217","89","Xsikuser+69x","Slayer"
"296,981","1,179,355","74","Xsikuser+69x","Farming"
"144,038","13,154,343","99","Xsikuser+69x","RuneCrafting"
"177,914","13,044,764","99","Xsikuser+69x","Hunting"
"156,423","13,158,538","99","Xsikuser+69x","Construction"
"191,608","13,138,504","99","Xsikuser+69x","Summoning"
"147,332","14,474,484","100","Xsikuser+69x","Dungeoneering"
"191,422","7,629,250","93","Xsikuser+69x","Div"
"85,893","85,011,971","120","Xsikuser+69x","Inven"
"188,255","1,357,236","76","Xsikuser+69x","Arc"
"471,437","72,314,162","1,710","Xxduranxx","Overall"
"420,510","2,817,413","83","Xxduranxx","Atk"
"496,146","1,685,635","78","Xxduranxx","Def"
"658,155","712,412","69","Xxduranxx","Str"
"452,322","3,744,374","86","Xxduranxx","Constiution"
"323,389","6,147,071","91","Xxduranxx","Range"
"679,604","96,880","49","Xxduranxx","Prayer"
"331,095","8,642,946","94","Xxduranxx","Magic"
"314,160","3,718,377","86","Xxduranxx","Cooking"
"80,096","16,791,758","99","Xxduranxx","WoodCutting"
"83,965","14,817,383","99","Xxduranxx","Fletching"
"347,668","2,218,310","81","Xxduranxx","Fishing"
"312,446","4,934,582","89","Xxduranxx","FireMaking"
"419,814","1,543,306","77","Xxduranxx","Crafting"
"565,608","454,015","65","Xxduranxx","Smithing"
"518,210","745,468","70","Xxduranxx","Mining"
"465,345","275,030","60","Xxduranxx","Herb"
"437,930","519,121","66","Xxduranxx","Agile"
"306,325","1,097,260","74","Xxduranxx","Theiving"
"464,185","500,353","66","Xxduranxx","Slayer"
